! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
BKHW1,BUCKINGHORSE,47.70840,-123.46060,1412 meters,snowdepth,2013-03-01 06,373.380,cm,98563,
AYMA2,ALYESKA WEATHER MID,60.96220,-149.08970,501 meters,snowdepth,2013-02-28 15,368.300,cm,00198,
CWRQ2,CHILLIWACK RIVER SNOW PILLOW,49.03330,-121.71670,1567 meters,snowdepth,2013-03-01 06,362.991,cm,,
PPSA2,POWDER PATCH STATION,58.26170,-134.51780,651 meters,snowdepth,2013-03-01 06,360.680,cm,99801,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,snowdepth,2013-03-01 06,360.680,cm,83342,
MNOW1,MF NOOKSACK,48.82460,-121.92950,1504 meters,snowdepth,2013-03-01 06,358.140,cm,00072,
APSW1,ALPINE MEADOWS,47.77960,-121.69850,1065 meters,snowdepth,2013-03-01 06,353.060,cm,98294,
LYLW1,LYMAN LAKE,48.19070,-120.91900,1986 meters,snowdepth,2013-03-01 06,345.440,cm,98852,
FLFC1,FALLEN LEAF LAKE,38.93410,-120.05460,1908 meters,snowdepth,2013-03-01 06,345.440,cm,96150,
BRTW1,BROWN TOP,48.92750,-121.19710,1781 meters,snowdepth,2013-03-01 06,340.360,cm,00072,
ECTA2,EAGLECREST TOP,58.26660,-134.50130,513 meters,snowdepth,2013-02-28 17,335.280,cm,99801,
COPW1,CORRAL PASS,47.01850,-121.46500,1772 meters,snowdepth,2013-03-01 06,330.200,cm,98022,
HRSC1,HORSE MEADOWS,38.15810,-119.66190,2624 meters,snowdepth,2013-03-01 06,328.676,cm,95335,
STZI1,SCHWEITZER BASIN,48.37430,-116.63920,1857 meters,snowdepth,2013-03-01 06,327.660,cm,83856,
OMWW1,OLALLIE MEADOWS,47.37410,-121.44210,1227 meters,snowdepth,2013-03-01 06,325.120,cm,98922,
MTHO3,MT HOOD TEST SITE,45.32100,-121.71580,1649 meters,snowdepth,2013-03-01 06,325.120,cm,97028,
JUMQ2,JUMP CREEK SNOW PILLOW,48.96950,-124.27620,1136 meters,snowdepth,2013-03-01 06,324.993,cm,,
MTCQ2,MOUNT COOK,52.18333,-119.31666,1579 meters,snowdepth,2013-03-01 06,321.996,cm,,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,snowdepth,2013-03-01 05,317.500,cm,59916,
ELSW1,ELBOW LAKE,48.69090,-121.90890,932 meters,snowdepth,2013-03-01 06,314.960,cm,00072,
BRMI1,BEAR MOUNTAIN,48.30580,-116.07450,1663 meters,snowdepth,2013-03-01 06,314.960,cm,83836,
STS52,STEVENS PASS-SKYLINE EXPRESS CHA,47.74000,-121.11000,1391 meters,snowdepth,2013-03-01 06,312.420,cm,98288,
MDFI1,MUD FLAT,42.60040,-116.55930,1753 meters,snowdepth,2013-03-01 06,312.420,cm,83624,
TUMC1,"TUOLUMNE MEADOWS,CA",37.87310,-119.35000,2634 meters,snowdepth,2013-03-01 05,311.404,cm,95389,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,snowdepth,2013-03-01 06,305.003,cm,,
SHPW1,SHEEP CANYON,46.19320,-122.25450,1221 meters,snowdepth,2013-03-01 06,304.800,cm,98649,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,snowdepth,2013-03-01 06,302.260,cm,98648,
SAMW1,SALMON MEADOWS,48.65520,-119.83830,1365 meters,snowdepth,2013-03-01 06,299.720,cm,98849,
WPS59,WHITE PASS-TOP,46.62000,-121.39000,1748 meters,snowdepth,2013-03-01 06,297.180,cm,98937,
SRSI1,SOLDIER R.S.,43.48410,-114.82690,1764 meters,snowdepth,2013-03-01 06,294.640,cm,83327,
TT014_MADIS,TAIYA RIVER,59.51190,-135.34440,50 meters,snowdepth,2013-03-01 06,289.560,cm,99840,
PGPW1,PIGTAIL PEAK,46.62150,-121.38630,1772 meters,snowdepth,2013-03-01 06,289.560,cm,98937,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,snowdepth,2013-03-01 06,289.560,cm,98648,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,snowdepth,2013-03-01 06,287.020,cm,98288,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,snowdepth,2013-03-01 06,287.020,cm,98648,
TUGA2,TURNAGAIN PASS,60.78040,-149.18330,558 meters,snowdepth,2013-03-01 06,284.480,cm,99631,
STP40,STEVENS PASS-SCHMIDT HAUS,47.75000,-121.09000,1321 meters,snowdepth,2013-03-01 06,284.480,cm,98826,
STBW1,STEVENS PASS - BROOKS,47.73900,-121.10500,1443 meters,snowdepth,2013-03-01 06,284.480,cm,98288,
HURW1,HURICANE RIDGE RAWS,47.97030,-123.49860,1602 meters,snowdepth,2013-03-01 06,284.480,cm,98362,
HUR52_MADIS,HURRICANE RIDGE,47.97200,-123.50300,1532 meters,snowdepth,2013-03-01 06,284.480,cm,98362,
HEDQ2,HEDRICK LAKE,54.10600,-121.00600,1118 meters,snowdepth,2013-03-01 06,283.007,cm,,
MHMO3,MT HOOD MEADOWS,45.33190,-121.66550,1639 meters,snowdepth,2013-03-01 06,281.940,cm,97041,
MHM52_MADIS,MOUNT HOOD MEADOWS - BASE,45.33100,-121.65000,1606 meters,snowdepth,2013-03-01 06,281.940,cm,97041,
AZUQ2,AZURE RIVER,52.59600,-119.72400,1625 meters,snowdepth,2013-03-01 06,281.000,cm,,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,snowdepth,2013-03-01 06,279.400,cm,98852,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,snowdepth,2013-03-01 06,279.400,cm,96107,
ALPW1,ALPENTAL NWAC,47.44500,-121.42390,949 meters,snowdepth,2013-03-01 06,279.400,cm,98045,
ALP31,ALPENTAL-BASE,47.44000,-121.42000,908 meters,snowdepth,2013-03-01 06,279.400,cm,98045,
LLKA2,LONG LAKE,58.18600,-133.83220,248 meters,snowdepth,2013-03-01 06,276.860,cm,99801,
CMGW1,GREEN VALLEY CRYSTAL MT. NWAC,46.93960,-121.49380,1890 meters,snowdepth,2013-03-01 06,276.860,cm,98022,
BVPW1,BEAVER PASS,48.87930,-121.25570,1113 meters,snowdepth,2013-03-01 06,276.860,cm,00072,
KUSW1,SKOOKUM CREEK,47.68450,-121.60950,1020 meters,snowdepth,2013-03-01 06,274.320,cm,98024,
GRVA2,GRANDVIEW,60.60830,-149.06310,322 meters,snowdepth,2013-03-01 06,274.320,cm,99631,
CL002_MADIS,RIM,42.91167,-122.14860,2165 meters,snowdepth,2013-03-01 06,269.748,cm,97731,
YESA2,MT ALYESKA,60.95980,-149.08600,554 meters,snowdepth,2013-03-01 06,266.700,cm,00198,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,snowdepth,2013-03-01 06,266.700,cm,83544,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,snowdepth,2013-03-01 06,264.160,cm,59872,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,snowdepth,2013-02-28 08,264.160,cm,83012,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,snowdepth,2013-03-01 06,264.160,cm,83544,
NOIM8,NOISY BASIN,48.15670,-113.94620,1859 meters,snowdepth,2013-03-01 05,261.620,cm,59901,
IMYA2,IMELYAK,67.54610,-157.06920,956 meters,snowdepth,2013-03-01 06,259.842,cm,99786,
WHSW1,WATERHOLE,47.94490,-123.42590,1526 meters,snowdepth,2013-03-01 06,259.080,cm,98362,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,snowdepth,2013-03-01 06,251.460,cm,97828,
LSLI1,LOST LAKE,47.07190,-115.95810,1692 meters,snowdepth,2013-03-01 06,251.460,cm,83873,
MTCW1,MOUNT CRAG,47.76410,-123.02600,1203 meters,snowdepth,2013-03-01 06,248.920,cm,98320,
NUKA2,NUKA GLACIER,59.69810,-150.71180,359 meters,snowdepth,2013-03-01 06,246.380,cm,99603,
NFJM8,NORTH FORK JOCKO,47.27260,-113.75620,1864 meters,snowdepth,2013-03-01 06,246.380,cm,59868,
MNHA2,MONAHAN FLAT,63.30530,-147.64630,830 meters,snowdepth,2013-03-01 06,243.840,cm,00006,
MNFA2,"FAIRBANKS,AK",63.30000,-147.61670,850 meters,snowdepth,2013-03-01 06,243.840,cm,00006,
SUN64_MADIS,SUNRISE-MT. RAINIER,46.91530,-121.64220,1950 meters,snowdepth,2013-03-01 06,238.760,cm,98321,
SNRW1,SUNRISE MT. RAINIER NP,46.91430,-121.64420,1947 meters,snowdepth,2013-03-01 06,238.760,cm,98321,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,snowdepth,2013-03-01 06,238.760,cm,59758,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,snowdepth,2013-03-01 06,236.220,cm,98022,
HMKW4,HAMS FORK SNOTEL,42.14600,-110.67830,2407 meters,snowdepth,2013-03-01 06,236.220,cm,83114,
GTCJ_MADIS,CHIEF JOSEPH,43.79035,-110.94510,2700 meters,snowdepth,2013-03-01 06,236.220,cm,83012,
EYKA2,MT EYAK,60.56440,-145.71330,553 meters,snowdepth,2013-03-01 06,236.220,cm,99574,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,snowdepth,2013-03-01 06,236.220,cm,83638,
SNOW1,SNOQUALMIE PASS DOT,47.42940,-121.41110,973 meters,snowdepth,2013-03-01 06,233.680,cm,98922,
SNO30,SNOQUALMIE PASS,47.42000,-121.41000,912 meters,snowdepth,2013-03-01 06,233.680,cm,98922,
MKZO3,MCKENZIE,44.21040,-121.87290,1460 meters,snowdepth,2013-03-01 06,233.680,cm,00069,
RXSW1,REX RIVER,47.30200,-121.60480,1151 meters,snowdepth,2013-03-01 06,231.140,cm,98022,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,snowdepth,2013-03-01 06,231.140,cm,97031,
RELC1,LOWER RELIEF VALLEY,38.24330,-119.75830,2483 meters,snowdepth,2013-03-01 06,230.632,cm,95335,
PKMQ2,PARK MOUNTAIN SNOW PILLOW,50.44720,-118.61970,1850 meters,snowdepth,2013-03-01 06,229.006,cm,,
WSAC2,SKI AREA,37.48330,-106.79060,3458 meters,snowdepth,2013-02-28 14,228.600,cm,81130,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,snowdepth,2013-03-01 04,228.600,cm,00076,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,snowdepth,2013-03-01 06,227.990,cm,,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,snowdepth,2013-03-01 06,226.060,cm,59860,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,snowdepth,2013-03-01 06,223.520,cm,00074,
CLN,ALTA - COLLINS,40.57630,-111.63830,2935 meters,snowdepth,2013-03-01 06,223.520,cm,84121,
PRKM4,MUNISING EAST,46.42580,-86.62000,227 meters,snowdepth,2013-03-01 06,223.012,cm,49862,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,snowdepth,2013-03-01 06,223.012,cm,,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,snowdepth,2013-03-01 06,220.980,cm,97733,
SAWW1,SAWMILL RIDGE,47.15990,-121.42170,1416 meters,snowdepth,2013-03-01 06,220.980,cm,98022,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,snowdepth,2013-03-01 05,220.980,cm,59923,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,snowdepth,2013-03-01 06,218.440,cm,59917,
BLAO3,BLAZED ALDER,45.42870,-121.85650,1128 meters,snowdepth,2013-03-01 06,218.440,cm,97049,
MAMC1,MAMMOTH PASS,37.61000,-119.03310,2866 meters,snowdepth,2013-03-01 06,217.170,cm,00020,
YNKQ2,YANKS PEAK EAST,52.83333,-121.35000,1712 meters,snowdepth,2013-03-01 06,216.992,cm,,
LMDO3,LITTLE MEADOWS,44.61320,-122.22600,1230 meters,snowdepth,2013-03-01 06,215.900,cm,00077,
CRLO3,CRATER LAKE NATIONAL PARK HQ,42.89660,-122.13270,1986 meters,snowdepth,2013-02-28 16,215.900,cm,97731,
BADM8,BADGER PASS,48.13090,-113.02320,2092 meters,snowdepth,2013-03-01 06,215.900,cm,59448,
TWLM8,TWIN LAKES,46.14260,-114.50540,1955 meters,snowdepth,2013-03-01 06,213.360,cm,59840,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,snowdepth,2013-03-01 06,213.360,cm,98852,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,snowdepth,2013-03-01 06,213.360,cm,83544,
TSAQ2,TSAI CREEK,54.64600,-127.67500,1366 meters,snowdepth,2013-03-01 06,211.988,cm,,
SASW1,SASSE RIDGE,47.38490,-121.06330,1328 meters,snowdepth,2013-03-01 06,210.820,cm,98922,
CPPW1,COOPER PASS,47.42970,-121.21080,1022 meters,snowdepth,2013-03-01 06,210.591,cm,98922,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,snowdepth,2013-03-01 06,208.280,cm,97739,
THBW1,THUNDER BASIN,48.52780,-120.98980,1307 meters,snowdepth,2013-03-01 06,205.740,cm,98267,
SPMW1,SPENCER MEADOW,46.17970,-121.92650,1043 meters,snowdepth,2013-03-01 06,205.740,cm,98648,
LAKW1,LYNN LAKE,47.20170,-121.77970,1196 meters,snowdepth,2013-03-01 06,205.740,cm,98022,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2549 meters,snowdepth,2013-03-01 06,205.740,cm,95728,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,snowdepth,2013-03-01 06,205.740,cm,83805,
WPNW1,WASHINGTON PASS - NWAC,48.52760,-120.64670,1641 meters,snowdepth,2013-03-01 06,203.200,cm,00076,
WAP55_MADIS,WASHINGTON PASS,48.52770,-120.65000,1719 meters,snowdepth,2013-03-01 06,203.200,cm,00076,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,snowdepth,2013-03-01 06,203.200,cm,83837,
MBSW4_MADIS,MED BOW,41.37830,-106.34680,3205 meters,snowdepth,2013-03-01 06,203.200,cm,82331,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,snowdepth,2013-03-01 06,203.200,cm,97463,
TRIW1,TRINITY SNOTEL,48.07500,-120.84970,879 meters,snowdepth,2013-03-01 06,200.660,cm,98826,
MPSW1,MEADOWS PASS,47.28310,-121.47200,975 meters,snowdepth,2013-03-01 06,200.660,cm,98045,
CPCM8,COPPER CAMP,47.08160,-112.72960,2131 meters,snowdepth,2013-03-01 06,200.660,cm,59639,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,snowdepth,2013-03-01 06,200.660,cm,97627,
MTNW1,QUARTZ MTN - SNOW,47.06670,-121.08330,1614 meters,snowdepth,2013-03-01 06,198.577,cm,98946,
JHR,JACKSON HOLE-RAYMER,43.60000,-110.85000,2617 meters,snowdepth,2013-03-01 06,198.120,cm,83014,
INPA2,INDIAN PASS,61.06580,-149.48540,729 meters,snowdepth,2013-03-01 06,198.120,cm,00198,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,snowdepth,2013-03-01 06,198.120,cm,59030,
SHDQ2,SHEDIN RIVER SNOW PILLOW,55.86250,-127.69820,1319 meters,snowdepth,2013-03-01 06,197.993,cm,,
WHEI1,WHITE ELEPHANT,44.53270,-111.41090,2348 meters,snowdepth,2013-03-01 06,195.580,cm,83429,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,snowdepth,2013-03-01 06,195.580,cm,81130,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,snowdepth,2013-03-01 06,195.580,cm,89511,
BNTQ2,BURNT BRIDGE CREEK,52.48100,-126.24900,1324 meters,snowdepth,2013-03-01 06,194.005,cm,,
GOV50_MADIS,GOVERNMENT CAMP - TOP,45.28800,-121.78100,1483 meters,snowdepth,2013-03-01 06,193.040,cm,97028,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,snowdepth,2013-03-01 06,193.040,cm,98922,
CHRO3,CHARLOTTE RIDGE,43.66920,-123.94360,363 meters,snowdepth,2013-03-01 06,192.278,cm,97467,
TKSW1,TINKHAM CREEK,47.33220,-121.46950,917 meters,snowdepth,2013-03-01 06,190.500,cm,98045,
MREA2,MOORE CREEK BRIDGE,59.59360,-135.19450,792 meters,snowdepth,2013-03-01 06,190.500,cm,99840,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,snowdepth,2013-03-01 06,190.500,cm,83012,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,snowdepth,2013-03-01 06,190.500,cm,59736,
GNLC1,GIANELLI,38.20500,-119.89190,2568 meters,snowdepth,2013-03-01 06,188.722,cm,95335,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,snowdepth,2013-03-01 06,187.960,cm,59802,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1428 meters,snowdepth,2013-03-01 06,187.960,cm,98937,
ALTAU_MADIS,ALTA-ATWATER,40.59127,-111.63780,2676 meters,snowdepth,2013-03-01 06,184.201,cm,84121,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,snowdepth,2013-03-01 05,182.880,cm,83601,
SUGA2,SUGARLOAF MTN,61.08100,-146.30190,130 meters,snowdepth,2013-03-01 06,182.880,cm,99686,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,snowdepth,2013-03-01 06,182.880,cm,00100,
BRC_MADIS,BRIGHTON CREST,40.58725,-111.57680,2914 meters,snowdepth,2013-03-01 06,182.880,cm,84121,
YCTIM_MADIS,YELLOWSTONE CLUB - TIMBERLINE,45.23250,-111.44660,2852 meters,snowdepth,2013-03-01 06,182.118,cm,59720,
NFRO3,NORTH FORK,45.55050,-122.00310,944 meters,snowdepth,2013-03-01 06,180.340,cm,97019,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,snowdepth,2013-03-01 06,180.340,cm,82190,
SHKA2,SHAKTOOLIK RIVER RAWS,64.63270,-159.90210,554 meters,snowdepth,2013-03-01 06,178.181,cm,99765,
MUDO3,MUD RIDGE,45.25370,-121.73660,1250 meters,snowdepth,2013-03-01 06,177.800,cm,00070,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,snowdepth,2013-03-01 06,177.800,cm,83601,
LKSO3,LOCKS RAWS,45.66940,-121.88170,60 meters,snowdepth,2013-03-01 06,177.038,cm,97014,
CHMA2,CHIMNEY LAKE,67.75580,-150.49330,909 meters,snowdepth,2013-03-01 06,175.514,cm,99726,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,snowdepth,2013-03-01 05,175.260,cm,59935,
CRRM8,CARROT BASIN,44.96190,-111.29400,2803 meters,snowdepth,2013-03-01 06,175.260,cm,59758,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,snowdepth,2013-03-01 06,175.260,cm,82325,
BAVMT_MADIS,BIG SKY - BAVARIA,45.27083,-111.45130,2969 meters,snowdepth,2013-03-01 06,175.260,cm,59729,
CLCA2,COAL CREEK,65.31390,-143.13220,254 meters,snowdepth,2013-03-01 06,175.006,cm,99730,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,snowdepth,2013-03-01 06,173.990,cm,,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,snowdepth,2013-03-01 06,172.720,cm,82190,
RORO3,ROARING RIVER,43.90120,-122.03070,1514 meters,snowdepth,2013-03-01 06,172.720,cm,00069,
PRSN2,POLE CREEK R.S.,41.87310,-115.24690,2543 meters,snowdepth,2013-03-01 06,172.720,cm,89825,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,snowdepth,2013-03-01 06,172.720,cm,97883,
HOPO3,HOGG PASS,44.42040,-121.85660,1466 meters,snowdepth,2013-03-01 06,172.720,cm,00077,
FMNU1,FARMINGTON,40.97480,-111.80930,2415 meters,snowdepth,2013-03-01 06,172.720,cm,84025,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,snowdepth,2013-03-01 06,172.720,cm,83654,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,snowdepth,2013-03-01 06,172.720,cm,99139,
MIRLK_MADIS,MIRROR LAKE,40.70030,-110.88640,3061 meters,snowdepth,2013-03-01 06,172.466,cm,84066,
VNNI1,VIENNA MINE,43.79940,-114.85270,2727 meters,snowdepth,2013-03-01 06,170.180,cm,83340,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,snowdepth,2013-03-01 06,170.180,cm,82083,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,snowdepth,2013-03-01 06,170.180,cm,83525,
CUMC2,CUMBRES TRESTLE,37.01880,-106.45180,3054 meters,snowdepth,2013-03-01 06,170.180,cm,81120,
CAGMS_MADIS,GRAND MESA - SKYWAY POINT,39.05930,-108.06080,3091 meters,snowdepth,2013-03-01 06,169.088,cm,81643,
TOHW1,TOUCHET,46.11870,-117.85050,1688 meters,snowdepth,2013-03-01 06,167.640,cm,99328,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,snowdepth,2013-03-01 06,167.640,cm,97834,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,snowdepth,2013-03-01 06,167.640,cm,82325,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,snowdepth,2013-03-01 06,167.640,cm,82331,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,snowdepth,2013-03-01 06,167.640,cm,83525,
JAPN2,JACKS PEAK,41.53040,-116.01310,2295 meters,snowdepth,2013-03-01 06,167.640,cm,89801,
BSZO3,17D14 - BIG SHEEP AM,45.16670,-117.08330,1954 meters,snowdepth,2013-03-01 02,167.640,cm,97846,
