! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
OSTC1,OSTRANDER LAKE,37.63610,-119.55110,2536 meters,snowdepth,2017-03-01 06,524.256,cm,00058,
MTH05_MADIS,MAMMOTH SESAME SNOW STUDY PLOT,37.64984,-119.04180,2754 meters,snowdepth,2017-03-01 06,516.382,cm,93546,
NSSC2,NAST LAKE,39.29720,-106.60690,2665 meters,snowdepth,2017-03-01 05,515.620,cm,81621,
ALP44_MADIS,ALPENTAL MID-MOUNTAIN,47.43410,-121.43490,1329 meters,snowdepth,2017-03-01 06,514.350,cm,98045,
SHSC2,SCOTCH CREEK,37.64560,-108.00790,2817 meters,snowdepth,2017-03-01 06,510.540,cm,81320,
HBEA3,HEBER,34.31200,-110.75430,2337 meters,snowdepth,2017-03-01 06,508.000,cm,86336,
JTMA2,CBJ MOUNT ROBERTS TRAM,58.29710,-134.38600,507 meters,snowdepth,2017-03-01 06,506.298,cm,99801,
OVRC2,OVERLAND RES.,39.09060,-107.63470,3031 meters,snowdepth,2017-03-01 05,505.460,cm,81428,
BLCC1,BLOODS CREEK,38.45000,-120.03500,2198 meters,snowdepth,2017-03-01 06,504.444,cm,00044,
SVPI1,SAVAGE PASS,46.46630,-114.63330,1891 meters,snowdepth,2017-03-01 06,502.920,cm,83525,
MESC2,MESA LAKES,39.05830,-108.05830,3098 meters,snowdepth,2017-03-01 06,502.920,cm,81643,
TCKU1,TROUT CREEK,40.73830,-109.67320,2886 meters,snowdepth,2017-03-01 06,497.840,cm,84078,
CANW4,CANYON SNOTEL,44.71940,-110.51110,2404 meters,snowdepth,2017-03-01 06,492.760,cm,82190,
EDSC2,EL DIENTE PEAK,37.78620,-108.02150,3107 meters,snowdepth,2017-03-01 05,490.220,cm,81320,
CUMC2,CUMBRES TRESTLE,37.01880,-106.45180,3054 meters,snowdepth,2017-03-01 06,487.680,cm,81120,
BURC2,BURRO MOUNTAIN,39.87510,-107.59850,2846 meters,snowdepth,2017-03-01 06,487.680,cm,81641,
RAWC2,RAWAH,40.70750,-106.00760,2763 meters,snowdepth,2017-03-01 05,477.520,cm,80480,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,snowdepth,2017-03-01 06,474.980,cm,83122,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,snowdepth,2017-03-01 06,472.440,cm,83837,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2549 meters,snowdepth,2017-03-01 06,472.440,cm,95728,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,snowdepth,2017-03-01 05,469.900,cm,83654,
FOIC1,FORNI RIDGE,38.80500,-120.21310,2300 meters,snowdepth,2017-02-28 23,468.884,cm,95720,
CAMU1,CASCADE MOUNTAIN,40.28300,-111.60990,2367 meters,snowdepth,2017-03-01 05,467.360,cm,84604,
RESC2,RABBIT EARS,40.36780,-106.74040,2882 meters,snowdepth,2017-03-01 06,464.820,cm,80487,
SILC1,SILVER LAKE (GOES),38.67810,-120.11810,2195 meters,snowdepth,2017-03-01 06,462.788,cm,00052,
CHIM8,CHICAGO RIDGE,48.06220,-115.69750,1744 meters,snowdepth,2017-03-01 06,462.534,cm,59853,
BRJW4,BURGESS JUNCTION,44.78770,-107.52920,2417 meters,snowdepth,2017-03-01 06,457.200,cm,82836,
QUAC1,QUAKING ASPEN,36.11690,-118.54000,2214 meters,snowdepth,2017-03-01 06,456.438,cm,93265,
BSHC1,BISHOP PASS,37.10000,-118.55000,3482 meters,snowdepth,2017-03-01 06,456.438,cm,93633,
SLIC1,SLIDE CANYON,38.10000,-119.43330,3030 meters,snowdepth,2017-03-01 06,452.374,cm,00040,
GNLC1,GIANELLI MEADOW,38.20500,-119.89190,2568 meters,snowdepth,2017-03-01 06,449.326,cm,95335,
DDMC1,DEADMAN CK NEAR KENNEDY MEADOWS - SONORA PASS,38.33190,-119.65310,2843 meters,snowdepth,2017-03-01 06,446.786,cm,95335,
HNTC1,HUNTINGTON LAKE,37.22750,-119.22060,2153 meters,snowdepth,2017-03-01 06,445.262,cm,93664,
GTCJ_MADIS,CHIEF JOSEPH,43.79035,-110.94510,2700 meters,snowdepth,2017-03-01 06,439.420,cm,83012,
SWCW1,SWIFT CREEK,46.16370,-122.18410,1369 meters,snowdepth,2017-03-01 06,436.880,cm,98648,
SYRW4,SYLVAN ROAD SNOTEL,44.47840,-110.03810,2186 meters,snowdepth,2017-03-01 05,434.340,cm,82190,
SWSW1,SWAMP CREEK,48.57150,-120.78250,1201 meters,snowdepth,2017-03-01 06,434.340,cm,98267,
SKRW4,SOUTH ENTRANCE YNP SNAKE RIVER STATION - SNOTEL,44.13360,-110.66920,2103 meters,snowdepth,2017-03-01 06,431.800,cm,82190,
SLMC1,ELSTANISLAUS MEADOW (GOES),38.50000,-119.93690,2359 meters,snowdepth,2017-03-01 06,427.482,cm,00044,
CHPC1,CHAGOOPA PLATEAU,36.46670,-118.46670,2564 meters,snowdepth,2017-03-01 06,426.212,cm,00026,
GRCW4,GRANITE CREEK SNOTEL,43.34300,-110.43500,2077 meters,snowdepth,2017-03-01 05,424.180,cm,83001,
BKMC1,BLACKS MOUNTAIN #1,40.76980,-121.19970,2151 meters,snowdepth,2017-03-01 00,423.418,cm,96056,
ECOC1,ECHO PEAK,38.84900,-120.07850,2332 meters,snowdepth,2017-03-01 06,421.640,cm,96150,
PDSC1,PARADISE MEADOW,38.05000,-119.66670,2365 meters,snowdepth,2017-02-28 16,416.052,cm,00040,
EBTC1,EBBETTS PASS,38.54960,-119.80470,2643 meters,snowdepth,2017-03-01 06,414.020,cm,00044,
HMSCR_MADIS,8800FT SOUTH CARSON RANGE,38.92751,-119.90250,2984 meters,snowdepth,2017-03-01 06,412.242,cm,96150,
KSPC1,KAISER POINT,37.29830,-119.10330,2803 meters,snowdepth,2017-03-01 06,411.734,cm,00017,
TIOC1,TIOGA PASS-DANA MEADOWS,37.89310,-119.25690,2959 meters,snowdepth,2017-03-01 06,410.718,cm,95389,
UBCC1,UPPER BURNT CORRAL MEADOW,37.18330,-118.93330,2968 meters,snowdepth,2017-03-01 06,409.702,cm,00017,
LBNU1,LAKEFORK BASIN,40.73780,-110.62080,3327 meters,snowdepth,2017-03-01 04,406.400,cm,84066,
CL003_MADIS,LAGOON,42.88806,-122.13670,1940 meters,snowdepth,2017-03-01 06,404.622,cm,97731,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,snowdepth,2017-03-01 06,403.860,cm,83525,
CSSC1,CSS LAB,39.32570,-120.36810,2103 meters,snowdepth,2017-03-01 06,398.780,cm,96162,
CL002_MADIS,RIM,42.91167,-122.14860,2165 meters,snowdepth,2017-03-01 06,398.780,cm,97731,
JEMC1,GEM PASS,37.78000,-119.17810,3333 meters,snowdepth,2017-03-01 06,396.494,cm,93529,
TMLO3,TIMBERLINE BASE,45.33150,-121.71210,1819 meters,snowdepth,2017-03-01 06,396.240,cm,97028,
BENU1,12J02 - BEVAN'S CABIN SNOW COURSE,40.46670,-112.25000,2011 meters,snowdepth,2017-03-01 06,396.240,cm,84074,
TIM59_MADIS,TIMBERLINE LODGE,45.32997,-121.71130,1795 meters,snowdepth,2017-03-01 06,395.732,cm,97028,
FDCC1,FORESTDALE CREEK,38.68250,-119.95970,2454 meters,snowdepth,2017-03-01 06,393.700,cm,96120,
BCBC1,BLACKCAP BASIN GOES,37.06670,-118.76670,3137 meters,snowdepth,2017-03-01 06,393.192,cm,00017,
SQWC1,SQUAW VALLEY G.C.,39.19000,-120.26480,2427 meters,snowdepth,2017-03-01 06,391.160,cm,96145,
SUNQ1,SUNSHINE VILLAGE,51.07860,-115.78000,2213 meters,snowdepth,2017-03-01 06,388.620,cm,,
NFLW4,NEW FORK LAKE SNOTEL,43.11670,-109.95000,2533 meters,snowdepth,2017-03-01 06,388.620,cm,82925,
HUGI1,HUMBOLDT GULCH,47.53180,-115.77640,1304 meters,snowdepth,2017-03-01 05,386.080,cm,83873,
JHRV_MADIS,JACKSON HOLE-RENDEZVOUS BOWL,43.59086,-110.87260,2927 meters,snowdepth,2017-03-01 06,381.000,cm,83014,
ASFW1,RAINIER PARADISE RANGER STN,46.78610,-121.74220,1643 meters,snowdepth,2017-03-01 00,381.000,cm,98321,
TYLC1,TENAYA LK SNOW COURSE,37.83810,-119.44810,2500 meters,snowdepth,2017-03-01 06,376.682,cm,00058,
CRLO3,CRATER LAKE NATIONAL PARK HQ,42.89660,-122.13270,1986 meters,snowdepth,2017-02-28 16,375.920,cm,97731,
RELC1,LOWER RELIEF VALLEY,38.24330,-119.75830,2483 meters,snowdepth,2017-03-01 06,373.888,cm,95335,
GRMC1,GREEN MTN,37.55500,-119.23810,2409 meters,snowdepth,2017-03-01 06,373.634,cm,00020,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,snowdepth,2017-03-01 06,373.380,cm,83638,
PVCW1,PARADISE NWAC,46.78750,-121.73330,1658 meters,snowdepth,2017-03-01 06,370.840,cm,98321,
PVC54_MADIS,PARADISE,46.78622,-121.74240,1643 meters,snowdepth,2017-03-01 06,370.078,cm,98321,
KNDW4,KENDALL RS SNOTEL,43.24930,-110.01660,2386 meters,snowdepth,2017-03-01 06,368.300,cm,82925,
BRC_MADIS,BRIGHTON CREST,40.58725,-111.57680,2914 meters,snowdepth,2017-03-01 06,368.300,cm,84121,
CLN,ALTA - COLLINS,40.57630,-111.63830,2935 meters,snowdepth,2017-03-01 06,365.760,cm,84121,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,snowdepth,2017-03-01 06,363.220,cm,83014,
CLCW4,COLE CANYON (SNOTEL),44.48630,-104.41040,1816 meters,snowdepth,2017-03-01 05,363.220,cm,82729,
RHBAM_MADIS,ROUNDHOUSE BOTTOM (WARD MT)-ALP,39.16307,-120.23860,2126 meters,snowdepth,2017-03-01 06,362.458,cm,96145,
AGPC1,AGNEW PASS (GOES),37.72670,-119.14190,2858 meters,snowdepth,2017-03-01 06,361.950,cm,00020,
LYLW1,LYMAN LAKE,48.19070,-120.91900,1986 meters,snowdepth,2017-03-01 06,360.680,cm,98852,
HRSC1,HORSE MEADOWS,38.15810,-119.66190,2624 meters,snowdepth,2017-03-01 06,357.632,cm,95335,
SKLCK_MADIS,SKELETON CREEK,43.69348,-115.00600,2670 meters,snowdepth,2017-03-01 05,355.854,cm,83327,
VKOC1,VOLCANIC KNOB GOES,37.38830,-118.90330,3093 meters,snowdepth,2017-03-01 06,355.600,cm,00017,
CSSL_MADIS,CENTRAL SIERRA SNOW LAB,39.32556,-120.36670,2128 meters,snowdepth,2017-03-01 06,355.600,cm,96162,
SOLSM_MADIS,SOLITUDE SUMMIT,40.60081,-111.60360,2944 meters,snowdepth,2017-03-01 06,353.822,cm,84121,
WRDC1,WARD CREEK #3,39.13560,-120.21760,2069 meters,snowdepth,2017-03-01 06,353.060,cm,96145,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,snowdepth,2017-03-01 06,353.060,cm,83601,
BKSO3,BEAR GRASS,44.32530,-122.09380,1445 meters,snowdepth,2017-03-01 06,353.060,cm,00077,
MSACS_MADIS,ASH CREEK BUTTE - BOWL,41.44757,-122.04890,2531 meters,snowdepth,2017-03-01 06,351.282,cm,00035,
CXSC1,CARSON PASS,38.69310,-119.99340,2598 meters,snowdepth,2017-03-01 06,350.520,cm,00044,
AKAQ1,AKAMINA PASS,49.02720,-114.05280,1808 meters,snowdepth,2017-03-01 06,349.656,cm,,
REDQ2,REDFISH CREEK,49.69027,-117.08638,2085 meters,snowdepth,2017-03-01 06,348.996,cm,,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,snowdepth,2017-03-01 06,347.980,cm,97627,
CPSC1,"20L11 - CAPLES LAKES, CA (NEAR CPLC1)",38.71670,-120.05000,2476 meters,snowdepth,2017-03-01 06,346.964,cm,96120,
BSKC1,BURNSIDE LAKE,38.71940,-119.89420,2494 meters,snowdepth,2017-03-01 06,345.440,cm,96120,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,snowdepth,2017-03-01 06,342.900,cm,83525,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,snowdepth,2017-03-01 06,342.900,cm,98648,
HVNC1,HEAVENLY VALLEY SNOTEL,38.92430,-119.91650,2613 meters,snowdepth,2017-03-01 06,342.900,cm,96150,
ATAU1,ALTA,40.59060,-111.63690,2647 meters,snowdepth,2017-03-01 01,342.900,cm,84121,
AFSW1,PARADISE,46.78150,-121.74700,1570 meters,snowdepth,2017-03-01 06,342.900,cm,98361,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,snowdepth,2017-03-01 06,340.360,cm,00100,
SOSC2,SCHOFIELD PASS,39.01520,-107.04880,3266 meters,snowdepth,2017-03-01 06,337.820,cm,81623,
MTBW1,MT. BAKER BASE NWAC,48.86300,-121.67780,1292 meters,snowdepth,2017-03-01 06,337.820,cm,00072,
MTB42_MADIS,MT BAKER - HEATHER MEADOWS,48.86302,-121.67780,1292 meters,snowdepth,2017-03-01 06,337.820,cm,00072,
HIMN2,HOLE-IN-MOUNTAIN,40.94270,-115.09570,2495 meters,snowdepth,2017-03-01 06,337.820,cm,89835,
CAYW1,CAYUSE PASS,46.87170,-121.53200,1635 meters,snowdepth,2017-03-01 06,337.820,cm,98022,
VNNI1,VIENNA MINE SNOTEL,43.79940,-114.85270,2727 meters,snowdepth,2017-03-01 06,335.280,cm,83340,
FMNU1,FARMINGTON,40.97480,-111.80930,2415 meters,snowdepth,2017-03-01 06,335.280,cm,84025,
RCWC1,ROBINSON COW CAMP SNOW COURSE,39.62310,-120.67810,2022 meters,snowdepth,2017-03-01 06,333.248,cm,00065,
BMWN2,BIG MEADOW,39.45500,-119.94220,2515 meters,snowdepth,2017-03-01 06,332.740,cm,89509,
SILA2,NINILCHIK 12ESE,60.01470,-151.34000,353 meters,snowdepth,2017-03-01 06,331.851,cm,99639,
TLUC1,TUOLUMNE MEADOWS,37.87690,-119.34360,2652 meters,snowdepth,2017-02-28 16,330.200,cm,95389,
BLPU1,BEN LOMOND PEAK,41.37600,-111.94410,2350 meters,snowdepth,2017-03-01 06,330.200,cm,84310,
SBBWK_MADIS,SNOWBASIN-BOARDWALK,41.19810,-111.86700,2444 meters,snowdepth,2017-03-01 06,329.692,cm,84317,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,snowdepth,2017-03-01 06,327.660,cm,84321,
WSAC2,SKI AREA,37.48330,-106.79060,3458 meters,snowdepth,2017-02-28 14,325.120,cm,81130,
RUBC1,RUBICON #2,38.99920,-120.13030,2302 meters,snowdepth,2017-03-01 06,325.120,cm,96150,
MSCI1,MOSCOW MOUNTAIN,46.80500,-116.85350,1432 meters,snowdepth,2017-03-01 06,325.120,cm,83843,
JHR,JACKSON HOLE-RAYMER,43.60000,-110.85000,2617 meters,snowdepth,2017-03-01 06,322.580,cm,83014,
CHMC1,CHILKOOT MEADOW,37.40810,-119.49000,2228 meters,snowdepth,2017-03-01 06,320.294,cm,93643,
BGPC1,BIG PINE CREEK,37.13330,-118.48330,3253 meters,snowdepth,2017-03-01 06,320.294,cm,93526,
SDWC1,SUMMIT MEADOW,38.39750,-119.53520,2853 meters,snowdepth,2017-03-01 06,320.040,cm,96107,
BRBI1,BEAR BASIN,44.95220,-116.14290,1638 meters,snowdepth,2017-03-01 06,320.040,cm,83654,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,snowdepth,2017-02-28 19,320.040,cm,59758,
RRMC1,RED ROCK MOUNTAIN,41.02300,-122.88500,1967 meters,snowdepth,2017-03-01 06,319.278,cm,96052,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,snowdepth,2017-03-01 06,317.500,cm,98648,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,snowdepth,2017-03-01 06,314.960,cm,98648,
MHMO3,MT HOOD MEADOWS,45.33190,-121.66550,1639 meters,snowdepth,2017-03-01 06,314.960,cm,97041,
BRTW1,BROWN TOP,48.92750,-121.19710,1781 meters,snowdepth,2017-03-01 06,314.960,cm,00072,
MHM54_MADIS,MT HOOD MEADOWS BASE,45.33263,-121.66600,1643 meters,snowdepth,2017-03-01 06,313.944,cm,97041,
SRAC1,SONORA PASS,38.31030,-119.59940,2676 meters,snowdepth,2017-03-01 06,312.420,cm,96107,
MTHO3,MT HOOD TEST SITE,45.32100,-121.71580,1649 meters,snowdepth,2017-03-01 06,312.420,cm,97028,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,snowdepth,2017-03-01 06,312.420,cm,83601,
MRLN2,MARLETTE LAKE,39.16400,-119.89670,2404 meters,snowdepth,2017-03-01 06,309.880,cm,89451,
LSLI1,LOST LAKE,47.07190,-115.95810,1692 meters,snowdepth,2017-03-01 06,309.880,cm,83873,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,snowdepth,2017-03-01 06,307.340,cm,84321,
HORC1,HORSE MEADOW,38.83650,-119.88730,2624 meters,snowdepth,2017-03-01 06,307.340,cm,96120,
WWRC1,WHITE WOLF RAWS,37.86170,-119.65110,2452 meters,snowdepth,2017-03-01 06,307.086,cm,00040,
CDYBK_MADIS,CANYONS - DAYBREAK,40.64700,-111.57600,2832 meters,snowdepth,2017-03-01 06,302.260,cm,84098,
BUNUT_MADIS,BUNNELLS RIDGE,40.31476,-111.56400,2673 meters,snowdepth,2017-03-01 06,302.260,cm,84604,
BBSBT,BLIND BULL SUMMIT,42.97011,-110.61925,2758 meters,snowdepth,2017-03-01 06,299.720,cm,83122,
SLFW4,CENTENNIAL 8NW,41.35120,-106.28770,3249 meters,snowdepth,2017-03-01 06,299.695,cm,82055,
TUMC1,"TUOLUMNE MEADOWS,CA",37.87310,-119.35000,2634 meters,snowdepth,2017-03-01 06,298.958,cm,95389,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,snowdepth,2017-03-01 06,297.180,cm,81130,
SRSI1,SOLDIER R.S.,43.48410,-114.82690,1764 meters,snowdepth,2017-03-01 06,297.180,cm,83327,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,snowdepth,2017-03-01 06,297.180,cm,97828,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,snowdepth,2017-03-01 06,294.640,cm,97031,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2568 meters,snowdepth,2017-03-01 06,294.640,cm,83340,
BLAC1,BLUE LAKES,38.60780,-119.92440,2474 meters,snowdepth,2017-03-01 06,294.640,cm,00044,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,snowdepth,2017-03-01 06,292.100,cm,59917,
CVMC1,CASA VIEJA MEADOWS,36.20000,-118.26670,2547 meters,snowdepth,2017-03-01 06,291.338,cm,00026,
PKC,PARK CITY - JUPITER,40.61350,-111.53950,3008 meters,snowdepth,2017-03-01 06,289.560,cm,84060,
MRSW1,MORSE LAKE,46.90570,-121.48270,1650 meters,snowdepth,2017-03-01 06,289.560,cm,98937,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,snowdepth,2017-03-01 04,289.560,cm,83544,
HYSC1,HUYSINK,39.28190,-120.52690,2089 meters,snowdepth,2017-03-01 06,287.274,cm,95724,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,snowdepth,2017-03-01 06,287.020,cm,81130,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,snowdepth,2017-03-01 06,287.020,cm,80487,
BRMI1,BEAR MOUNTAIN,48.30580,-116.07450,1663 meters,snowdepth,2017-03-01 06,287.020,cm,83836,
TRLU1,TRIAL LAKE,40.67820,-110.94870,3046 meters,snowdepth,2017-03-01 06,284.480,cm,84036,
STGW1,GRACE LAKES - STEVEN'S PASS NWAC,47.74080,-121.09130,1288 meters,snowdepth,2017-03-01 06,284.480,cm,98288,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,snowdepth,2017-03-01 06,284.480,cm,82190,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,snowdepth,2017-03-01 05,284.480,cm,59916,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,snowdepth,2017-03-01 06,284.480,cm,59030,
BNKC1,BONANZA KING,41.08310,-122.62860,1998 meters,snowdepth,2017-03-01 06,284.480,cm,96091,
STS48_MADIS,STEVENS PASS - GRACE LAKES,47.74085,-121.11710,1469 meters,snowdepth,2017-03-01 06,283.972,cm,98288,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,snowdepth,2017-03-01 06,281.940,cm,97733,
CMBC2,COLUMBUS BASIN,37.44150,-108.02440,3300 meters,snowdepth,2017-03-01 05,281.940,cm,81301,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,snowdepth,2017-03-01 06,281.000,cm,,
TMRC1,TAMARACK SUMMIT,37.16360,-119.20080,2332 meters,snowdepth,2017-03-01 06,279.908,cm,00017,
BNRI1,BANNER SUMMIT,44.30330,-115.23330,2154 meters,snowdepth,2017-03-01 06,279.756,cm,83637,
JHMWY,JACKSON HOLE-MID MT,43.59000,-110.84000,2078 meters,snowdepth,2017-03-01 06,279.400,cm,83014,
INCW4,INDIAN CREEK SNOTEL,42.30020,-110.67750,2870 meters,snowdepth,2017-03-01 06,279.400,cm,83114,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,snowdepth,2017-03-01 06,279.400,cm,83012,
SNI,SNOWBASIN-MID. BOWL,41.19950,-111.85900,2316 meters,snowdepth,2017-03-01 06,277.622,cm,84317,
MSCAS_MADIS,CASTLE LAKE,41.23806,-122.36920,1767 meters,snowdepth,2017-03-01 06,277.114,cm,96025,
MKZO3,MCKENZIE,44.21040,-121.87290,1460 meters,snowdepth,2017-03-01 06,276.860,cm,00069,
HEMI1,HEMLOCK BUTTE,46.48110,-115.63360,1772 meters,snowdepth,2017-03-01 06,276.860,cm,83544,
BKHW1,BUCKINGHORSE,47.70840,-123.46060,1412 meters,snowdepth,2017-03-01 06,276.860,cm,98563,
WPS58_MADIS,WHITE PASS UPPER,46.62077,-121.38740,1770 meters,snowdepth,2017-03-01 06,274.574,cm,98937,
MSMED_MADIS,MT. EDDY,41.33556,-122.43330,1981 meters,snowdepth,2017-03-01 06,274.574,cm,96094,
SHMC1,SHIMMY LAKE,41.00800,-122.80000,1913 meters,snowdepth,2017-03-01 06,274.320,cm,96052,
OMWW1,OLALLIE MEADOWS,47.37410,-121.44210,1227 meters,snowdepth,2017-03-01 06,274.320,cm,98922,
LWDI1,LOST-WOOD DIVIDE,43.82430,-114.26400,2412 meters,snowdepth,2017-03-01 06,274.320,cm,83340,
BRMO3,BIG RED MOUNTAIN,42.05260,-122.85490,1865 meters,snowdepth,2017-03-01 06,274.320,cm,97530,
SLDMS_MADIS,SOLDIER MOUNTAIN STUDY PLOT,43.48816,-114.88830,2446 meters,snowdepth,2017-03-01 06,272.034,cm,83327,
DMLC1,DISMAL SWAMP,41.99130,-120.18030,2258 meters,snowdepth,2017-03-01 06,271.780,cm,96108,
BIGMS_MADIS,BIG MOUNTAIN SUMMIT: WHITEFISH,48.50248,-114.34210,2054 meters,snowdepth,2017-03-01 06,271.780,cm,59937,
ALPW1,ALPENTALSKI AREA NWAC,47.44420,-121.42610,962 meters,snowdepth,2017-03-01 06,271.780,cm,98045,
SNWC1,SNOW MOUNTAIN,40.77810,-121.78190,1819 meters,snowdepth,2017-03-01 06,271.272,cm,96069,
PKCU1,SILVER LK BRIGHTON,40.60080,-111.58420,2677 meters,snowdepth,2017-02-28 15,269.240,cm,84121,
PINW1,PINTO ROCK,46.32310,-121.94210,1360 meters,snowdepth,2017-03-01 06,269.240,cm,98648,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,snowdepth,2017-03-01 06,269.240,cm,82325,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,snowdepth,2017-03-01 06,269.240,cm,97463,
APSW1,ALPINE MEADOWS,47.77960,-121.69850,1065 meters,snowdepth,2017-03-01 06,269.240,cm,98294,
MDCC1,MEDICINE LK (BUR REC) (GOES),41.58330,-121.60000,2041 meters,snowdepth,2017-03-01 06,268.478,cm,96134,
SVMO3,SEVENMILE MARSH,42.69830,-122.14170,1746 meters,snowdepth,2017-03-01 06,266.700,cm,97627,
MRTW1,MARTEN RIDGE,48.76300,-121.69820,1082 meters,snowdepth,2017-03-01 06,266.700,cm,00072,
PGPW1,PIGTAIL PEAK,46.62150,-121.38630,1772 meters,snowdepth,2017-03-01 06,264.160,cm,98937,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,snowdepth,2017-03-01 04,264.160,cm,83544,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,snowdepth,2017-03-01 06,264.160,cm,83122,
BASI1,BANNER SUMMIT,44.30340,-115.23450,2158 meters,snowdepth,2017-03-01 06,264.160,cm,83637,
SNM,SUNDANCE - MID MNT,40.37390,-111.59400,2313 meters,snowdepth,2017-03-01 06,263.652,cm,00071,
JMWC1,JUNE MOUNTAIN WEATHER PLOT,37.75440,-119.07780,2802 meters,snowdepth,2017-03-01 06,263.144,cm,93529,
STB48_MADIS,STEVENS PASS - BROOKS,47.73758,-121.10730,1477 meters,snowdepth,2017-03-01 06,262.382,cm,98288,
