! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
MDDW4|MIDDLE POWDER SNOTEL|43.62730|-107.18140|2379 meters|snowdepth|2012-03-02 05|365.760|cm|82442|
MTHO3|MT HOOD TEST SITE|45.32100|-121.71580|1649 meters|snowdepth|2012-03-02 06|363.220|cm|97028|
MHMO3|MT HOOD MEADOWS|45.33190|-121.66550|1639 meters|snowdepth|2012-03-02 06|363.220|cm|97041|
HWCI1|HOWELL CANYON|42.32110|-113.61560|2440 meters|snowdepth|2012-03-02 06|360.680|cm|83342|
SZKQ2|SPUZZUM CREEK SNOW PILLOW|49.66060|-121.65890|1198 meters|snowdepth|2012-03-02 06|357.988|cm||
LSLI1|LOST LAKE|47.07190|-115.95810|1692 meters|snowdepth|2012-03-02 06|355.600|cm|83873|
MTMI1|MOUNTAIN MEADOWS|45.69690|-115.22970|1935 meters|snowdepth|2012-03-02 05|350.520|cm|83525|
FTMM8|FLATTOP MTN.|48.80240|-113.85720|1915 meters|snowdepth|2012-03-02 05|350.520|cm|59916|
ALPW1|ALPENTAL NWAC|47.44500|-121.42390|949 meters|snowdepth|2012-03-02 06|347.980|cm|98045|
ALP31|ALPENTAL-BASE|47.44000|-121.42000|908 meters|snowdepth|2012-03-02 06|347.980|cm|98045|
COLI1|COOL CREEK|46.76360|-115.29530|1928 meters|snowdepth|2012-03-02 06|345.440|cm|83544|
BKHW1|BUCKINGHORSE|47.70840|-123.46060|1412 meters|snowdepth|2012-03-02 06|345.440|cm|98563|
PCRW1|PARK CREEK RIDGE|48.44490|-120.91550|1411 meters|snowdepth|2012-03-02 06|340.360|cm|98852|
OMWW1|OLALLIE MEADOWS|47.37410|-121.44210|1227 meters|snowdepth|2012-03-02 06|340.360|cm|98922|
MRSW1|MORSE LAKE|46.90570|-121.48270|1650 meters|snowdepth|2012-03-02 06|335.280|cm|98937|
MRFO3|MARION FORKS|44.59370|-121.97380|823 meters|snowdepth|2012-03-02 06|335.280|cm|00077|
SWCW1|SWIFT CREEK|46.16370|-122.18410|1369 meters|snowdepth|2012-03-02 06|332.740|cm|98648|
WHPW1|WHITE PASS E.S.|46.64230|-121.38070|1362 meters|snowdepth|2012-03-02 02|330.200|cm|98937|
TSAQ2|TSAI CREEK|54.64600|-127.67500|1366 meters|snowdepth|2012-03-02 06|327.990|cm||
RVCQ2|REVOLUTION CREEK SNOW PILLOW|53.78330|-120.36670|1693 meters|snowdepth|2012-03-02 06|327.990|cm||
TUGA2|TURNAGAIN PASS|60.78040|-149.18330||snowdepth|2012-03-02 06|327.660|cm|99631|
SVNW1|STEVENS PASS|47.74650|-121.09250|1217 meters|snowdepth|2012-03-02 06|322.580|cm|98288|
CRAI1|CRATER MEADOWS|46.56310|-115.28830|1814 meters|snowdepth|2012-03-02 06|322.580|cm|83544|
BNTQ2|BURNT BRIDGE CREEK|52.48100|-126.24900|1324 meters|snowdepth|2012-03-02 06|319.989|cm||
STP40|STEVENS PASS-SCHMIDT HAUS|47.75000|-121.09000|1321 meters|snowdepth|2012-03-02 06|317.500|cm|98826|
STBW1|STEVENS PASS - BROOKS|47.73900|-121.10500|1443 meters|snowdepth|2012-03-02 06|317.500|cm|98288|
SHAI1|SHANGHI SUMMIT|46.56610|-115.74190|1405 meters|snowdepth|2012-03-02 06|317.500|cm|83544|
SAWW1|SAWMILL RIDGE|47.15990|-121.42170|1416 meters|snowdepth|2012-03-02 06|314.960|cm|98022|
HOOM8|HOODOO BASIN|46.97500|-115.03490|1852 meters|snowdepth|2012-03-02 06|312.420|cm|59872|
SNOW1|SNOQUALMIE PASS DOT|47.42940|-121.41110|973 meters|snowdepth|2012-03-01 20|307.340|cm|98922|
SNO30|SNOQUALMIE PASS|47.42000|-121.41000|912 meters|snowdepth|2012-03-01 20|307.340|cm|98922|
NUKA2|NUKA GLACIER|59.69810|-150.71180||snowdepth|2012-03-02 06|304.800|cm|99603|
CMGW1|GREEN VALLEY CRYSTAL MT. NWAC|46.93960|-121.49380|1890 meters|snowdepth|2012-03-02 06|304.800|cm|98022|
SUGA2|SUGARLOAF MTN|61.08100|-146.30190||snowdepth|2012-03-02 06|302.260|cm|99686|
HEMI1|HEMLOCK BUTTE|46.48110|-115.63360|1772 meters|snowdepth|2012-03-02 06|302.260|cm|83544|
SPLW1|SURPRISE LAKES|46.09500|-121.76350|1310 meters|snowdepth|2012-03-02 06|299.720|cm|98648|
KTE2_MADIS|TETON PASS|43.50108|-110.96720|2462 meters|snowdepth|2012-03-02 06|298.704|cm|83014|
NFJM8|NORTH FORK JOCKO|47.27260|-113.75620|1864 meters|snowdepth|2012-03-02 06|297.180|cm|59868|
NOIM8|NOISY BASIN|48.15670|-113.94620|1859 meters|snowdepth|2012-03-02 05|294.640|cm|59901|
DEFN2|14K09 - DEFIANCE MINES, AERIAL MARKER|39.08330|-114.95000|2482 meters|snowdepth|2012-03-02 02|294.640|cm|89301|
TEM21|MT. ALYESKA|60.97000|-149.08000||snowdepth|2012-03-02 06|292.100|cm|00198|
REDO3|RED HILL|45.46430|-121.70430|1346 meters|snowdepth|2012-03-02 06|292.100|cm|97031|
YESA2|MT ALYESKA|60.95980|-149.08600||snowdepth|2012-03-02 06|289.560|cm|00198|
TWLM8|TWIN LAKES|46.14260|-114.50540|1955 meters|snowdepth|2012-03-02 06|289.560|cm|59840|
MKZO3|MCKENZIE|44.21040|-121.87290|1460 meters|snowdepth|2012-03-02 06|287.020|cm|00069|
CPCM8|COPPER CAMP|47.08160|-112.72960|2131 meters|snowdepth|2012-03-02 06|287.020|cm|59639|
BVPW1|BEAVER PASS|48.87930|-121.25570|1113 meters|snowdepth|2012-03-02 06|287.020|cm|00072|
STAM8|STAHL PEAK|48.90900|-114.86300|1854 meters|snowdepth|2012-03-02 06|284.480|cm|59917|
BLBM8|BLACK BEAR|44.50830|-111.12800|2492 meters|snowdepth|2012-03-02 06|284.480|cm|59758|
APSW1|ALPINE MEADOWS|47.77960|-121.69850|1065 meters|snowdepth|2012-03-02 06|284.480|cm|98294|
WCSW1|WELLS CREEK|48.86610|-121.78980|1231 meters|snowdepth|2012-03-02 06|279.400|cm|00072|
PMNM8|POORMAN CREEK|48.12670|-115.62330|1547 meters|snowdepth|2012-03-02 05|279.400|cm|59923|
ELSW1|ELBOW LAKE|48.69090|-121.90890|932 meters|snowdepth|2012-03-02 06|279.400|cm|00072|
WPNW1|WASHINGTON PASS - NWAC|48.52760|-120.64670|1641 meters|snowdepth|2012-03-02 06|276.860|cm|00076|
WAP55_MADIS|WASHINGTON PASS|48.52770|-120.65000|1719 meters|snowdepth|2012-03-02 06|276.860|cm|00076|
RAIW1|RAINY PASS|48.51870|-120.73580|1505 meters|snowdepth|2012-03-02 06|276.860|cm|98852|
GRSW4|GRASSY LAKE SNOTEL|44.12610|-110.83440|2239 meters|snowdepth|2012-03-02 06|274.320|cm|83012|
EYKA2|MT EYAK|60.56440|-145.71330||snowdepth|2012-03-02 06|274.320|cm|99574|
DDSI1|DEADWOOD SUMMIT|44.54480|-115.56300|2091 meters|snowdepth|2012-03-02 06|274.320|cm|83638|
GSTPS_MADIS|GIANT STEPS|40.83630|-111.05430|2779 meters|snowdepth|2012-03-02 06|273.050|cm|84036|
SMPW1|STAMPEDE PASS|47.27450|-121.34160|1187 meters|snowdepth|2012-03-02 06|271.780|cm|98022|
RXSW1|REX RIVER|47.30200|-121.60480|1151 meters|snowdepth|2012-03-02 06|271.780|cm|98022|
GRVA2|GRANDVIEW|60.60830|-149.06310||snowdepth|2012-03-02 06|271.780|cm|99631|
MOQI1|MOSQUITO RIDGE|48.05740|-116.23050|1606 meters|snowdepth|2012-03-02 06|269.240|cm|83837|
HRPW1|HARTS PASS|48.72040|-120.65850|1982 meters|snowdepth|2012-03-02 06|269.240|cm|00076|
MSPM8|MOSS PEAK|47.68490|-113.96230|2061 meters|snowdepth|2012-03-02 06|266.700|cm|59860|
MRBW1|JUNE LAKE|46.14800|-122.15480|1065 meters|snowdepth|2012-03-02 06|266.700|cm|98648|
GTCJ_MADIS|CHIEF JOSEPH|43.79035|-110.94510|2700 meters|snowdepth|2012-03-02 06|266.700|cm|83012|
HURW1|HURICANE RIDGE RAWS|47.96780|-123.63470|742 meters|snowdepth|2012-03-02 06|264.160|cm|98363|
HUR52_MADIS|HURRICANE RIDGE|47.97200|-123.50300|1532 meters|snowdepth|2012-03-02 06|264.160|cm|98362|
GTHW4|GRAND TARGHEE SNOTEL|43.77930|-110.92780|2825 meters|snowdepth|2012-03-02 06|264.160|cm|83012|
SHPW1|SHEEP CANYON|46.19320|-122.25450|1221 meters|snowdepth|2012-03-02 06|261.620|cm|98649|
HEDQ2|HEDRICK LAKE|54.10600|-121.00600|1118 meters|snowdepth|2012-03-02 06|259.994|cm||
MLKO3|MILK SHAKES|45.98220|-117.94880|1701 meters|snowdepth|2012-03-02 06|259.080|cm|97828|
JUMQ2|JUMP CREEK SNOW PILLOW|48.96950|-124.27620|1136 meters|snowdepth|2012-03-02 06|259.004|cm||
SASW1|SASSE RIDGE|47.38490|-121.06330|1328 meters|snowdepth|2012-03-02 06|256.540|cm|98922|
ECBA2|EAGLECREST BASE|58.26640|-134.50110||snowdepth|2012-03-01 17|256.540|cm|99801|
TRIW1|TRINITY SNOTEL|48.07500|-120.84970|879 meters|snowdepth|2012-03-02 06|254.000|cm|98826|
PTHW1|POTATO HILL|46.34920|-121.51430|1371 meters|snowdepth|2012-03-02 05|254.000|cm|00074|
WHSW1|WATERHOLE|47.94490|-123.42590|1526 meters|snowdepth|2012-03-02 06|251.460|cm|98362|
HDLI1|HIDDEN LAKE|48.89370|-116.75750|1525 meters|snowdepth|2012-03-02 06|251.460|cm|83805|
BEDO3|IRISH TAYLOR|43.80350|-121.94850|1690 meters|snowdepth|2012-03-02 06|251.460|cm|97739|
SHDQ2|SHEDIN RIVER SNOW PILLOW|55.86250|-127.69820|1319 meters|snowdepth|2012-03-02 06|250.012|cm||
TKSW1|TINKHAM CREEK|47.33220|-121.46950|917 meters|snowdepth|2012-03-02 06|248.920|cm|98045|
FISW1|FISH LAKE|47.53570|-121.08550|1063 meters|snowdepth|2012-03-02 06|248.920|cm|98922|
CLN|ALTA - COLLINS|40.57630|-111.63830|2935 meters|snowdepth|2012-03-02 06|248.920|cm|84121|
BLKQ2|BLACKWALL PEAK SNOW PILLOW|49.10000|-120.76670|1898 meters|snowdepth|2012-03-02 06|246.990|cm||
WSAC2|SKI AREA|37.48330|-106.79060|3458 meters|snowdepth|2012-03-01 14|246.380|cm|81130|
NTHO_MADIS|NORTH TAHOE HS|39.17083|-120.14530|1920 meters|snowdepth|2012-03-02 06|244.602|cm|96145|
TGLU1|TONY GROVE LAKE|41.89840|-111.62960|2579 meters|snowdepth|2012-03-02 06|243.840|cm|84321|
SPPA2|SNETTISHAM POWER PLANT|58.14220|-133.73860||snowdepth|2012-03-01 16|243.840|cm|99801|
MPSW1|MEADOWS PASS|47.28310|-121.47200|975 meters|snowdepth|2012-03-02 06|243.840|cm|98045|
FSHM8|FISHER CREEK|45.06230|-109.94490|2784 meters|snowdepth|2012-03-02 06|243.840|cm|59030|
BLAO3|BLAZED ALDER|45.42870|-121.85650|1128 meters|snowdepth|2012-03-02 06|243.840|cm|97049|
AZUQ2|AZURE RIVER|52.59600|-119.72400|1625 meters|snowdepth|2012-03-02 06|242.011|cm||
VNNI1|VIENNA MINE|43.79940|-114.85270|2727 meters|snowdepth|2012-03-02 06|241.300|cm|83340|
TOPW4|TWO OCEAN PLATEAU SNOTEL|44.15180|-110.22120|2829 meters|snowdepth|2012-03-02 06|241.300|cm|82190|
ATAI1|ATLANTA SUMMIT|43.75690|-115.23910|2308 meters|snowdepth|2012-03-02 06|241.300|cm|83601|
STTM8|STUART MOUNTAIN|46.99510|-113.92660|2215 meters|snowdepth|2012-03-02 06|238.760|cm|59802|
SNRW1|SUNRISE MT. RAINIER NP|46.91430|-121.64420|1947 meters|snowdepth|2012-03-02 06|238.760|cm|98321|
LWSW4|LEWIS LAKE DIVIDE SNOTEL|44.20860|-110.66630|2402 meters|snowdepth|2012-03-02 06|238.760|cm|82190|
THBW1|THUNDER BASIN|48.52780|-120.98980|1307 meters|snowdepth|2012-03-02 04|236.220|cm|98267|
COPW1|CORRAL PASS|47.01850|-121.46500|1772 meters|snowdepth|2012-03-02 06|236.220|cm|98022|
MRKI1|MORES CREEK SUMMIT|43.93200|-115.66590|1863 meters|snowdepth|2012-03-02 06|233.680|cm|83631|
LPSW1|LONE PINE|46.27140|-121.96290|1222 meters|snowdepth|2012-03-02 06|231.140|cm|98648|
JHR|JACKSON HOLE-RAYMER|43.60000|-110.85000|2617 meters|snowdepth|2012-03-02 06|231.140|cm|83014|
SMLO3|SUMMIT LAKE|43.44910|-122.13830|1720 meters|snowdepth|2012-03-02 06|228.600|cm|97733|
PAVW|VALDEZ WEATHER STATION OFFICE|61.13333|-146.35000||snowdepth|2012-03-02 06|228.600|cm|99686|
PAVD|VALDEZ 2|61.13333|-146.26666||snowdepth|2012-03-02 00|228.600|cm|99686|
MREA2|MOORE CREEK BRIDGE|59.59360|-135.19450|686 meters|snowdepth|2012-03-02 06|228.600|cm|99840|
INPA2|INDIAN PASS|61.06580|-149.48540||snowdepth|2012-03-02 06|228.600|cm|00198|
BMPW1|BUMPING RIDGE|46.81000|-121.33060|1428 meters|snowdepth|2012-03-02 06|228.600|cm|98937|
BBSBT|BLIND BULL SUMMIT|42.97011|-110.61925|2758 meters|snowdepth|2012-03-02 06|228.600|cm|83122|
ATAU1|ALTA|40.59060|-111.63690|2647 meters|snowdepth|2012-03-02 01|228.600|cm|84121|
KOSQ2|KOSTAL LAKE SNOW PILLOW|52.20360|-120.03220|1762 meters|snowdepth|2012-03-02 06|227.990|cm||
LPSI1|LOLO PASS|46.63450|-114.58070|1621 meters|snowdepth|2012-03-02 05|226.060|cm|83525|
MUDO3|MUD RIDGE|45.25370|-121.73660|1250 meters|snowdepth|2012-03-02 06|223.520|cm|00070|
GCRA2|GROUSE CREEK DIVIDE|60.25970|-149.34230||snowdepth|2012-03-02 06|223.520|cm|99664|
CSTO3|CASCADE SUMMIT|43.59050|-122.06010|1558 meters|snowdepth|2012-03-02 06|223.520|cm|97463|
BRC_MADIS|BRIGHTON CREST|40.58725|-111.57680|2914 meters|snowdepth|2012-03-02 06|223.520|cm|84121|
PRKM4|MUNISING EAST|46.42580|-86.62000|227 meters|snowdepth|2012-03-02 06|223.012|cm|49862|
MTCW1|MOUNT CRAG|47.76410|-123.02600|1203 meters|snowdepth|2012-03-02 06|220.980|cm|98320|
JHMWY|JACKSON HOLE-MID MT|43.59000|-110.84000|2078 meters|snowdepth|2012-03-02 06|220.980|cm|83014|
EVNW4|EVENING STAR SNOTEL|44.65260|-109.78420|2764 meters|snowdepth|2012-03-02 05|220.980|cm|82414|
CMBC2|COLUMBUS BASIN|37.44150|-108.02440|3300 meters|snowdepth|2012-03-02 06|220.980|cm|81301|
YNKQ2|YANKS PEAK EAST|52.83333|-121.35000|1712 meters|snowdepth|2012-03-02 06|219.989|cm||
PKMQ2|PARK MOUNTAIN SNOW PILLOW|50.44720|-118.61970|1850 meters|snowdepth|2012-03-02 06|219.989|cm||
SOSC2|SCHOFIELD PASS|39.01520|-107.04880|3266 meters|snowdepth|2012-03-02 06|218.440|cm|81623|
HCSA2|40MI.NW HAINES,AK|59.45000|-136.35000||snowdepth|2012-03-01 16|218.440|cm|99827|
HAWM8|HAWKINS LAKE|48.97240|-115.95330|1976 meters|snowdepth|2012-03-02 06|218.440|cm|59935|
CRLO3|CRATER LAKE NATIONAL PARK HQ|42.89660|-122.13270|1986 meters|snowdepth|2012-03-01 17|218.440|cm|97731|
WILW4|WILLOW CREEK SNOTEL|42.81510|-110.83520|2471 meters|snowdepth|2012-03-02 06|215.900|cm|83122|
SNLW4|SAND LAKE|41.46260|-106.28110|3078 meters|snowdepth|2012-03-02 06|215.900|cm|82083|
SBDU1|SNOWBIRD|40.56400|-111.65500|2942 meters|snowdepth|2012-03-02 05|215.900|cm|00100|
PRVC2|PARK RESERVOIR|39.04640|-107.87410|3033 meters|snowdepth|2012-03-02 06|215.900|cm|81413|
BLHW4|BLACKHALL MTN|41.05620|-106.71380|3005 meters|snowdepth|2012-03-01 08|215.900|cm|82325|
ANSO3|ANNIE SPRINGS|42.87010|-122.16520|1838 meters|snowdepth|2012-03-02 06|215.900|cm|97627|
CEDQ2|CEDAR-KITEEN|55.15200|-128.71000|914 meters|snowdepth|2012-03-02 06|215.011|cm||
LKTI1|LOOKOUT|47.45790|-115.70580|1571 meters|snowdepth|2012-03-02 06|213.360|cm|83846|
GRLW1|GREEN LAKE|46.54740|-121.17090|1803 meters|snowdepth|2012-03-02 06|213.360|cm|98937|
BLPU1|BEN LOMOND PEAK|41.37600|-111.94410|2350 meters|snowdepth|2012-03-02 06|213.360|cm|84310|
OLDW4|OLD BATTLE|41.15400|-106.96940|3021 meters|snowdepth|2012-03-02 06|210.820|cm|82325|
EXGA2|EXIT GLACIER|60.19000|-149.62000||snowdepth|2012-03-02 06|210.820|cm|00011|
BADM8|BADGER PASS|48.13090|-113.02320|2092 meters|snowdepth|2012-03-02 06|210.820|cm|59448|
TRMI1|TRINITY MTN.|43.62900|-115.43820|2382 meters|snowdepth|2012-03-02 05|208.280|cm|83601|
TOHW1|TOUCHET|46.11870|-117.85050|1688 meters|snowdepth|2012-03-02 06|208.280|cm|99328|
RORO3|ROARING RIVER|43.90120|-122.03070|1514 meters|snowdepth|2012-03-02 06|208.280|cm|00069|
BGMW1|BUNCHGRASS MDW|48.68690|-117.17630|1536 meters|snowdepth|2012-03-02 06|208.280|cm|99139|
MIRLK_MADIS|MIRROR LAKE|40.70030|-110.88640|3061 meters|snowdepth|2012-03-02 06|207.340|cm|84066|
TEBA2|TEBAY LAKE|61.18170|-144.33750||snowdepth|2012-03-02 06|206.756|cm|99573|
SOLSM_MADIS|SOLITUDE SUMMIT|40.60081|-111.60360|2944 meters|snowdepth|2012-03-02 06|206.756|cm|84121|
WRSA2|WORTHINGTON SNOTEL|61.19640|-145.63580||snowdepth|2012-03-02 06|205.740|cm|99686|
UPPA2|UPPER TSAINA RIVER|61.19110|-145.64810||snowdepth|2012-03-02 06|205.740|cm|99686|
UDDU1|USU DOC DANIEL|41.90040|-111.50980|2480 meters|snowdepth|2012-03-02 06|205.740|cm|84321|
TEM18_MADIS|MIDDLE FORK BRADLEY|59.78000|-150.75000||snowdepth|2012-03-02 06|205.740|cm|99603|
MMNV1|MT. MANSFIELD|44.52480|-72.81540|1190 meters|snowdepth|2012-03-01 21|205.740|cm|05672|
MFBA2|MF BRADLEY RIVER|59.77570|-150.75900||snowdepth|2012-03-02 06|205.740|cm|99603|
MCPQ9|MACMILLAN PASS|63.24280|-130.04360|1376 meters|snowdepth|2012-03-02 06|204.013|cm||
BNRI1|BANNER SUMMIT|44.30330|-115.23330|2154 meters|snowdepth|2012-03-02 06|203.454|cm|83637|
TABN5|TAOS POWDERHORN SNOW COURSE(05N14)|36.58330|-105.45000|3320 meters|snowdepth|2012-03-02 06|203.200|cm|87580|
LMDO3|LITTLE MEADOWS|44.61320|-122.22600|1230 meters|snowdepth|2012-03-02 06|203.200|cm|00077|
