! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
JMTC1,JUNE MOUNTAIN SUMMIT,37.74000,-119.07270,3090 meters,snowdepth,2015-03-01 06,385.064,cm,93529,
WYPN2,HAYFORD PEAK,36.65810,-115.20090,3017 meters,snowdepth,2015-03-01 06,381.000,cm,89018,
SPKU1,SPIRIT LK,40.83870,-110.00520,3121 meters,snowdepth,2015-03-01 06,378.460,cm,84036,
ALTTC_MADIS,TOP CECRET,40.57352,-111.61260,2932 meters,snowdepth,2015-03-01 06,372.008,cm,84121,
SUGAR_MADIS,SUGAR BOWL SKI,39.30333,-120.34080,2128 meters,snowdepth,2015-03-01 05,358.902,cm,96161,
TTSID,TITUS STUDY PLOT,43.85780,-114.71420,2820 meters,snowdepth,2015-03-01 06,356.108,cm,83340,
KCKA2,KACHEMAK CREEK,59.77530,-150.83420,481 meters,snowdepth,2015-03-01 06,350.520,cm,99603,
PKCW4,POCKET CREEK SNOTEL,42.71210,-109.41120,2865 meters,snowdepth,2015-02-28 21,332.740,cm,82923,
SNEA2,SNETTISHAM POWER STATION,58.14200,-133.72700,18 meters,snowdepth,2015-03-01 06,320.400,cm,99801,
DRFU1,DRY FORK,40.56520,-112.17330,2196 meters,snowdepth,2015-03-01 06,302.260,cm,84006,
REDQ2,REDFISH CREEK,49.69027,-117.08638,2085 meters,snowdepth,2015-03-01 06,289.992,cm,,
SHNN2,SHELDON #2 (AAUL),41.90000,-119.45000,1819 meters,snowdepth,2015-03-01 06,289.560,cm,89412,
ERYC1,ELLERY LAKE,37.93500,-119.23280,2899 meters,snowdepth,2015-03-01 06,275.082,cm,93541,
LYLW1,LYMAN LAKE,48.19070,-120.91900,1986 meters,snowdepth,2015-03-01 06,261.620,cm,98852,
DEFN2,"14K09 - DEFIANCE MINES, AERIAL MARKER",39.08330,-114.95000,2482 meters,snowdepth,2015-03-01 02,259.080,cm,89301,
SNWC1,SNOW MOUNTAIN,40.77810,-121.78190,1819 meters,snowdepth,2015-03-01 05,253.746,cm,96069,
HMKW4,HAMS FORK SNOTEL,42.14600,-110.67830,2407 meters,snowdepth,2015-03-01 06,248.920,cm,83114,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,snowdepth,2015-03-01 06,241.300,cm,59860,
NFJM8,NORTH FORK JOCKO,47.27260,-113.75620,1864 meters,snowdepth,2015-03-01 06,233.680,cm,59868,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,snowdepth,2015-03-01 06,233.680,cm,83012,
NOIM8,NOISY BASIN,48.15670,-113.94620,1859 meters,snowdepth,2015-03-01 05,231.140,cm,59901,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,snowdepth,2015-03-01 05,228.600,cm,59916,
MTCQ2,MT COOK,52.18277,-119.32138,1565 meters,snowdepth,2015-03-01 06,226.009,cm,,
JHRV_MADIS,JACKSON HOLE-RENDEZVOUS BOWL,43.59086,-110.87260,2927 meters,snowdepth,2015-03-01 06,223.520,cm,83014,
AZUQ2,AZURE RIVER,52.59600,-119.72400,1625 meters,snowdepth,2015-03-01 06,221.996,cm,,
WSAC2,SKI AREA,37.48330,-106.79060,3458 meters,snowdepth,2015-02-28 14,218.440,cm,81130,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,snowdepth,2015-03-01 06,218.440,cm,80487,
JHR,JACKSON HOLE-RAYMER,43.60000,-110.85000,2617 meters,snowdepth,2015-03-01 06,218.440,cm,83014,
TSAQ2,TSAI CREEK,54.64600,-127.67500,1366 meters,snowdepth,2015-03-01 06,215.011,cm,,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,snowdepth,2015-03-01 06,213.360,cm,83544,
BRTW1,BROWN TOP,48.92750,-121.19710,1781 meters,snowdepth,2015-03-01 06,210.820,cm,00072,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,snowdepth,2015-03-01 06,208.280,cm,59802,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,snowdepth,2015-03-01 06,208.280,cm,59030,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,snowdepth,2015-03-01 06,207.010,cm,,
GTCJ_MADIS,CHIEF JOSEPH,43.79035,-110.94510,2700 meters,snowdepth,2015-03-01 06,203.200,cm,83012,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,snowdepth,2015-03-01 06,203.200,cm,59736,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,snowdepth,2015-03-01 06,200.660,cm,00076,
CUMC2,CUMBRES TRESTLE,37.01880,-106.45180,3054 meters,snowdepth,2015-03-01 06,200.660,cm,81120,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,snowdepth,2015-03-01 06,198.120,cm,83544,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,snowdepth,2015-03-01 06,196.012,cm,,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,snowdepth,2015-03-01 06,195.580,cm,96107,
JHMWY,JACKSON HOLE-MID MT,43.59000,-110.84000,2078 meters,snowdepth,2015-03-01 06,195.580,cm,83014,
CLN,ALTA - COLLINS,40.57630,-111.63830,2935 meters,snowdepth,2015-03-01 06,195.580,cm,84121,
CASWP_MADIS,"CSAS, SWAMP ANGEL, SAN JUAN CTY",37.90694,-107.71140,3377 meters,snowdepth,2015-03-01 06,192.989,cm,81427,
CHRO3,CHARLOTTE RIDGE,43.66920,-123.94360,363 meters,snowdepth,2015-03-01 06,192.278,cm,97467,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,snowdepth,2015-03-01 06,190.500,cm,81130,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,snowdepth,2015-03-01 06,187.960,cm,81130,
MMNV1,MT. MANSFIELD,44.52480,-72.81540,1190 meters,snowdepth,2015-02-28 21,187.960,cm,05672,
LSLI1,LOST LAKE,47.07190,-115.95810,1692 meters,snowdepth,2015-03-01 06,187.960,cm,83873,
BIGMS_MADIS,BIG MOUNTAIN SUMMIT: WHITEFISH,48.50248,-114.34210,2054 meters,snowdepth,2015-03-01 06,187.960,cm,59937,
MBSW4,MED BOW,41.37830,-106.34680,3205 meters,snowdepth,2015-03-01 06,185.420,cm,82331,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,snowdepth,2015-03-01 06,185.420,cm,83638,
CPCM8,COPPER CAMP,47.08160,-112.72960,2131 meters,snowdepth,2015-03-01 06,185.420,cm,59639,
BBSBT,BLIND BULL SUMMIT,42.97011,-110.61925,2758 meters,snowdepth,2015-03-01 06,185.420,cm,83122,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,snowdepth,2015-03-01 06,183.007,cm,,
TWLM8,TWIN LAKES,46.14260,-114.50540,1955 meters,snowdepth,2015-03-01 06,182.880,cm,59840,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,snowdepth,2015-03-01 06,182.880,cm,59872,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,snowdepth,2015-03-01 06,180.340,cm,83122,
HPWN5,HOPEWELL,36.71630,-106.26350,3081 meters,snowdepth,2015-03-01 06,180.340,cm,87581,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2764 meters,snowdepth,2015-03-01 05,180.340,cm,82414,
CHPW1,CHINOOK PASS NWAC,46.87280,-121.51560,1654 meters,snowdepth,2015-03-01 06,180.340,cm,98937,
CHP55_MADIS,CHINOOK PASS,46.87300,-121.51700,1679 meters,snowdepth,2015-03-01 06,180.340,cm,98937,
SHKA2,SHAKTOOLIK RIVER RAWS,64.63270,-159.90210,554 meters,snowdepth,2015-03-01 06,178.308,cm,99765,
PKMQ2,PARK MOUNTAIN SNOW PILLOW,50.44720,-118.61970,1850 meters,snowdepth,2015-03-01 06,178.003,cm,,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,snowdepth,2015-03-01 06,177.800,cm,84321,
BADM8,BADGER PASS,48.13090,-113.02320,2092 meters,snowdepth,2015-03-01 06,177.800,cm,59448,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,snowdepth,2015-03-01 06,175.260,cm,82190,
TABN5,TAOS POWDERHORN SNOW COURSE(05N14),36.58330,-105.45000,3320 meters,snowdepth,2015-03-01 06,175.260,cm,87580,
PVCW1,PARADISE NWAC,46.78750,-121.73330,1658 meters,snowdepth,2015-03-01 06,175.260,cm,98321,
PVC55,PARADISE-MT. RAINIER,46.78000,-121.74000,1505 meters,snowdepth,2015-03-01 06,175.260,cm,98361,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,snowdepth,2015-03-01 06,175.260,cm,83012,
AYTA2,ALYESKA WEATHER TOP,60.96280,-149.06890,825 meters,snowdepth,2015-02-28 15,175.260,cm,00198,
YNKQ2,YANKS PEAK EAST,52.83166,-121.35472,1682 meters,snowdepth,2015-03-01 06,175.006,cm,,
ME-WS-24,"EASTPORT 1.5 SE, ME",44.90670,-66.98660,23 meters,snowdepth,2015-02-28 12,173.990,cm,04631,
CELQ2,CELISTA MOUNTAIN SNOW PILLOW,51.40600,-118.98570,1533 meters,snowdepth,2015-03-01 06,172.999,cm,,
VNNI1,VIENNA MINE SNOTEL,43.79940,-114.85270,2727 meters,snowdepth,2015-03-01 06,172.720,cm,83340,
ASFW1,RAINIER PARADISE RANGER STN,46.78610,-121.74220,1643 meters,snowdepth,2015-03-01 06,172.720,cm,98321,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,snowdepth,2015-03-01 06,170.180,cm,83113,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,snowdepth,2015-03-01 06,170.180,cm,59917,
SDMM8,SADDLE MTN.,45.69260,-113.96820,2407 meters,snowdepth,2015-03-01 06,170.180,cm,83463,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,snowdepth,2015-03-01 06,170.180,cm,81641,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,snowdepth,2015-03-01 06,170.180,cm,82325,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,snowdepth,2015-03-01 06,170.180,cm,59758,
ATGA2,ATIGUN PASS,68.12980,-149.47820,1448 meters,snowdepth,2015-03-01 06,170.180,cm,00007,
WRMM8,WARM SPRINGS,46.27370,-113.16400,2394 meters,snowdepth,2015-03-01 06,167.640,cm,59858,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,snowdepth,2015-03-01 06,167.640,cm,82083,
ROBN2,15J16 - ROBINSON LK - AERIAL MARKER,40.73330,-115.26670,2744 meters,snowdepth,2015-03-01 02,167.640,cm,89815,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,snowdepth,2015-03-01 06,167.640,cm,98852,
LKIC2,LAKE IRENE,40.41430,-105.81980,3258 meters,snowdepth,2015-03-01 03,167.640,cm,80447,
HEMI1,HEMLOCK BUTTE,46.48110,-115.63360,1772 meters,snowdepth,2015-03-01 06,167.640,cm,83544,
CULC2,CULEBRA #2,37.20940,-105.19960,3223 meters,snowdepth,2015-03-01 06,167.640,cm,81153,
DCC_MADIS,DEER CREEK DAM,40.40147,-111.52070,2027 meters,snowdepth,2015-03-01 06,166.370,cm,84082,
MCHM1,MACHIAS WWTP,44.72000,-67.45380,7 meters,snowdepth,2015-02-28 12,165.100,cm,04654,
BNTQ2,BURNT BRIDGE CREEK,52.48100,-126.24900,1324 meters,snowdepth,2015-03-01 06,164.998,cm,,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,snowdepth,2015-03-01 06,162.560,cm,83014,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,snowdepth,2015-03-01 06,162.560,cm,83601,
CACMP_MADIS,CAMERON PASS,40.49371,-105.90830,3227 meters,snowdepth,2015-03-01 06,162.509,cm,80480,
WHTM8,WHITE MILL,45.04580,-109.90990,2666 meters,snowdepth,2015-03-01 06,160.020,cm,59030,
PRKW4,PARKER PEAK SNOTEL,44.73400,-109.91480,2880 meters,snowdepth,2015-03-01 05,160.020,cm,82190,
CMBC2,COLUMBUS BASIN,37.44150,-108.02440,3300 meters,snowdepth,2015-03-01 06,160.020,cm,81301,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,snowdepth,2015-03-01 06,160.020,cm,83126,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,snowdepth,2015-03-01 06,157.988,cm,,
SPSC2,SPUD MOUNTAIN,37.69870,-107.77710,3251 meters,snowdepth,2015-03-01 06,157.480,cm,81433,
SHFM8,SHOWER FALLS,45.40130,-110.95760,2465 meters,snowdepth,2015-03-01 06,157.480,cm,59730,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,snowdepth,2015-03-01 06,157.480,cm,82331,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,snowdepth,2015-03-01 06,157.480,cm,82190,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,snowdepth,2015-03-01 06,157.480,cm,83122,
ATAU1,ALTA,40.59060,-111.63690,2647 meters,snowdepth,2015-03-01 01,157.480,cm,84121,
CAPBA_MADIS,TELLURIDE SKI RESORT - PWDRBASI,37.90556,-107.83250,3330 meters,snowdepth,2015-03-01 06,157.277,cm,81426,
ZIRC2,ZIRKEL,40.79490,-106.59540,2855 meters,snowdepth,2015-03-01 06,154.940,cm,80480,
SATC2,SAWTOOTH,40.13690,-105.58620,2946 meters,snowdepth,2015-03-01 06,154.940,cm,80481,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,snowdepth,2015-03-01 06,154.940,cm,83342,
BLTW4,BEARTOOTH LAKE SNOTEL,44.94300,-109.56750,2859 meters,snowdepth,2015-03-01 05,154.940,cm,82435,
SHDQ2,SHEDIN RIVER SNOW PILLOW,55.86250,-127.69820,1319 meters,snowdepth,2015-03-01 06,154.000,cm,,
SOLSM_MADIS,SOLITUDE SUMMIT,40.60081,-111.60360,2944 meters,snowdepth,2015-03-01 06,153.162,cm,84121,
SPRM8,SPUR PARK,46.77960,-110.62170,2465 meters,snowdepth,2015-03-01 06,152.400,cm,59452,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,snowdepth,2015-03-01 06,152.400,cm,00100,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,snowdepth,2015-03-01 06,152.400,cm,98852,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,snowdepth,2015-03-01 06,152.400,cm,83525,
HANM1,HANCOCK 2.5 SE,44.50140,-68.22070,17 meters,snowdepth,2015-02-28 12,152.400,cm,04640,
BRCM8,BRACKETT CREEK,45.89110,-110.93850,2259 meters,snowdepth,2015-03-01 06,152.400,cm,59714,
PKC,PARK CITY - JUPITER,40.61350,-111.53950,3008 meters,snowdepth,2015-03-01 06,150.851,cm,84060,
STZI1,SCHWEITZER BASIN,48.37430,-116.63920,1857 meters,snowdepth,2015-03-01 06,149.860,cm,83856,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,snowdepth,2015-03-01 06,149.860,cm,82325,
MRSW1,MORSE LAKE,46.90570,-121.48270,1650 meters,snowdepth,2015-03-01 06,149.860,cm,98937,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,snowdepth,2015-03-01 06,149.860,cm,89511,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2568 meters,snowdepth,2015-03-01 06,149.860,cm,83340,
BRTC2,BEARTOWN,37.71410,-107.51210,3535 meters,snowdepth,2015-03-01 06,149.860,cm,81433,
CL002_MADIS,RIM,42.91167,-122.14860,2165 meters,snowdepth,2015-03-01 06,148.768,cm,97731,
CDYBK_MADIS,CANYONS - DAYBREAK,40.64700,-111.57600,2832 meters,snowdepth,2015-03-01 06,147.447,cm,84098,
WMNC2,WEMINUCHE CREEK,37.51660,-107.31660,3260 meters,snowdepth,2015-03-01 06,147.320,cm,81235,
SCYC2,SOUTH COLONY,37.96810,-105.53790,3348 meters,snowdepth,2015-03-01 06,147.320,cm,81252,
MNPM8,MONUMENT PEAK,45.21760,-110.23700,2678 meters,snowdepth,2015-03-01 06,147.320,cm,59047,
LBAC2,LOVELAND BASIN,39.67430,-105.90130,3497 meters,snowdepth,2015-03-01 06,147.320,cm,80452,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,snowdepth,2015-03-01 06,147.320,cm,83237,
COWBT,COWBOY VILLAGE,43.82600,-110.18900,2814 meters,snowdepth,2015-03-01 06,147.320,cm,83013,
CAN-NB-39,"PAQUETVILLE 1.2 ENE, CA",47.67196,-65.09110,63 meters,snowdepth,2015-02-28 11,147.320,cm,,
BTSC2,BERTHOUD SUMMIT,39.80390,-105.77790,3455 meters,snowdepth,2015-03-01 06,147.320,cm,80446,
BKLW4,BROOKLYN LAKE,41.35880,-106.23210,3115 meters,snowdepth,2015-03-01 06,147.320,cm,82055,
GCKQ1,GARDINER CREEK - GARD,49.36100,-114.51580,1930 meters,snowdepth,2015-03-01 06,146.812,cm,,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,snowdepth,2015-03-01 06,144.780,cm,84321,
MLSC2,MOLAS LAKE,37.74930,-107.68870,3251 meters,snowdepth,2015-03-01 05,144.780,cm,81433,
JWRC2,JOE WRIGHT,40.53210,-105.88700,3117 meters,snowdepth,2015-03-01 06,144.780,cm,80512,
CRRM8,CARROT BASIN,44.96190,-111.29400,2803 meters,snowdepth,2015-03-01 06,144.780,cm,59758,
AFSW1,PARADISE,46.78150,-121.74700,1570 meters,snowdepth,2015-03-01 06,144.780,cm,98361,
WPNW1,WASHINGTON PASS - NWAC,48.52760,-120.64670,1641 meters,snowdepth,2015-03-01 06,142.240,cm,00076,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,snowdepth,2015-03-01 06,142.240,cm,83122,
WAP55_MADIS,WASHINGTON PASS,48.52770,-120.65000,1719 meters,snowdepth,2015-03-01 06,142.240,cm,00076,
UVCC2,UNIVERSITY CAMP,40.03280,-105.57610,3159 meters,snowdepth,2015-03-01 06,142.240,cm,80481,
MDVU1,MIDWAY VALLEY,37.56920,-112.83780,3012 meters,snowdepth,2015-03-01 06,142.240,cm,84720,
FMTC2,FREMONT PASS,39.37990,-106.19680,3436 meters,snowdepth,2015-03-01 06,142.240,cm,80435,
BRMI1,BEAR MOUNTAIN,48.30580,-116.07450,1663 meters,snowdepth,2015-03-01 06,142.240,cm,83836,
