! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
BSHC1,BISHOP PASS,37.10000,-118.55000,3482 meters,snowdepth,2016-03-01 06,435.610,cm,93633,
BVRA3,BEAVER SPRING,36.32680,-109.05710,2821 meters,snowdepth,2016-03-01 06,434.340,cm,86514,
ALPHA_MADIS,ALPHA,38.80389,-120.21580,2325 meters,snowdepth,2016-03-01 03,412.242,cm,95720,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,snowdepth,2016-03-01 06,408.940,cm,83525,
DMLW4,DOME LAKE,44.57460,-107.29540,2715 meters,snowdepth,2016-03-01 05,401.320,cm,82842,
DRBN2,DORSEY BASIN,40.89330,-115.20480,2445 meters,snowdepth,2016-03-01 06,398.780,cm,89835,
VWGI1,VAN WYCK,44.37670,-116.33660,1511 meters,snowdepth,2016-03-01 04,393.700,cm,83645,
CRLC1,CHARLOTTE LAKE,36.77720,-118.42610,3174 meters,snowdepth,2016-03-01 06,390.398,cm,93633,
ASFW1,RAINIER PARADISE RANGER STN,46.78610,-121.74220,1643 meters,snowdepth,2016-03-01 06,375.920,cm,98321,
TUGA2,TURNAGAIN PASS,60.78040,-149.18330,558 meters,snowdepth,2016-03-01 06,373.380,cm,99631,
PVC54_MADIS,PARADISE,46.78622,-121.74240,1643 meters,snowdepth,2016-03-01 06,369.062,cm,98321,
PVCW1,PARADISE NWAC,46.78750,-121.73330,1658 meters,snowdepth,2016-03-01 06,368.300,cm,98321,
LYLW1,LYMAN LAKE,48.19070,-120.91900,1986 meters,snowdepth,2016-03-01 06,365.760,cm,98852,
MTB42_MADIS,MT BAKER - HEATHER MEADOWS,48.86302,-121.67780,1292 meters,snowdepth,2016-03-01 06,353.568,cm,00072,
MTBW1,MT. BAKER BASE NWAC,48.86300,-121.67780,1292 meters,snowdepth,2016-03-01 06,353.060,cm,00072,
SUNQ1,SUNSHINE VILLAGE,51.07860,-115.78000,2213 meters,snowdepth,2016-03-01 06,347.980,cm,,
MTCQ2,MT COOK,52.18277,-119.32138,1565 meters,snowdepth,2016-03-01 06,343.002,cm,,
PKCW4,POCKET CREEK SNOTEL,42.71210,-109.41120,2865 meters,snowdepth,2016-03-01 06,335.280,cm,82923,
AFSW1,PARADISE,46.78150,-121.74700,1570 meters,snowdepth,2016-03-01 06,325.120,cm,98361,
SNEA2,SNETTISHAM POWER STATION,58.14200,-133.72700,18 meters,snowdepth,2016-03-01 06,320.396,cm,99801,
REDQ2,REDFISH CREEK,49.69027,-117.08638,2085 meters,snowdepth,2016-03-01 06,305.003,cm,,
SRSI1,SOLDIER R.S.,43.48410,-114.82690,1764 meters,snowdepth,2016-03-01 06,299.720,cm,83327,
CAYW1,CAYUSE PASS,46.87170,-121.53200,1635 meters,snowdepth,2016-03-01 05,299.720,cm,98022,
TMLO3,TIMBERLINE BASE,45.33150,-121.71210,1819 meters,snowdepth,2016-03-01 06,297.180,cm,97028,
TIM59_MADIS,TIMBERLINE LODGE,45.32997,-121.71130,1795 meters,snowdepth,2016-03-01 06,295.910,cm,97028,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,snowdepth,2016-03-01 06,294.640,cm,96107,
SWCW1,SWIFT CREEK,46.16370,-122.18410,1369 meters,snowdepth,2016-03-01 04,292.100,cm,98648,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,snowdepth,2016-03-01 06,288.011,cm,,
MRSW1,MORSE LAKE,46.90570,-121.48270,1650 meters,snowdepth,2016-03-01 06,287.020,cm,98937,
CL002_MADIS,RIM,42.91167,-122.14860,2165 meters,snowdepth,2016-03-01 06,287.020,cm,97731,
STZI1,SCHWEITZER BASIN,48.37430,-116.63920,1857 meters,snowdepth,2016-03-01 06,279.400,cm,83856,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,snowdepth,2016-03-01 06,279.400,cm,00076,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,snowdepth,2016-03-01 06,276.987,cm,,
STGW1,GRACE LAKES - STEVEN'S PASS NWAC,47.74080,-121.09130,1288 meters,snowdepth,2016-03-01 06,274.320,cm,98288,
CWRQ2,CHILLIWACK RIVER SNOW PILLOW,49.03330,-121.71670,1567 meters,snowdepth,2016-03-01 06,273.990,cm,,
STS48_MADIS,STEVENS PASS - GRACE LAKES,47.74085,-121.11710,1469 meters,snowdepth,2016-03-01 06,273.558,cm,98288,
WPS58_MADIS,WHITE PASS UPPER,46.62077,-121.38740,1770 meters,snowdepth,2016-03-01 06,268.224,cm,98937,
TEBA2,TEBAY LAKE,61.18170,-144.33750,572 meters,snowdepth,2016-03-01 06,267.208,cm,99573,
GRN62_MADIS,CRYSTAL GREEN VALLEY,46.93943,-121.49430,1894 meters,snowdepth,2016-03-01 06,266.954,cm,98022,
WPNW1,WASHINGTON PASS - NWAC,48.52760,-120.64670,1641 meters,snowdepth,2016-03-01 06,266.700,cm,00076,
CMGW1,GREEN VALLEY CRYSTAL MT. NWAC,46.93960,-121.49380,1890 meters,snowdepth,2016-03-01 06,266.700,cm,98022,
CL003_MADIS,LAGOON,42.88806,-122.13670,1940 meters,snowdepth,2016-03-01 06,265.176,cm,97731,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,snowdepth,2016-03-01 06,264.160,cm,98852,
BKHW1,BUCKINGHORSE,47.70840,-123.46060,1412 meters,snowdepth,2016-03-01 04,264.160,cm,98563,
PGPW1,PIGTAIL PEAK,46.62150,-121.38630,1772 meters,snowdepth,2016-03-01 06,261.620,cm,98937,
ALP44_MADIS,ALPENTAL MID-MOUNTAIN,47.43410,-121.43490,1329 meters,snowdepth,2016-03-01 06,261.620,cm,98045,
HMKW4,HAMS FORK SNOTEL,42.14600,-110.67830,2407 meters,snowdepth,2016-03-01 06,259.080,cm,83114,
AKAQ1,AKAMINA PASS,49.02720,-114.05280,1808 meters,snowdepth,2016-03-01 06,256.413,cm,,
CISCO_MADIS,CISCO BUTTE,39.30611,-120.56280,1956 meters,snowdepth,2016-03-01 05,255.778,cm,95724,
MHMO3,MT HOOD MEADOWS,45.33190,-121.66550,1639 meters,snowdepth,2016-03-01 06,254.000,cm,97041,
AYMA2,ALYESKA WEATHER MID,60.96220,-149.08970,501 meters,snowdepth,2016-02-29 15,254.000,cm,00198,
MHM54_MADIS,MT HOOD MEADOWS BASE,45.33263,-121.66600,1643 meters,snowdepth,2016-03-01 06,253.746,cm,97041,
MFBA2,MF BRADLEY RIVER,59.77570,-150.75900,711 meters,snowdepth,2016-03-01 06,251.460,cm,99603,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,snowdepth,2016-03-01 05,251.460,cm,59916,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,snowdepth,2016-03-01 06,251.460,cm,83544,
CELQ2,CELISTA MOUNTAIN SNOW PILLOW,51.40600,-118.98570,1533 meters,snowdepth,2016-03-01 06,251.003,cm,,
ECTA2,EAGLECREST TOP,58.26660,-134.50130,513 meters,snowdepth,2016-02-29 18,248.920,cm,99801,
BRMI1,BEAR MOUNTAIN,48.30580,-116.07450,1663 meters,snowdepth,2016-03-01 06,248.920,cm,83836,
STB48_MADIS,STEVENS PASS - BROOKS,47.73758,-121.10730,1477 meters,snowdepth,2016-03-01 06,244.856,cm,98288,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,snowdepth,2016-03-01 06,243.840,cm,98852,
MTHO3,MT HOOD TEST SITE,45.32100,-121.71580,1649 meters,snowdepth,2016-03-01 06,243.840,cm,97028,
CRLO3,CRATER LAKE NATIONAL PARK HQ,42.89660,-122.13270,1986 meters,snowdepth,2016-02-29 16,243.840,cm,97731,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,snowdepth,2016-03-01 06,243.840,cm,83544,
AZUQ2,AZURE RIVER,52.59600,-119.72400,1625 meters,snowdepth,2016-03-01 06,243.002,cm,,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,snowdepth,2016-03-01 06,241.300,cm,98648,
NOIM8,NOISY BASIN,48.15670,-113.94620,1859 meters,snowdepth,2016-03-01 05,241.300,cm,59901,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,snowdepth,2016-03-01 06,238.760,cm,83638,
BIGMS_MADIS,BIG MOUNTAIN SUMMIT: WHITEFISH,48.50248,-114.34210,2054 meters,snowdepth,2016-03-01 06,238.760,cm,59937,
MAMC1,MAMMOTH PASS,37.61000,-119.03310,2866 meters,snowdepth,2016-03-01 06,234.188,cm,00020,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,snowdepth,2016-03-01 06,232.004,cm,,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,snowdepth,2016-03-01 06,231.140,cm,89511,
MNOW1,MF NOOKSACK,48.82460,-121.92950,1504 meters,snowdepth,2016-03-01 06,231.140,cm,00072,
HEMI1,HEMLOCK BUTTE,46.48110,-115.63360,1772 meters,snowdepth,2016-03-01 06,231.140,cm,83544,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,snowdepth,2016-03-01 06,228.600,cm,59917,
GTCJ_MADIS,CHIEF JOSEPH,43.79035,-110.94510,2700 meters,snowdepth,2016-03-01 06,228.600,cm,83012,
BVPW1,BEAVER PASS,48.87930,-121.25570,1113 meters,snowdepth,2016-03-01 06,228.600,cm,00072,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,snowdepth,2016-03-01 06,228.600,cm,97627,
SRTA2,SERPENTINE,65.85220,-164.70780,149 meters,snowdepth,2016-03-01 06,223.520,cm,99772,
PKMQ2,PARK MOUNTAIN SNOW PILLOW,50.44720,-118.61970,1850 meters,snowdepth,2016-03-01 06,223.012,cm,,
NFJM8,NORTH FORK JOCKO,47.27260,-113.75620,1864 meters,snowdepth,2016-03-01 06,220.980,cm,59868,
JHR,JACKSON HOLE-RAYMER,43.60000,-110.85000,2617 meters,snowdepth,2016-03-01 06,220.980,cm,83014,
GNLC1,GIANELLI MEADOW,38.20500,-119.89190,2568 meters,snowdepth,2016-03-01 06,220.218,cm,95335,
SZKQ2,SPUZZUM CREEK SNOW PILLOW,49.66060,-121.65890,1198 meters,snowdepth,2016-03-01 06,219.989,cm,,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,snowdepth,2016-03-01 06,218.440,cm,59860,
HURW1,HURICANE RIDGE RAWS,47.97030,-123.49860,1602 meters,snowdepth,2016-03-01 06,218.440,cm,98362,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,snowdepth,2016-03-01 06,218.440,cm,59872,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,snowdepth,2016-03-01 06,218.440,cm,83012,
HUR53_MADIS,HURRICANE RIDGE,47.97040,-123.49930,1601 meters,snowdepth,2016-03-01 06,217.170,cm,98362,
WSAC2,SKI AREA,37.48330,-106.79060,3458 meters,snowdepth,2016-02-29 14,215.900,cm,81130,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,snowdepth,2016-03-01 06,215.900,cm,97828,
CLN,ALTA - COLLINS,40.57630,-111.63830,2935 meters,snowdepth,2016-03-01 06,215.900,cm,84121,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2549 meters,snowdepth,2016-03-01 06,213.360,cm,95728,
INCCK_MADIS,INCLINE CREEK,39.25389,-119.92500,2096 meters,snowdepth,2016-03-01 06,213.106,cm,89451,
TELCO_MADIS,TELLURIDE VALLEY FLOOR,37.94626,-107.85220,2648 meters,snowdepth,2016-03-01 06,208.407,cm,81435,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,snowdepth,2016-03-01 06,208.280,cm,80487,
JHRV_MADIS,JACKSON HOLE-RENDEZVOUS BOWL,43.59086,-110.87260,2927 meters,snowdepth,2016-03-01 06,208.280,cm,83014,
HUGI1,HUMBOLDT GULCH,47.53180,-115.77640,1304 meters,snowdepth,2016-03-01 06,208.280,cm,83873,
SDFC1,SAND FLAT,41.35000,-122.24500,2081 meters,snowdepth,2016-03-01 06,207.772,cm,96067,
SLIC1,SLIDE CANYON,38.10000,-119.43330,3030 meters,snowdepth,2016-03-01 06,207.264,cm,00040,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,snowdepth,2016-03-01 06,205.740,cm,97733,
MRTW1,MARTEN RIDGE,48.76300,-121.69820,1082 meters,snowdepth,2016-03-01 06,205.740,cm,00072,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,snowdepth,2016-03-01 06,205.003,cm,,
RRMC1,RED ROCK MOUNTAIN,41.02300,-122.88500,1967 meters,snowdepth,2016-03-01 06,204.216,cm,96052,
MTH05_MADIS,MAMMOTH SESAME SNOW STUDY PLOT,37.64984,-119.04180,2754 meters,snowdepth,2016-03-01 06,203.454,cm,93546,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,snowdepth,2016-03-01 06,203.200,cm,83601,
GRVA2,GRANDVIEW,60.60830,-149.06310,322 meters,snowdepth,2016-03-01 06,203.200,cm,99631,
ALPW1,ALPENTALSKI AREA NWAC,47.44420,-121.42610,962 meters,snowdepth,2016-03-01 06,203.200,cm,98045,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,snowdepth,2016-03-01 06,200.660,cm,83805,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,snowdepth,2016-03-01 06,200.660,cm,83544,
COPW1,CORRAL PASS,47.01850,-121.46500,1772 meters,snowdepth,2016-03-01 06,198.120,cm,98022,
SLFW4,CENTENNIAL 8NW,41.35120,-106.28770,3249 meters,snowdepth,2016-03-01 06,197.079,cm,82055,
SNOW1,SNOQUALMIE PASS NWAC/DOT,47.42640,-121.41640,905 meters,snowdepth,2016-03-01 06,195.580,cm,98045,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,snowdepth,2016-03-01 06,195.580,cm,83631,
KCKA2,KACHEMAK CREEK,59.77530,-150.83420,481 meters,snowdepth,2016-03-01 06,195.580,cm,99603,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,snowdepth,2016-03-01 06,195.580,cm,59736,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,snowdepth,2016-03-01 06,195.580,cm,83654,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,snowdepth,2016-03-01 06,195.580,cm,59758,
MSMED_MADIS,MT. EDDY,41.33556,-122.43330,1981 meters,snowdepth,2016-03-01 06,195.326,cm,96094,
BNKC1,BONANZA KING,41.08310,-122.62860,1998 meters,snowdepth,2016-03-01 06,193.294,cm,96091,
TWLM8,TWIN LAKES,46.14260,-114.50540,1955 meters,snowdepth,2016-03-01 06,193.040,cm,59840,
ROBN2,15J16 - ROBINSON LK - AERIAL MARKER,40.73330,-115.26670,2744 meters,snowdepth,2016-03-01 02,193.040,cm,89815,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,snowdepth,2016-03-01 05,193.040,cm,59935,
CHRO3,CHARLOTTE RIDGE,43.66920,-123.94360,363 meters,snowdepth,2016-03-01 06,192.278,cm,97467,
VNNI1,VIENNA MINE SNOTEL,43.79940,-114.85270,2727 meters,snowdepth,2016-03-01 06,190.500,cm,83340,
NUKA2,NUKA GLACIER,59.69810,-150.71180,359 meters,snowdepth,2016-03-01 06,190.500,cm,99603,
FRLO3,FOURMILE LAKE,42.43930,-122.22880,1829 meters,snowdepth,2016-03-01 06,190.500,cm,97627,
ECOC1,ECHO PEAK,38.84900,-120.07850,2332 meters,snowdepth,2016-03-01 06,190.500,cm,96150,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,snowdepth,2016-03-01 06,187.960,cm,97834,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,snowdepth,2016-03-01 06,187.960,cm,98648,
MBSW4,MED BOW,41.37830,-106.34680,3205 meters,snowdepth,2016-03-01 06,187.960,cm,82331,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,snowdepth,2016-03-01 06,187.960,cm,83012,
BKSO3,BEAR GRASS,44.32530,-122.09380,1445 meters,snowdepth,2016-03-01 06,187.960,cm,00077,
BKSI1,BIG CREEK SUMMIT,44.62640,-115.79370,2005 meters,snowdepth,2016-03-01 06,187.960,cm,83611,
BBSBT,BLIND BULL SUMMIT,42.97011,-110.61925,2758 meters,snowdepth,2016-03-01 06,187.960,cm,83122,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,snowdepth,2016-03-01 06,187.960,cm,83601,
YNKQ2,YANKS PEAK EAST,52.83166,-121.35472,1682 meters,snowdepth,2016-03-01 06,186.004,cm,,
MTNW1,QUARTZ MTN - SNOW,47.06670,-121.08330,1614 meters,snowdepth,2016-03-01 05,185.649,cm,98946,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,snowdepth,2016-03-01 06,185.420,cm,84321,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,snowdepth,2016-03-01 06,185.420,cm,98288,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,snowdepth,2016-03-01 06,185.420,cm,59030,
TSAQ2,TSAI CREEK,54.64600,-127.67500,1366 meters,snowdepth,2016-03-01 06,184.988,cm,,
CHMC1,CHILKOOT MEADOW,37.40810,-119.49000,2228 meters,snowdepth,2016-03-01 06,183.896,cm,93643,
LLPC1,LOWER LASSEN PEAK SNOW COURSE,40.46810,-121.50690,2514 meters,snowdepth,2016-03-01 06,183.134,cm,96071,
WHSW1,WATERHOLE,47.94490,-123.42590,1526 meters,snowdepth,2016-03-01 06,182.880,cm,98362,
TRIW1,TRINITY SNOTEL,48.07500,-120.84970,879 meters,snowdepth,2016-03-01 06,182.880,cm,98826,
SAWW1,SAWMILL RIDGE,47.15990,-121.42170,1416 meters,snowdepth,2016-03-01 06,182.880,cm,98022,
HCSA2,"HAINES,AK",59.45000,-136.35000,264 meters,snowdepth,2016-02-29 16,182.880,cm,99827,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2764 meters,snowdepth,2016-03-01 05,182.880,cm,82414,
SKLCK_MADIS,SKELETON CREEK,43.69348,-115.00600,2670 meters,snowdepth,2016-03-01 06,182.118,cm,83327,
BOSQ2,BOSS MOUNTAIN MINE,52.11138,-120.86805,1454 meters,snowdepth,2016-03-01 06,181.000,cm,,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,snowdepth,2016-03-01 06,180.340,cm,59802,
SASW1,SASSE RIDGE,47.38490,-121.06330,1328 meters,snowdepth,2016-03-01 06,180.340,cm,98922,
BRC_MADIS,BRIGHTON CREST,40.58725,-111.57680,2914 meters,snowdepth,2016-03-01 06,180.340,cm,84121,
SHKA2,SHAKTOOLIK RIVER RAWS,64.63270,-159.90210,554 meters,snowdepth,2016-03-01 06,178.308,cm,99765,
STBW1,STEVENS PASS - BROOKS,47.73900,-121.10500,1443 meters,snowdepth,2016-03-01 06,177.800,cm,98288,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,snowdepth,2016-03-01 05,177.800,cm,59923,
MTCW1,MOUNT CRAG,47.76410,-123.02600,1203 meters,snowdepth,2016-03-01 06,177.800,cm,98320,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,snowdepth,2016-03-01 06,177.800,cm,82325,
TANA2,TANA KNOB,60.90810,-142.89940,1006 meters,snowdepth,2016-03-01 06,177.292,cm,99573,
STS40_MADIS,STEVENS PASS - SCHMIDT HAUS,47.74613,-121.09260,1213 meters,snowdepth,2016-03-01 06,176.581,cm,98288,
PDSC1,PARADISE,38.05000,-119.66670,2365 meters,snowdepth,2016-03-01 06,175.514,cm,00040,
SVMO3,SEVENMILE MARSH,42.69830,-122.14170,1746 meters,snowdepth,2016-03-01 06,175.260,cm,97627,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,snowdepth,2016-03-01 06,175.260,cm,00074,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,snowdepth,2016-03-01 06,175.260,cm,83837,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,snowdepth,2016-03-01 06,175.260,cm,98648,
DMLC1,DISMAL SWAMP,41.99130,-120.18030,2258 meters,snowdepth,2016-03-01 06,175.260,cm,96108,
BUNUT_MADIS,BUNNELLS RIDGE,40.31476,-111.56400,2673 meters,snowdepth,2016-03-01 06,175.260,cm,84604,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,snowdepth,2016-03-01 06,175.260,cm,97739,
NMIM4_MADIS,NORTH MANITOU,45.12270,-85.97820,181 meters,snowdepth,2016-02-29 19,174.498,cm,49630,
BNRI1,BANNER SUMMIT,44.30330,-115.23330,2154 meters,snowdepth,2016-03-01 06,173.558,cm,83637,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,snowdepth,2016-03-01 06,172.720,cm,81130,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,snowdepth,2016-03-01 06,172.720,cm,83113,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,snowdepth,2016-03-01 06,172.720,cm,83122,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,snowdepth,2016-03-01 06,172.720,cm,97031,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,snowdepth,2016-03-01 06,172.720,cm,81641,
MREA2,MOORE CREEK BRIDGE,59.59360,-135.19450,792 meters,snowdepth,2016-03-01 06,172.720,cm,99840,
JKPI1,JACKSON PEAK,44.05090,-115.44320,2158 meters,snowdepth,2016-03-01 06,172.720,cm,83622,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1428 meters,snowdepth,2016-03-01 06,172.720,cm,98937,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,snowdepth,2016-03-01 06,172.720,cm,99139,
BLCC1,BLOODS CREEK,38.45000,-120.03500,2198 meters,snowdepth,2016-03-01 06,170.688,cm,00044,
SOLSM_MADIS,SOLITUDE SUMMIT,40.60081,-111.60360,2944 meters,snowdepth,2016-03-01 06,170.434,cm,84121,
WCSW1,WELLS CREEK,48.86610,-121.78980,1231 meters,snowdepth,2016-03-01 06,170.180,cm,00072,
UPPA2,UPPER TSAINA RIVER,61.19110,-145.64810,529 meters,snowdepth,2016-03-01 06,170.180,cm,99686,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,snowdepth,2016-03-01 06,170.180,cm,84321,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,snowdepth,2016-03-01 06,170.180,cm,82190,
THBW1,THUNDER BASIN,48.52780,-120.98980,1307 meters,snowdepth,2016-03-01 06,170.180,cm,98267,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,snowdepth,2016-03-01 06,170.180,cm,98022,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,snowdepth,2016-03-01 06,170.180,cm,00100,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,snowdepth,2016-03-01 06,170.180,cm,82325,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,snowdepth,2016-03-01 06,170.180,cm,82190,
CA-PC-1,"SODA SPRINGS 1.5 SSW, CA",39.30206,-120.38370,2109 meters,snowdepth,2016-02-29 15,170.180,cm,95724,
ATAU1,ALTA,40.59060,-111.63690,2647 meters,snowdepth,2016-03-01 01,170.180,cm,84121,
FAFA2,PFAFF MINE,59.11000,-154.83970,576 meters,snowdepth,2016-03-01 06,168.910,cm,99625,
UBCC1,UPPER BURNT CORRAL MEADOW,37.18330,-118.93330,2968 meters,snowdepth,2016-03-01 06,167.894,cm,00017,
YESA2,MT ALYESKA,60.95980,-149.08600,554 meters,snowdepth,2016-03-01 06,167.640,cm,00198,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,snowdepth,2016-03-01 06,167.640,cm,83122,
FDCC1,FORESTDALE CREEK,38.68250,-119.95970,2454 meters,snowdepth,2016-03-01 06,167.640,cm,96120,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,snowdepth,2016-03-01 06,167.640,cm,97463,
PPSA2,POWDER PATCH STATION,58.26170,-134.51780,651 meters,snowdepth,2016-03-01 06,167.310,cm,99801,
BCBC1,BLACKCAP BASIN GOES,37.06670,-118.76670,3137 meters,snowdepth,2016-03-01 06,166.878,cm,00017,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,snowdepth,2016-03-01 06,165.100,cm,81130,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,snowdepth,2016-03-01 06,165.100,cm,83342,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,snowdepth,2016-03-01 06,165.100,cm,98922,
CUMC2,CUMBRES TRESTLE,37.01880,-106.45180,3054 meters,snowdepth,2016-03-01 06,165.100,cm,81120,
AGD,ALTA - GUARD HOUSE,40.59050,-111.63800,2656 meters,snowdepth,2016-03-01 06,165.100,cm,84121,
BLSC1,BLACK SPRINGS,38.37500,-120.19190,1975 meters,snowdepth,2016-03-01 06,164.592,cm,95223,
KSPC1,KAISER POINT,37.29830,-119.10330,2803 meters,snowdepth,2016-03-01 06,163.068,cm,00017,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,snowdepth,2016-03-01 06,162.560,cm,82083,
SDMM8,SADDLE MTN.,45.69260,-113.96820,2407 meters,snowdepth,2016-03-01 06,162.560,cm,83463,
