! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-03-01 02:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-03-01 01:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 23:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 22:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 21:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 20:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 19:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 18:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 17:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 16:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 15:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 11:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 10:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 09:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 08:00,0.000,cm,24.000,hours,,
ABEQ1,ABEE - AGDM,54.27720,-112.96550,666 meters,snowfall,2017-02-28 07:00,0.000,cm,24.000,hours,,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-03-01 06:00,0.762,cm,24.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-03-01 06:00,0.000,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-03-01 00:00,0.000,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-02-28 18:00,0.000,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-02-28 12:00,1.016,cm,24.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2017-02-28 12:00,0.762,cm,6.000,hours,57401,
ABET2,ABERNATHY,33.83570,-101.85070,1022 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,79311,
ABGW3,AMBERG 9 E,45.48250,-87.81190,224 meters,snowfall,2017-02-28 12:16,0.000,cm,24.000,hours,54177,
ABNM3,ASHBURNHAM NORTH,42.66170,-71.93590,347 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,01430,
ABQ,"ALBUQUERQUE, NM",35.03690,-106.62170,1622 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,87106,
ABR,"ABERDEEN, SD",45.45580,-98.41280,396 meters,snowfall,2017-03-01 00:00,1.016,cm,24.000,hours,57401,
ABR,"ABERDEEN, SD",45.45580,-98.41280,396 meters,snowfall,2017-02-28 12:00,1.016,cm,24.000,hours,57401,
ABTM8,ALBERTON,47.00360,-114.47810,930 meters,snowfall,2017-02-28 15:00,4.318,cm,24.000,hours,59820,
ABVN2,ALAN BIBLE VISITOR CENTER,36.01000,-114.79640,510 meters,snowfall,2017-02-28 16:30,0.000,cm,24.000,hours,89005,
ABVN5,VALLEY,35.03330,-106.68330,1504 meters,snowfall,2017-02-28 07:00,0.000,cm,24.000,hours,87105,
ACEP1,DONEGAL 2 NW,40.13470,-79.40720,548 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,15610,
ACHF1,ARCHBOLD BIO STN,27.18190,-81.35080,45 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,33852,
ACIT2,ARCHER CITY,33.58800,-98.63800,322 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,76351,
ACKM3,NANTUCKET COOP,41.27400,-70.09430,2 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,02554,
ACPC1,ACAMPO 5 NE,38.21770,-121.20130,28 meters,snowfall,2017-02-28 16:00,0.000,cm,24.000,hours,95220,
ACYA3,ARIZONA CITY,32.75970,-111.69280,450 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,85231,
ACYS2,"ACADEMY,SD",43.48920,-99.06310,513 meters,snowfall,2017-02-28 15:00,0.000,cm,24.000,hours,57369,
ADAM004,"AYR 3.5 NE, NE",40.47980,-98.40260,563 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,68925,
ADAM022,"HASTINGS 2.2 W, NE",40.59360,-98.42990,595 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,68901,
ADAM054,"HASTINGS 2.1 WNW, NE",40.59488,-98.42696,595 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,68901,
ADAM056,"HASTINGS 1.0 ESE, NE",40.57999,-98.37167,587 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,68901,
ADFW4,LARAMIE 1SE,41.29690,-105.57470,2197 meters,snowfall,2017-02-28 16:00,3.556,cm,24.000,hours,82070,
ADFW4,LARAMIE 1SE,41.29690,-105.57470,2197 meters,snowfall,2017-02-28 14:00,3.556,cm,24.000,hours,82070,
ADNC1,ADIN RS,41.19360,-120.94470,1283 meters,snowfall,2017-03-01 00:00,0.003,cm,24.000,hours,96006,
ADSC1,SAN ANDREAS,38.20000,-120.68000,319 meters,snowfall,2017-02-28 17:00,0.000,cm,24.000,hours,95249,
ADWT2,ANDREWS #2 COOP,32.31230,-102.56060,975 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,79714,
AFC,"ANCHORAGE, AK",61.15610,-149.98390,39 meters,snowfall,2017-02-28 09:00,1.016,cm,24.000,hours,99502,
AFLI1,AMERICAN FALLS,42.79860,-112.80360,1355 meters,snowfall,2017-03-01 00:30,0.254,cm,24.000,hours,83211,
AFOW4,AFTON - COOP,42.72920,-110.92970,1908 meters,snowfall,2017-02-28 15:00,0.762,cm,24.000,hours,83110,
AFTW3,ROCK RIVER,42.61670,-89.06670,232 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,53546,
AGAN1,"AGATE,NE",42.42440,-103.73470,1339 meters,snowfall,2017-02-28 23:00,0.000,cm,24.000,hours,69346,
AGFN5,ANGEL FIRE - INACT,36.45060,-105.30390,2636 meters,snowfall,2017-03-01 00:00,30.480,cm,24.000,hours,87718,
AGHT2,AUSTIN GREAT HILLS,30.41440,-97.76640,271 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,78759,
AGHT2,AUSTIN GREAT HILLS,30.41440,-97.76640,271 meters,snowfall,2017-02-28 13:00,0.000,cm,6.000,hours,78759,
AGNW3,ARGONNE-1.5 NW,45.67360,-88.90380,511 meters,snowfall,2017-02-28 12:40,0.000,cm,24.000,hours,54511,
AGRC2,APISHAPA RVR,37.31750,-104.95190,2637 meters,snowfall,2017-02-28 14:00,1.270,cm,24.000,hours,81020,
AGSW3,AUGUSTA RS,44.68250,-91.13570,288 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,54722,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 06:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 05:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 04:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 03:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 02:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 01:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 23:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 22:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 21:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 20:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 19:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 18:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 17:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 16:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 15:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 11:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 10:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 09:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 08:00,0.000,cm,24.000,hours,,
AGTQ1,AGTECH - AGCM,49.64720,-112.76250,916 meters,snowfall,2017-02-28 07:00,0.000,cm,24.000,hours,,
AGYM5,ARGYLE 1N,48.34030,-96.81610,253 meters,snowfall,2017-02-28 13:00,0.003,cm,24.000,hours,56713,
AHLN1,SITE 2-3MI.NE,41.06670,-96.33330,329 meters,snowfall,2017-02-28 11:00,0.000,cm,24.000,hours,68003,
AHNA2,HAINES #2,59.23810,-135.44940,21 meters,snowfall,2017-02-28 17:00,0.003,cm,24.000,hours,99827,
AHOC2,ARAPAHOE 12S,38.68420,-102.16110,1243 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,80802,
AHRM3,AMHERST,42.38610,-72.53750,47 meters,snowfall,2017-02-28 12:15,0.000,cm,24.000,hours,01035,
AK-AB-21,"EAGLE RIVER 2.6 ESE, AK",61.31224,-149.49580,241 meters,snowfall,2017-02-28 15:00,2.540,cm,24.000,hours,99577,
AK-AB-43,"EAGLE RIVER 11.5 ESE, AK",61.23495,-149.27150,156 meters,snowfall,2017-02-28 16:00,5.080,cm,24.000,hours,99577,
AK-AB-51,"ANCHORAGE 4.5 E, AK",61.21302,-149.76487,70 meters,snowfall,2017-02-28 15:44,1.778,cm,24.000,hours,,
AK-AB-52,"ANCHORAGE 4.7 SSW, AK",61.15290,-149.93460,34 meters,snowfall,2017-02-28 16:00,1.016,cm,24.000,hours,99502,
AK-AB-55,"ANCHORAGE 7.6 SSE, AK",61.11128,-149.84599,66 meters,snowfall,2017-02-28 16:00,1.016,cm,24.000,hours,99516,
AK-FN-13,"FAIRBANKS 7.0 NNE, AK",64.92756,-147.53868,426 meters,snowfall,2017-02-28 17:00,2.540,cm,24.000,hours,99712,
AK-FN-15,"FAIRBANKS 5.7 N, AK",64.91860,-147.63040,299 meters,snowfall,2017-02-28 16:00,1.778,cm,24.000,hours,99712,
AK-KP-3,"SOLDOTNA 5.1 E, AK",60.49019,-150.91380,87 meters,snowfall,2017-02-28 18:30,2.286,cm,24.000,hours,99669,
AK-MS-11,"PALMER 1.7 WNW, AK",61.61847,-149.12580,130 meters,snowfall,2017-02-28 18:45,0.762,cm,24.000,hours,99645,
AK-MS-12,"TALKEETNA 7.6 S, AK",62.22725,-150.07310,115 meters,snowfall,2017-02-28 16:00,2.286,cm,24.000,hours,99676,
AK-MS-5,"WILLOW 3.6 SE, AK",61.69947,-149.98970,90 meters,snowfall,2017-02-28 17:30,0.002,cm,24.000,hours,99688,
AK-PW-1,"EDNA BAY 1.3 E, AK",55.95526,-133.61775,11 meters,snowfall,2017-02-28 16:00,11.430,cm,24.000,hours,99950,
AKNC2,AKRON,40.15750,-103.20580,1420 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,80720,
AKRC2,"AKRON,CO",40.15500,-103.14170,1384 meters,snowfall,2017-02-28 15:00,0.000,cm,24.000,hours,80720,
AKRI4,BIG SIOUX RIVER,42.83690,-96.56280,348 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,57025,
AKYI4,"ANKENY,IA",41.68330,-93.60000,285 meters,snowfall,2017-02-28 14:05,0.000,cm,24.000,hours,50021,
AL-BW-1,"FAIRHOPE 2.3 N, AL",30.54829,-87.88870,31 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,36532,
AL-BW-36,"DAPHNE 4.2 NE, AL",30.67593,-87.85630,65 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,36527,
AL-BW-40,"FAIRHOPE 1.5 WSW, AL",30.50717,-87.90830,28 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,36532,
AL-BW-65,"SILVERHILL 0.9 SSE, AL",30.53244,-87.74400,48 meters,snowfall,2017-02-28 14:45,0.000,cm,24.000,hours,36576,
AL-BW-74,"FOLEY 4.5 SE, AL",30.36446,-87.62684,19 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,36535,
AL-JC-7,"LANGSTON 1.3 NE, AL",34.55017,-86.07940,242 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,35755,
AL-LD-20,"FLORENCE 2.2 N, AL",34.85979,-87.67210,187 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,35630,
AL-LD-35,"ROGERSVILLE 0.5 NE, AL",34.83200,-87.27900,199 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,35652,
AL-MB-35,"MOBILE 7.4 W, AL",30.65955,-88.21240,46 meters,snowfall,2017-02-28 13:24,0.000,cm,24.000,hours,36695,
AL-MC-3,"TUSKEGEE 6.2 W, AL",32.44805,-85.81716,115 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,36083,
AL-MD-59,"HARVEST 5.3 SSE, AL",34.78560,-86.71140,220 meters,snowfall,2017-02-28 12:30,0.000,cm,24.000,hours,35806,
AL-MY-7,"MONTGOMERY 2.2 NE, AL",32.37716,-86.25750,100 meters,snowfall,2017-02-28 12:30,0.000,cm,24.000,hours,36109,
AL-RS-3,"SEALE 1.4 W, AL",32.29181,-85.18930,115 meters,snowfall,2017-02-28 12:45,0.000,cm,24.000,hours,36875,
AL-TS-23,"TUSCALOOSA 4.8 ESE, AL",33.20300,-87.47000,105 meters,snowfall,2017-02-28 14:10,0.000,cm,24.000,hours,35404,
ALAM7,ALBANY,40.24860,-94.33080,284 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,64402,
ALBC2,ALAMOSA 1E,37.47020,-105.85690,2301 meters,snowfall,2017-02-28 18:14,0.254,cm,24.000,hours,81101,
ALBI4,"ALBIA,IA",41.06670,-92.78330,247 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,52531,
ALBM5,ALBERT LEA 3 SE,43.60640,-93.30190,372 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,56007,
ALBN1,"ALBION,NE",41.66670,-97.98330,540 meters,snowfall,2017-02-28 13:30,0.000,cm,24.000,hours,68620,
ALBP1,"ALBRIGHTSVILLE,PA",41.00450,-75.48600,580 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,18610,
ALBT2,"ALBANY,TX",32.71690,-99.30390,431 meters,snowfall,2017-02-28 14:35,0.000,cm,24.000,hours,76430,
ALBV2,"ALBERTA,VA",36.93970,-77.89860,119 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,23821,
ALCA4,ALICIA,35.92890,-91.05830,75 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,72410,
ALCA4,ALICIA,35.92890,-91.05830,75 meters,snowfall,2017-02-28 07:00,0.000,cm,24.000,hours,72410,
ALDW2,ALDERSON,37.72720,-80.65920,469 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,24910,
ALEI2,ALEDO,41.19620,-90.74770,225 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,61231,
ALEN2,RACHEL,37.64670,-115.74600,1472 meters,snowfall,2017-02-28 16:00,0.000,cm,24.000,hours,89001,
ALFN6,ALFRED,42.24980,-77.75820,524 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,14803,
ALFW1,PEND OREILLE RIVER BELOW ALBENI FALLS DAM,48.18220,-117.03330,620 meters,snowfall,2017-02-28 15:00,7.620,cm,24.000,hours,83822,
ALIN1,"ALLIANCE,NE",42.11030,-102.89670,1218 meters,snowfall,2017-02-28 15:00,0.000,cm,24.000,hours,69301,
ALLT1,ALLARDT,36.38050,-84.87440,506 meters,snowfall,2017-02-28 14:30,0.000,cm,24.000,hours,38556,
ALLW3,ALLENTON,43.42360,-88.35110,290 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,53002,
ALMM4,"ALMA,MI",43.38330,-84.66670,233 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,48801,
ALMU1,ALTAMONT,40.35610,-110.28770,1945 meters,snowfall,2017-02-28 15:00,5.080,cm,24.000,hours,84007,
ALMU1,ALTAMONT,40.35610,-110.28770,1945 meters,snowfall,2017-02-28 14:00,7.620,cm,24.000,hours,84007,
ALMW3,ALMA DAM 4,44.32710,-91.91940,206 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,54610,
ALO,WATERLOO MUNICIPAL AIRPORT,42.55690,-92.40000,265 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,50703,
ALO,WATERLOO MUNICIPAL AIRPORT,42.55690,-92.40000,265 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,50703,
ALOP1,ALTOONA 2,40.52670,-78.36940,390 meters,snowfall,2017-03-01 05:00,0.000,cm,24.000,hours,16602,
ALPA3,ALPINE,33.84920,-109.14690,2436 meters,snowfall,2017-02-28 23:00,2.540,cm,24.000,hours,85920,
ALPI3,"ALPINE,IN",39.57360,-85.15830,234 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,47331,
ALPM4,SNOW PAID OBSERVER FOR KAPN,45.03110,-83.55970,213 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,49707,
ALPM4,SNOW PAID OBSERVER FOR KAPN,45.03110,-83.55970,213 meters,snowfall,2017-02-28 12:00,0.000,cm,6.000,hours,49707,
ALRI4,"ALLERTON,IA",40.70670,-93.36500,337 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,50008,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-03-01 06:00,0.508,cm,6.000,hours,81101,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-03-01 00:00,0.254,cm,24.000,hours,81101,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-03-01 00:00,0.003,cm,6.000,hours,81101,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-02-28 18:00,0.003,cm,6.000,hours,81101,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-02-28 12:00,0.254,cm,24.000,hours,81101,
ALS,SAN LUIS VALLEY REGIONAL,37.43530,-105.86640,2299 meters,snowfall,2017-02-28 12:00,0.254,cm,6.000,hours,81101,
ALTM5,ALTURA 5W,44.06330,-92.03970,255 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,55910,
ALTM7,"ALTON,MO",36.63330,-91.30000,197 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,65606,
ALTU1,ALTON,37.44020,-112.48190,2166 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,84710,
ALTW4,ALTA - COOP,43.77270,-111.03380,1966 meters,snowfall,2017-03-01 04:00,2.540,cm,24.000,hours,83012,
ALVK1,"ALTA VISTA,KS",38.86670,-96.48330,440 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,66834,
ALVO2,ALVA,36.81310,-98.65560,404 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,73717,
ALXI4,WATERLOO SNOW,42.53130,-92.37550,263 meters,snowfall,2017-03-01 00:00,0.000,cm,24.000,hours,50703,
ALXI4,WATERLOO SNOW,42.53130,-92.37550,263 meters,snowfall,2017-03-01 00:00,0.000,cm,6.000,hours,50703,
ALXI4,WATERLOO SNOW,42.53130,-92.37550,263 meters,snowfall,2017-02-28 18:00,0.000,cm,6.000,hours,50703,
ALXI4,WATERLOO SNOW,42.53130,-92.37550,263 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,50703,
ALXI4,WATERLOO SNOW,42.53130,-92.37550,263 meters,snowfall,2017-02-28 12:00,0.000,cm,6.000,hours,50703,
ALXS2,MITCHELL 13MI.ESE,43.65000,-97.78330,412 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,57311,
AMAM4,AMASA 1W,46.23470,-88.45440,442 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,49920,
AMBI2,"AMBOY,IL",41.72720,-89.33940,232 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,61310,
AMBM5,AMBOY,43.88350,-94.16660,320 meters,snowfall,2017-03-01 01:00,0.000,cm,24.000,hours,56010,
AMBO2,AMBER,35.16000,-97.87640,387 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,73004,
AMDW3,ALMOND-5 NE,44.30830,-89.34640,358 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,54909,
AMEO2,AMES,36.24830,-98.18830,376 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,73718,
AMEW3,AMERY,45.30100,-92.36300,321 meters,snowfall,2017-02-28 14:00,0.000,cm,24.000,hours,54001,
AMFU1,ALPINE,40.59050,-111.77080,2062 meters,snowfall,2017-03-01 01:00,0.003,cm,24.000,hours,84092,
AMHW3,AMHERST-3 SE,44.41280,-89.26390,313 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,54406,
AMOI4,ANAMOSA 3 SSW,42.07630,-91.30190,264 meters,snowfall,2017-02-28 11:45,0.000,cm,24.000,hours,52205,
AMRG1,AMERICUS,32.06020,-84.23210,133 meters,snowfall,2017-02-28 11:37,0.000,cm,24.000,hours,31709,
AMRW3,AMHERST,44.44720,-89.28970,324 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,54406,
AMST2,AMISTAD DAM,29.46080,-101.02860,353 meters,snowfall,2017-02-28 13:00,0.000,cm,24.000,hours,78840,
AMYC1,AMBOY,34.55890,-115.74390,198 meters,snowfall,2017-02-28 16:00,0.000,cm,24.000,hours,92304,
ANDM1,ANDOVER 2,44.65300,-70.79410,255 meters,snowfall,2017-02-28 12:00,0.000,cm,24.000,hours,04216,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 06:00,0.000,cm,24.000,hours,,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 05:00,0.000,cm,24.000,hours,,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 04:00,0.000,cm,24.000,hours,,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 03:00,0.000,cm,24.000,hours,,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 02:00,0.000,cm,24.000,hours,,
ANDQ1,ANDREW,53.91750,-112.27830,630 meters,snowfall,2017-03-01 01:00,0.000,cm,24.000,hours,,
