! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
42.4394_076.4789,EAST ITHACA (72EAST),42.43944,-76.47889,247 meters,snowfall,2010-02-28 12,9.144,cm,24,hours,14850,
1115O_MADIS,"PORT LEYDEN 19.3 ENE, NY",43.69448,-74.98640,561 meters,snowfall,2010-02-28 12,9.144,cm,24,hours,13331,
0969H_MADIS,"EAST ITHACA 4.7 E, NY",42.41910,-76.37330,358 meters,snowfall,2010-02-28 12,9.144,cm,24,hours,14850,
WRSN6,BATAVIA-OATKA CK NR,41.75000,-78.13330,640 meters,snowfall,2010-02-28 13,8.890,cm,24,hours,16746,
VAHW2,"VALLEY HEAD,WV",38.55000,-80.03330,733 meters,snowfall,2010-02-28 12,8.890,cm,24,hours,26294,
TIOP1,TIONESTA DAM,41.47530,-79.44190,371 meters,snowfall,2010-02-28 12,8.890,cm,24,hours,16353,
LENN2,GREAT BASIN NATIONAL PARK,39.00550,-114.22050,2095 meters,snowfall,2010-02-28 16,8.890,cm,24,hours,89311,
9102C_MADIS,"ENFIELD 0.8 ENE, NY",42.43826,-76.61670,407 meters,snowfall,2010-02-28 12,8.890,cm,24,hours,14850,
5985H_MADIS,"TEMPLE 0.7 WNW, ME",44.68820,-70.24000,200 meters,snowfall,2010-02-28 11,8.890,cm,24,hours,04984,
3190C_MADIS,"GLENS FALLS 4.0 WSW, NY",43.28956,-73.71900,124 meters,snowfall,2010-02-28 12,8.890,cm,24,hours,12804,
3150C_MADIS,"HINSDALE 4.4 NW, NY",42.22400,-78.42990,579 meters,snowfall,2010-02-28 14,8.890,cm,24,hours,14743,
1437H_MADIS,"MONTVILLE 1.2 SSE, OH",41.59030,-81.04800,381 meters,snowfall,2010-02-28 14,8.890,cm,24,hours,44064,
0793H_MADIS,"SCHENECTADY 5.6 SSW, NY",42.71976,-73.93040,93 meters,snowfall,2010-02-28 12,8.890,cm,24,hours,12303,
0382S_MADIS,"WILLIAMS 0.4 NW, AZ",35.24320,-112.19510,2079 meters,snowfall,2010-02-28 15,8.890,cm,24,hours,86046,
43.2003_073.6755,GANSEVOORT (NYSR6),43.20030,-73.67550,82 meters,snowfall,2010-02-28 12,8.128,cm,22,hours,12831,
ERCW2,"1MI.N ELKINS,WV",38.93110,-79.83560,668 meters,snowfall,2010-02-28 12,8.636,cm,24,hours,26241,
42.4139_076.7414,SMITH VALLEY (250SMIT),42.41389,-76.74139,385 meters,snowfall,2010-02-28 12,8.636,cm,24,hours,14869,
2094S_MADIS,"WILLIAMS 3.3 SSE, AZ",35.19341,-112.17650,2220 meters,snowfall,2010-02-28 13,8.636,cm,24,hours,86046,
0967H_MADIS,"NEWFIELD 2.5 S, NY",42.32231,-76.58990,482 meters,snowfall,2010-02-28 12,8.636,cm,24,hours,14867,
0367O_MADIS,"SMITH VALLEY 1.9 SE, NY",42.39072,-76.71760,425 meters,snowfall,2010-02-28 12,8.636,cm,24,hours,14805,
MLNC1,MT. LAGUNA #3,32.86720,-116.41940,1804 meters,snowfall,2010-03-01 00,8.382,cm,24,hours,91962,
HGHN6,HIGH MARKET,43.56670,-75.51670,526 meters,snowfall,2010-02-28 15,8.382,cm,24,hours,13325,
BKNW2,BUCKHANNON,39.00890,-80.21690,429 meters,snowfall,2010-02-28 12,8.382,cm,24,hours,26201,
