! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
0051O_MADIS,"MOORES MILL 3.9 SE, AL",34.80560,-86.48720,209 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35811,
0053O_MADIS,"HUNTSVILLE 9.9 NE, AL",34.77307,-86.42660,214 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35811,
0055H_MADIS,"GRANT CITY 4.4 WSW, MO",40.46410,-94.49260,320 meters,snowfall,2013-02-28 14:00,2.540,cm,24.000,hours,64486,
0059C_MADIS,"DENVER 5.7 S, CO",39.65600,-104.96500,1648 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80113,
0060B_MADIS,"STILLWATER 1.4 NE, MN",45.07070,-92.80850,266 meters,snowfall,2013-02-28 12:45,0.000,cm,24.000,hours,55082,
0061H_MADIS,"HARDIN 0.6 ENE, MT",45.73600,-107.60200,882 meters,snowfall,2013-02-28 13:30,0.000,cm,24.000,hours,59034,
0061O_MADIS,"HUNTSVILLE 4.4 ENE, AL",34.73372,-86.55650,240 meters,snowfall,2013-02-28 11:30,0.000,cm,24.000,hours,35801,
0065C_MADIS,"AURORA 2.9 NW, CO",39.72370,-104.85680,1659 meters,snowfall,2013-02-28 14:05,0.000,cm,24.000,hours,80010,
0066H_MADIS,"COLUMBIA FALLS .9 WNW, MT",48.37345,-114.19810,938 meters,snowfall,2013-02-28 13:20,0.254,cm,24.000,hours,59912,
0066O_MADIS,"HUNTSVILLE 7.6 SSE, AL",34.61361,-86.55550,204 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35803,
0068O_MADIS,"HARVEST 4.8 SSW, AL",34.78884,-86.77280,237 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35749,
0069B_MADIS,"EKALAKA 0.8 NNE, MT",45.89950,-104.54200,1061 meters,snowfall,2013-02-28 17:00,0.000,cm,24.000,hours,59324,
0069O_MADIS,"OWENS CROSSROADS 6.9 NNW, AL",34.67057,-86.51500,465 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35802,
0071H_MADIS,"BIGFORK 3.2 ENE, MT",48.07438,-114.01200,923 meters,snowfall,2013-02-28 14:00,0.508,cm,24.000,hours,59911,
0072C_MADIS,"BUCKLEY AFB 10 SSE, CO",39.56890,-104.71000,1829 meters,snowfall,2013-02-28 12:30,0.000,cm,24.000,hours,80016,
0073B_MADIS,"EDDY COUNTY, NM",32.89626,-104.41330,1037 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,88210,
0076H_MADIS,"BIGFORK 2.6 SSE, MT",48.02310,-114.06900,954 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59911,
0076O_MADIS,"OWENS CROSSROADS 6.0 NNW, AL",34.66700,-86.48500,187 meters,snowfall,2013-03-01 06:00,0.000,cm,24.000,hours,35763,
0078B_MADIS,"CHITTENANGO 2.1 ESE, NY",43.03297,-75.83480,207 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,13037,
0078H_MADIS,"HELENA 10.6 N, MT",46.74594,-112.03140,1238 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59602,
0079O_MADIS,"ALBERTVILLE 5.0 ENE, AL",34.28900,-86.12700,326 meters,snowfall,2013-03-01 06:00,0.000,cm,24.000,hours,35962,
0082C_MADIS,"CHERRY CREEK DAM 6.7 SE, CO",39.58450,-104.76400,1814 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80016,
0083B_MADIS,"BALDWINSVILLE 3.5 NE, NY",43.19506,-76.28830,127 meters,snowfall,2013-02-28 11:30,1.016,cm,24.000,hours,13027,
0084H_MADIS,"ROUNDUP 3.7 S, MT",46.39583,-108.54890,1009 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59072,
0086C_MADIS,"AURORA 4.1 S, CO",39.66930,-104.82200,1735 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,80014,
0086O_MADIS,"GUNTERSVILLE 2.0 ENE, AL",34.36482,-86.23610,312 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35976,
0089H_MADIS,"BROADUS 12.6 SW, MT",45.29642,-105.56200,986 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59314,
0089O_MADIS,"MOBILE COUNTY, AL",30.60790,-88.25850,53 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,36695,
0091C_MADIS,"DENVER 6.3 SSE, CO",39.67917,-104.88090,1689 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80231,
0091H_MADIS,"PLENTYWOOD 0.6 W, MT",48.77481,-104.56700,623 meters,snowfall,2013-02-28 14:28,0.002,cm,24.000,hours,59254,
0092O_MADIS,"PRICEVILLE 2.2 WSW, AL",34.51305,-86.92270,250 meters,snowfall,2013-02-28 16:00,0.000,cm,24.000,hours,35603,
0093H_MADIS,"PARK CITY 0.5 S, MT",45.62703,-108.91930,1037 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59063,
0094H_MADIS,"ABSAROKEE 0.1 ENE, MT",45.52559,-109.44220,1227 meters,snowfall,2013-02-28 14:12,0.000,cm,24.000,hours,59001,
0095B_MADIS,"NORMAN 1.7 ESE, OK",35.20988,-97.41340,363 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,73071,
0097B_MADIS,"TULSA COUNTY, OK",36.02901,-95.81780,211 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,74012,
0098H_MADIS,"BIG TIMBER 8.2 SSE, MT",45.71912,-109.90900,1327 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59033,
0099C_MADIS,"LITTLETON 3.1 S, CO",39.56800,-105.00620,1692 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80120,
0100H_MADIS,"DUTTON 3.3 ENE, MT",47.86160,-111.64550,1081 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,59433,
0101B_MADIS,"ANDERSON 3.7 NW, SC",34.56210,-82.68460,225 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,29621,
0106O_MADIS,"MEADOWBROOK 3.6 E, AL",33.39630,-86.63530,259 meters,snowfall,2013-02-28 13:31,0.000,cm,24.000,hours,35242,
0109O_MADIS,"SHELBY COUNTY, AL",33.40510,-86.73590,170 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35242,
0111O_MADIS,"HOLT 11.4 SSE, AL",33.07860,-87.40090,73 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35453,
0112C_MADIS,"ENGLEWOOD 0.6 SE, CO",39.64290,-104.99720,1626 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80110,
0113O_MADIS,"JACKSON 4.3 WSW, AL",31.50952,-87.96000,37 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,36548,
0117B_MADIS,"OAK POINT 1.4 NNW, TX",33.20082,-97.00310,173 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,75068,
0120B_MADIS,"GRANBURY 3.9 SSW, TX",32.38897,-97.81460,296 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,76048,
0120O_MADIS,"GRAND JUNCTION 1.0 E, CO",39.08956,-108.53510,1451 meters,snowfall,2013-02-28 15:15,0.000,cm,24.000,hours,81501,
0128O_MADIS,"HIGH POINT 0.2 E, FL",28.54703,-82.52310,27 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,34613,
0130B_MADIS,"BEDFORD 1.1 N, VA",37.35380,-79.52380,269 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,24523,
0135H_MADIS,"FILLEY 0.4 NNW, NE",40.29110,-96.53670,431 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68357,
0137C_MADIS,"CENTENNIAL 3.7 W, CO",39.60550,-104.93590,1681 meters,snowfall,2013-02-28 15:00,0.000,cm,24.000,hours,80121,
0140B_MADIS,"PRESCOTT 3.1 NW, AZ",34.57628,-112.49090,1694 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,86305,
0140O_MADIS,"ZEPHYRHILLS WEST 2.2 SW, FL",28.21119,-82.23290,34 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,33541,
0141B_MADIS,"PRESCOTT VALLEY 1.6 SSW, AZ",34.59045,-112.32550,1556 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,86314,
0143H_MADIS,"DILLER 3.0 E, NE",40.11800,-96.87900,410 meters,snowfall,2013-02-28 20:25,0.000,cm,24.000,hours,68342,
0154H_MADIS,"LAKESIDE 5.8 SSE, NE",41.97620,-102.38790,1183 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69154,
0157O_MADIS,"COLUMBIA CITY 6.6 SSE, IN",41.07590,-85.42170,266 meters,snowfall,2013-02-28 11:00,1.778,cm,24.000,hours,46725,
0162O_MADIS,"STILLWATER COUNTY, MT",45.62080,-109.10400,1257 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59019,
0164C_MADIS,"BROOMFIELD 1.2 NE, CO",39.93500,-105.08450,1663 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80020,
0165C_MADIS,"BOULDER 2.9 S, CO",39.99410,-105.25730,1646 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80305,
0168C_MADIS,"LAFAYETTE 0.4 WSW, CO",39.99250,-105.10570,1614 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80026,
0169C_MADIS,"BOULDER 1.4 NNW, CO",40.03110,-105.28830,1666 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80304,
0172C_MADIS,"BOULDER 1.6 S, CO",39.99220,-105.26470,1673 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80302,
0175O_MADIS,"GOLDSTON 3.8 N, NC",35.64856,-79.33610,171 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,27207,
0177C_MADIS,"BOULDER 4.6 E, CO",40.00460,-105.17150,1621 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80303,
0179C_MADIS,"ALLENS PARK 1.5 ESE, CO",40.18690,-105.50020,2563 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80540,
0184C_MADIS,"BOULDER 1.9 SE, CO",39.99150,-105.24030,1634 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80303,
0186C_MADIS,"NEDERLAND .5 WNW, CO",39.96450,-105.51960,2547 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80466,
0186H_MADIS,"GRAND ISLAND 5.0 SSW, NE",40.85850,-98.37810,571 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68803,
0188H_MADIS,"CAIRO 2.5 N, NE",41.03760,-98.60710,603 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68824,
0199C_MADIS,"NEDERLAND 5.8 E, CO",39.97141,-105.39680,2402 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80466,
0200O_MADIS,"HARWOOD 5.0 N, TX",29.73789,-97.49910,184 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,78616,
0203H_MADIS,"HAMPTON 0.8 ENE, NE",40.88630,-97.87480,535 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68843,
0207C_MADIS,"BOULDER 4.7 E, CO",39.99961,-105.17940,1623 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80303,
0210C_MADIS,"BOULDER 1.3 NW, CO",40.02420,-105.26890,1629 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80304,
0211C_MADIS,"BOULDER 5 SE, CO",39.96380,-105.21470,1686 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80303,
0212C_MADIS,"NEDERLAND 2.61 NNE, CO",39.98600,-105.48480,2568 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80466,
0219H_MADIS,"ALMA 0.1 NNW, NE",40.09830,-99.36260,608 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68920,
0221O_MADIS,"LUBBOCK COUNTY, TX",33.50255,-101.93470,1000 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,79424,
0225H_MADIS,"HAYES CENTER 6.2 ESE, NE",40.45250,-100.92920,908 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69032,
0226H_MADIS,"ELSIE 13.7 SE, NE",40.68260,-101.24320,999 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69032,
0227H_MADIS,"HAYES CENTER 0.0 WSW, NE",40.51060,-101.02020,936 meters,snowfall,2013-02-28 08:00,0.000,cm,24.000,hours,69032,
0227O_MADIS,"BISHOP 0.4 ENE, TX",27.58609,-97.79080,21 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,78343,
0228C_MADIS,"HYGIENE .79 N, CO",40.19980,-105.17850,1577 meters,snowfall,2013-02-28 12:45,0.000,cm,24.000,hours,80503,
0238C_MADIS,"BOULDER 3.0 E, CO",40.01320,-105.20640,1604 meters,snowfall,2013-02-28 23:40,0.000,cm,24.000,hours,80303,
0239H_MADIS,"CULBERTSON 10.1 SSE, NE",40.08820,-100.78590,797 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69024,
0240O_MADIS,"BRENHAM 7.2 SW, TX",30.08955,-96.48650,117 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,77833,
0242O_MADIS,"BLOUNTSVILLE 1.3 NW, AL",34.09130,-86.60660,219 meters,snowfall,2013-02-28 12:05,0.000,cm,24.000,hours,35031,
0244B_MADIS,"STREATOR 1.3 WSW, IL",41.11570,-88.85290,194 meters,snowfall,2013-02-28 13:00,0.508,cm,24.000,hours,61364,
0245C_MADIS,"LYONS 1.8 N, CO",40.24944,-105.26460,1972 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80503,
0247O_MADIS,"HAMPTON COVE 1.0 NW, AL",34.66892,-86.49460,196 meters,snowfall,2013-02-28 15:00,0.000,cm,24.000,hours,35763,
0248O_MADIS,"TUSCALOOSA COUNTY, AL",33.18530,-87.49790,132 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35404,
0251C_MADIS,"LONGMONT 2.0 SSW, CO",40.14210,-105.11790,1524 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80501,
0253H_MADIS,"NORTH PLATTE 2.4 WNW, NE",41.12426,-100.78790,862 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69101,
0254B_MADIS,"MOUNT VERNON 0.2 E, MO",37.10224,-93.81350,379 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,65712,
0254O_MADIS,"PARK COUNTY, MT",45.63569,-110.43310,1694 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59047,
0257H_MADIS,"MADRID 7.8 SW, NE",40.75710,-101.62720,1022 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69140,
0260H_MADIS,"COLUMBUS 5.9 SW, NE",41.35467,-97.42500,448 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68662,
0260O_MADIS,"FAYETTEVILLE 0.6 SSW, TN",35.14161,-86.56900,205 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,37334,
0261O_MADIS,"EAGLEVILLE 3.9 WSW, TN",35.71960,-86.71930,256 meters,snowfall,2013-02-28 13:00,0.002,cm,24.000,hours,37046,
0266O_MADIS,"ALEXANDER CITY 10.0 SW, AL",32.82170,-86.05340,198 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,36026,
0268O_MADIS,"NEW HOPE 1.9 NE, AL",34.56181,-86.39660,192 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,35760,
0270H_MADIS,"GERING 0.4 E, NE",41.82400,-103.65330,1187 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69341,
0275H_MADIS,"SCOTTSBLUFF 6.6 NE, NE",41.93500,-103.57920,1230 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69361,
0276O_MADIS,"JACKSONVILLE 1.6 NNE, AL",33.83326,-85.75230,241 meters,snowfall,2013-02-28 15:00,0.000,cm,24.000,hours,36265,
0279B_MADIS,"BROOKINGS 1.1 S, SD",44.28992,-96.78710,493 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,57006,
0281B_MADIS,"NEW BRAUNFELS 5.0 W, TX",29.70434,-98.20120,285 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,78132,
0282B_MADIS,"NEW BRAUNFELS 6.3 NNE, TX",29.78789,-98.07700,239 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,78132,
0283B_MADIS,"NEW BRAUNFELS 1.5 NNW, TX",29.72274,-98.13100,233 meters,snowfall,2013-02-28 14:27,0.000,cm,24.000,hours,78130,
0286B_MADIS,"CYPRESS 3.2 ESE, TX",29.95642,-95.64630,45 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,77429,
0287C_MADIS,"WARD 4.6 NE, CO",40.11030,-105.43910,2612 meters,snowfall,2013-02-28 14:00,0.002,cm,24.000,hours,80481,
0289B_MADIS,"BOTHWELL 0.9 ENE, UT",41.72500,-112.25340,1323 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,84337,
0289H_MADIS,"HAY SPRINGS 9.0 ESE, NE",42.60010,-102.55710,1154 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69347,
0296O_MADIS,"HARVEST 4.6 SSW, AL",34.79210,-86.77630,233 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35749,
0299H_MADIS,"HAY SPRINGS 15.9 S, NE",42.45650,-102.64580,1142 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,69347,
0300O_MADIS,"CALERA 3.5 NNW, AL",33.14834,-86.77620,170 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,35040,
0303B_MADIS,"BOULDER 2.5 S, CO",39.99083,-105.25570,1650 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80305,
0303O_MADIS,"CALERA 3.1 NNW, AL",33.14286,-86.77170,178 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,35040,
0306B_MADIS,"HIGHLANDS RANCH 1.1 ENE, CO",39.56160,-104.95030,1769 meters,snowfall,2013-02-28 15:30,0.000,cm,24.000,hours,80126,
0306O_MADIS,"MUNFORD 5.0 SSE, AL",33.48597,-85.99380,185 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,36268,
0307H_MADIS,"LOUP CITY 2.3 W, NE",41.27540,-99.01040,643 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68853,
0308B_MADIS,"SEDALIA 6.8 S, CO",39.33152,-104.96110,1923 meters,snowfall,2013-02-28 15:00,0.000,cm,24.000,hours,80135,
0310B_MADIS,"ELBERT COUNTY, CO",39.48366,-104.56460,1877 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80107,
0311O_MADIS,"JACKSONS GAP 3.4 SW, AL",32.84758,-85.85610,154 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,,
0313B_MADIS,"FORT COLLINS 1.3 WNW, CO",40.56432,-105.08950,1531 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80526,
0318O_MADIS,"KEYSTONE HEIGHTS 3.5 ENE, FL",29.79806,-81.97880,41 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,32656,
0319B_MADIS,"VERO BEACH 5.2 S, FL",27.56460,-80.38800,13 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,32962,
0319O_MADIS,"ORANGE PARK 3.0 WNW, FL",30.18020,-81.75260,14 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,32073,
0323B_MADIS,"HENRY COUNTY, GA",33.33084,-84.04990,231 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,30248,
0324O_MADIS,"NICEVILLE 4.5 SE, FL",30.47836,-86.43720,8 meters,snowfall,2013-02-28 13:30,0.000,cm,24.000,hours,32578,
0325C_MADIS,"MAYSVILLE 2.2 NE, CO",38.54324,-106.19240,2561 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,81201,
0325O_MADIS,"SHALIMAR 1.0 N, FL",30.45859,-86.58150,18 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,32579,
0331B_MADIS,"ENTERPRISE 0.4 W, KS",38.90180,-97.12420,352 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,67441,
0331O_MADIS,"LONGWOOD 2.3 WNW, FL",28.71932,-81.38000,25 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,32779,
0332B_MADIS,"LAWRENCE 7.8 SW, KS",38.88178,-95.35620,311 meters,snowfall,2013-02-28 13:00,0.000,cm,24.000,hours,66047,
0332O_MADIS,"EDGEWATER 2.4 N, FL",29.00193,-80.90980,9 meters,snowfall,2013-02-28 11:00,0.000,cm,24.000,hours,32132,
0336O_MADIS,"CLAYPOOL 1.2 E, IN",41.13047,-85.85750,280 meters,snowfall,2013-02-28 11:55,0.254,cm,24.000,hours,46510,
0337C_MADIS,"EVERGREEN 6.5 WSW, CO",39.61000,-105.44000,2484 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80439,
0338C_MADIS,"EVERGREEN 5 W, CO",39.63910,-105.41280,2359 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,80439,
0347O_MADIS,"HENDERSON 0.4 SSW, KY",37.83390,-87.58400,125 meters,snowfall,2013-02-28 13:00,0.002,cm,24.000,hours,42420,
0348O_MADIS,"HANSON 2.2 NE, KY",37.43780,-87.44180,142 meters,snowfall,2013-02-28 13:00,0.002,cm,24.000,hours,42413,
0349O_MADIS,"ANCHORAGE 2.8 NE, KY",38.29597,-85.50530,238 meters,snowfall,2013-02-28 12:00,0.002,cm,24.000,hours,40245,
0350B_MADIS,"GRANITE FALLS 2.3 ESE, NC",35.78847,-81.38840,327 meters,snowfall,2013-02-28 12:00,0.000,cm,24.000,hours,28630,
0358H_MADIS,"ORD 9.0 NW, NE",41.71870,-99.00650,657 meters,snowfall,2013-02-28 07:00,0.000,cm,24.000,hours,68837,
0361O_MADIS,"ROUNDUP 6.2 ENE, MT",46.47791,-108.41650,960 meters,snowfall,2013-02-28 14:00,0.000,cm,24.000,hours,59072,
0366O_MADIS,"AVERILL PARK 0.9 WNW, NY",42.63910,-73.56980,194 meters,snowfall,2013-02-28 13:00,0.002,cm,24.000,hours,12018,
