! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
39.2367_107.9797,COLLBRAN 2SW  W CO COOP SITE (CBRC2),39.23666,-107.97972,1836 meters,snowfall,2015-02-28 15:00,0.508,cm,24.000,hours,81624,
39.2500_109.5000,EAST WILLOW CREEK  SNOTEL (EWCU1),39.25000,-109.50000,2131 meters,snowfall,2015-02-28 15:00,7.112,cm,24.000,hours,84540,
39.3500_106.7000,NAST LAKE  SNOTEL (NSSC2),39.35000,-106.70000,2647 meters,snowfall,2015-02-28 15:00,3.556,cm,24.000,hours,81621,
39.4200_083.8200,2 SSE WILMINGTON  NWS OFFICE (X3940838),39.42000,-83.82000,321 meters,snowfall,2015-03-01 06:00,0.508,cm,1.000,hours,45177,
39.7333_106.6811,WOLCOTT 2N  UNOFFICIAL STATION (WCTC2),39.73333,-106.68111,2212 meters,snowfall,2015-02-28 14:00,1.524,cm,24.000,hours,80423,
39.9014_084.2223,KDAY DAYTON COX APT  ASOS (X3990842),39.90140,-84.22230,300 meters,snowfall,2015-03-01 06:00,2.032,cm,1.000,hours,45377,
39.9976_082.8901,KCMH PORT COLUMBUS APT  ASOS (X4000829),39.99760,-82.89010,247 meters,snowfall,2015-03-01 06:00,1.016,cm,1.000,hours,43219,
40.4422_109.5144,VERNAL 1S  E UT COOP SITE (VELU1),40.44222,-109.51444,1607 meters,snowfall,2015-02-28 14:00,0.254,cm,24.000,hours,84078,
40.4728_106.8103,STMBOAT SPGS 1SE  UNOFFICIAL STATION (STBC2),40.47277,-106.81027,2140 meters,snowfall,2015-02-28 13:59,0.508,cm,24.000,hours,80487,
40.9167_109.9869,HICKERSON PARK  SNOTEL (HPSU1),40.91670,-109.98690,2921 meters,snowfall,2015-02-28 15:00,3.556,cm,24.000,hours,84046,
4BL,"BLANDING,UT",37.61310,-109.47940,1836 meters,snowfall,2015-03-01 01:00,10.160,cm,24.000,hours,84511,
4S2,"HOOD RIVER,OR",45.67250,-121.53640,188 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,97031,
8690V_MADIS,"DEARBORN 1.7 WSW, MI",42.29855,-83.24250,186 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,48124,
8697V_MADIS,"PARAGOULD 2.2 NNW, AR",36.08419,-90.53310,110 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,72450,
8702V_MADIS,"HAMILTON 3.5 WSW, AL",34.12565,-88.04050,187 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,35570,
8706V_MADIS,"MINNEDOSA 0.6 WSW, CA",50.24504,-99.84490,520 meters,snowfall,2015-02-28 23:30,0.000,cm,24.000,hours,,
8711V_MADIS,"MURRAY 1.7 W, IA",41.04128,-93.98050,372 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,50174,
8714V_MADIS,"WAYNESBORO 5.2 NNE, VA",38.14230,-78.88170,419 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,22980,
8722V_MADIS,"STERLING 2.8 SSW, CO",40.61620,-103.24280,1213 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,80751,
8725V_MADIS,"MARS HILL 2.2 SSE, NC",35.80151,-82.53050,620 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,28787,
8731V_MADIS,"OGILVIE 4.5 SW, MN",45.78728,-93.49390,311 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56358,
8734V_MADIS,"GRENOLA 2.8 SSW, KS",37.31598,-96.47310,341 meters,snowfall,2015-02-28 13:00,0.002,cm,24.000,hours,67346,
8737V_MADIS,"SMYRNA 0.4 NE, GA",33.87148,-84.51280,320 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,30080,
8738V_MADIS,"HARDY 7.4 SSW, AR",36.21698,-91.50760,189 meters,snowfall,2015-02-28 14:00,4.826,cm,24.000,hours,72542,
8758V_MADIS,"FORT COLLINS 1.0 SE, CO",40.54367,-105.05640,1524 meters,snowfall,2015-02-28 15:30,0.000,cm,24.000,hours,80525,
8759V_MADIS,"SANTA ROSA 2.3 NW, CA",38.46985,-122.73330,43 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,95403,
8760V_MADIS,"CASTLE ROCK 0.5 NNW, CO",39.38590,-104.85290,1919 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,80104,
8771V_MADIS,"HEALDSBURG 2.9 N, CA",38.66055,-122.86390,52 meters,snowfall,2015-02-28 16:00,0.000,cm,24.000,hours,95448,
8779V_MADIS,"IRVING 5.6 NNE, TX",32.93676,-96.94760,137 meters,snowfall,2015-02-28 14:00,3.810,cm,24.000,hours,75063,
8781V_MADIS,"WAKE FOREST 1.9 NNE, NC",35.99720,-78.51300,106 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,27587,
8792V_MADIS,"WALNUT CREEK 2.3 WSW, CA",37.89110,-122.08110,76 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,94595,
8795V_MADIS,"AURORA 7.8 SSE, CO",39.59861,-104.74560,1785 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,80016,
8799V_MADIS,"HICKORY 5.3 NE, NC",35.78706,-81.25160,326 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,28601,
8800V_MADIS,"COLLINSVILLE 0.9 NW, CT",41.82680,-72.93720,173 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,06019,
8815V_MADIS,"TRINIDAD 11.9 ENE, CO",37.26384,-104.32460,1734 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,81082,
8832V_MADIS,"CIRCLE D-KC ESTATES 3.6 ESE, TX",30.13996,-97.17530,171 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,78659,
8843V_MADIS,"LONG PRAIRIE 1.6 WSW, MN",45.96539,-94.89160,416 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56347,
8891V_MADIS,"PAXTON 3.8 NE, NE",41.16380,-101.30710,919 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69155,
8920V_MADIS,"ST. MICHAELS 0.7 SE, MD",38.78200,-76.21150,3 meters,snowfall,2015-02-28 11:00,0.000,cm,24.000,hours,21663,
8923V_MADIS,"PAPILLION 1.3 NE, NE",41.16840,-96.02600,330 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68046,
8940V_MADIS,"COROLLA 11.7 NNW, NC",36.54890,-75.86880,4 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,27927,
8957V_MADIS,"ONANCOCK 3.9 SW, VA",37.67300,-75.79750,10 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,23417,
8966V_MADIS,"SAINT JAMES CITY 0.4 SSE, FL",26.49462,-82.07740,7 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,33956,
8974V_MADIS,"EDNA BAY 1.3 E, AK",55.95527,-133.61780,11 meters,snowfall,2015-02-28 16:00,0.000,cm,24.000,hours,99950,
8975V_MADIS,"FREMONT 2.2 ENE, OH",41.36583,-83.07540,186 meters,snowfall,2015-02-28 17:00,0.000,cm,24.000,hours,43420,
8992V_MADIS,"FRIEND 3.4 E, NE",40.65587,-97.22090,470 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68359,
8D3,SISSETON MUNICIPAL AP,45.67080,-96.99610,353 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,57262,
9006V_MADIS,"PAPILLION 1.2 WSW, NE",41.14308,-96.05970,348 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68046,
9014V_MADIS,"BURWELL 2.1 SSW, NE",41.75330,-99.14850,689 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68823,
9037V_MADIS,"BLUE HILL 2.2 NE, NE",40.35710,-98.42080,592 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68925,
9041V_MADIS,"MCCOOL JUNCTION 1.1 ENE, NE",40.75100,-97.57850,475 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68401,
9052V_MADIS,"MARRERO 1.9 E, LA",29.88070,-90.08370,7 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,70058,
9073V_MADIS,"FAIRFIELD 1.6 S, NE",40.40856,-98.10870,542 meters,snowfall,2015-02-28 07:00,0.002,cm,24.000,hours,68938,
9122V_MADIS,"LINCOLN 3.8 WSW, NE",40.77730,-96.73300,371 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68522,
9128V_MADIS,"BENEDICT 0.2 NE, NE",41.00787,-97.60500,518 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68316,
9142V_MADIS,"ROSELAND 3.9 SSE, NE",40.41657,-98.53410,579 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68973,
9177V_MADIS,"ALLIANCE 13.6 N, NE",42.29815,-102.85960,1216 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69301,
9205V_MADIS,"CHADRON 39.3 WSW, NE",42.66803,-103.06680,1208 meters,snowfall,2015-02-28 07:00,0.002,cm,24.000,hours,69337,
9219V_MADIS,"BELLEVUE 3.7 WNW, NE",41.16737,-95.95000,356 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68147,
9240V_MADIS,"FRANKLIN 1.5 ENE, NE",40.09990,-98.92280,580 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68939,
9263V_MADIS,"HARRISON 23.7 SSE, NE",42.35791,-103.75470,1383 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69346,
9292V_MADIS,"ST. AUGUSTINE 12.2 WNW, FL",29.94407,-81.50610,5 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,32092,
9298V_MADIS,"GILBERT 9.1 SSE, AZ",33.22036,-111.74900,392 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,85249,
9307V_MADIS,"OSCEOLA 7.1 W, NE",41.19586,-97.68280,523 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68654,
9312V_MADIS,"BENNET 1.3 NE, NE",40.69338,-96.48930,396 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68317,
9330V_MADIS,"OAK RIVER 4.7 N, CA",50.17844,-100.43960,532 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,,
9333V_MADIS,"ELKHORN 3.7 SSE, NE",41.23703,-96.20040,368 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,68130,
9334V_MADIS,"NORTH PLATTE 3.6 S, NE",41.08212,-100.78490,885 meters,snowfall,2015-02-28 13:30,0.002,cm,24.000,hours,69101,
9339V_MADIS,"REGINA 3.8 NW, CA",50.48256,-104.63850,577 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,,
9352V_MADIS,"CONQUEST 4.5 N, CA",51.56940,-107.23410,564 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,,
9359V_MADIS,"HASTINGS 2.1 WNW, NE",40.59488,-98.42700,595 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68901,
9360V_MADIS,"CALLAWAY 0.2 S, NE",41.28878,-99.92370,780 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68825,
9361V_MADIS,"LINCOLN 3.9 W, NE",40.78892,-96.74130,365 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68522,
9369V_MADIS,"BROKEN BOW 2.9 E, NE",41.40039,-99.58440,784 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68822,
9370V_MADIS,"BROOKSVILLE 3.9 SE, FL",28.52284,-82.33940,51 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,34601,
9371V_MADIS,"WINNIPEG 9.5 SSE, CA",49.81667,-97.10860,229 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,,
9374V_MADIS,"SASKATOON 5.2 E, CA",52.13810,-106.57200,508 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,,
9388V_MADIS,"ARGYLE 8.5 N, CA",50.27742,-97.44610,270 meters,snowfall,2015-02-28 13:45,0.000,cm,24.000,hours,,
9389V_MADIS,"RIVERDALE 0.2 WNW, NE",40.78529,-99.16530,669 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68870,
9391V_MADIS,"GORDON 8.0 ESE, NE",42.73136,-102.08570,1083 meters,snowfall,2015-02-28 07:00,0.254,cm,24.000,hours,69343,
9393V_MADIS,"RUSHVILLE 0.4 S, NE",42.71198,-102.46370,1140 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69360,
9437V_MADIS,"ALLIANCE 21.7 NNE, NE",42.40934,-102.78940,1188 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69301,
9464V_MADIS,"CHARLESTOWN 0.4 WSW, MD",39.57251,-75.98570,25 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,21903,
9465V_MADIS,"GUERNSEY 0.3 WSW, WY",42.26481,-104.75060,1318 meters,snowfall,2015-02-28 15:00,0.002,cm,24.000,hours,82214,
9486V_MADIS,"WINTERVILLE 1.0 ENE, NC",35.53438,-77.38210,24 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,28590,
9488V_MADIS,"EWING 11.9 S, NE",42.08880,-98.37730,593 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,68735,
9492V_MADIS,"MARSLAND 3.5 E, NE",42.45487,-103.23340,1239 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69354,
9509V_MADIS,"OMAHA 6.0 WNW, NE",41.30027,-96.03980,353 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68134,
9540V_MADIS,"HASTINGS 1.0 ESE, NE",40.57999,-98.37170,587 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68901,
9551V_MADIS,"VENANGO 4.6 SSE, NE",40.69813,-102.02730,1090 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,69168,
9572V_MADIS,"UTICA 26.1 SSE, NE",40.89111,-97.34560,483 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68456,
9587V_MADIS,"STERLING 3.7 NNW, NE",40.51236,-96.38920,422 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68443,
9591V_MADIS,"GRANT 0.5 NNE, NE",40.84918,-101.72440,1042 meters,snowfall,2015-02-28 07:00,0.002,cm,24.000,hours,69140,
9594V_MADIS,"SUNBURY 5.7 ESE, OH",40.20014,-82.77320,331 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,43074,
9609V_MADIS,"FORT COLLINS 0.3 SSE, CO",40.55102,-105.06640,1528 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,80525,
9623V_MADIS,"NORMAN 2.8 SSW, OK",35.18477,-97.45680,340 meters,snowfall,2015-02-28 14:00,6.350,cm,24.000,hours,73072,
9653V_MADIS,"ELKO NEW MARKET 4.8 WNW, MN",44.58490,-93.43140,296 meters,snowfall,2015-02-28 11:45,0.000,cm,24.000,hours,55020,
9668V_MADIS,"FAIRMONT 6.7 S, MN",43.54697,-94.46900,379 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56031,
9677V_MADIS,"LAPORTE 3.0 WNW, MN",47.23795,-94.81040,417 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56461,
9680V_MADIS,"ELYSIAN 0.7 N, MN",44.20510,-93.67800,309 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56028,
9689V_MADIS,"PONCHATOULA 1.6 NNW, LA",30.46000,-90.44990,24 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,70454,
9693V_MADIS,"SANFORD 10.0 N, NC",35.62065,-79.20160,104 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,27330,
9697V_MADIS,"SMITHVILLE 5.7 W, TX",29.99547,-97.25120,133 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,78957,
9698V_MADIS,"GLENCOE 3.2 NNW, MN",44.81212,-94.17900,318 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,55336,
9707V_MADIS,"CULVER 0.2 W, MN",46.92530,-92.56320,386 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,55779,
9719V_MADIS,"GREENVILLE 7.0 NW, SC",34.91172,-82.45650,311 meters,snowfall,2015-02-28 13:20,0.000,cm,24.000,hours,29617,
9727V_MADIS,"ANOKA 0.9 ESE, MN",45.20670,-93.37210,264 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,55303,
9729V_MADIS,"DUNDEE 0.3 N, NY",42.52839,-76.97760,308 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,14837,
9736V_MADIS,"CLEMSON 1.4 E, SC",34.68261,-82.78820,251 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,29631,
9741V_MADIS,"MORRIS 0.7 SSE, MN",45.57710,-95.89680,333 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,56267,
9760V_MADIS,"FREDERICK 1.9 NNW, CO",40.13182,-104.95160,1504 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,80504,
9765V_MADIS,"BERLIN 3.1 NW, PA",39.95457,-78.99280,768 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,15530,
9766V_MADIS,"(KD9CDO) ANDERSON 2.3 SE, IN",40.07000,-85.65560,279 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,46013,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2015-03-01 06:00,0.000,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2015-03-01 00:00,0.003,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2015-02-28 18:00,0.000,cm,6.000,hours,57401,
ABES2,ABERDEEN 3E,45.45530,-98.41410,395 meters,snowfall,2015-02-28 12:00,0.000,cm,6.000,hours,57401,
ABFN5,RIO GRANDE/SANDIA MTNS-BEAR CANYON,35.13330,-106.48330,1895 meters,snowfall,2015-03-01 00:00,13.208,cm,24.000,hours,87111,
ABFN5,RIO GRANDE/SANDIA MTNS-BEAR CANYON,35.13330,-106.48330,1895 meters,snowfall,2015-03-01 00:00,0.003,cm,6.000,hours,87111,
ABGW3,AMBERG 9 E,45.48250,-87.81190,224 meters,snowfall,2015-02-28 12:26,0.000,cm,24.000,hours,54177,
ABLK1,ABILENE,38.92660,-97.21290,372 meters,snowfall,2015-03-01 00:00,2.540,cm,24.000,hours,67410,
ABQ,"ALBUQUERQUE, NM",35.03690,-106.62170,1622 meters,snowfall,2015-03-01 00:00,21.082,cm,24.000,hours,87106,
ABQ,"ALBUQUERQUE, NM",35.03690,-106.62170,1622 meters,snowfall,2015-02-28 14:00,21.082,cm,24.000,hours,87106,
ABR,"ABERDEEN, SD",45.45580,-98.41280,396 meters,snowfall,2015-02-28 12:00,0.000,cm,24.000,hours,57401,
ABRI2,"ALBERS,IL",38.55000,-89.63330,126 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,62265,
ACVN6,ALCOVE RES.,42.46970,-73.92670,182 meters,snowfall,2015-02-28 12:59,0.000,cm,24.000,hours,12007,
ACYA3,ARIZONA CITY,32.75970,-111.69280,450 meters,snowfall,2015-02-28 14:00,0.000,cm,24.000,hours,85231,
ADAM004,AYR 3.5 NE,40.47980,-98.40260,563 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68925,
ADAM019,JUNIATA 2.9 WNW,40.61140,-98.55430,622 meters,snowfall,2015-02-28 07:00,0.000,cm,24.000,hours,68955,
AFOW4,AFTON - COOP,42.72920,-110.92970,1908 meters,snowfall,2015-02-28 15:00,0.254,cm,24.000,hours,83110,
AFTW3,ROCK RIVER,42.61670,-89.06670,232 meters,snowfall,2015-02-28 13:00,0.000,cm,24.000,hours,53546,
AGAN1,"AGATE,NE",42.42440,-103.73470,1339 meters,snowfall,2015-02-28 23:00,0.000,cm,24.000,hours,69346,
AGNW3,ARGONNE-1.5 NW,45.67360,-88.90380,511 meters,snowfall,2015-02-28 13:09,0.000,cm,24.000,hours,54511,
AGRC2,APISHAPA RVR,37.31750,-104.95190,2637 meters,snowfall,2015-02-28 14:00,1.270,cm,24.000,hours,81020,
AGTK1,"AUGUSTA,KS",37.66670,-96.95000,385 meters,snowfall,2015-02-28 12:30,1.016,cm,24.000,hours,67010,
AHLN1,SITE 2-3MI.NE,41.06670,-96.33330,329 meters,snowfall,2015-02-28 11:10,0.000,cm,24.000,hours,68003,
AK-AB-21,"EAGLE RIVER 2.6 ESE, AK",61.31224,-149.49580,241 meters,snowfall,2015-02-28 15:00,0.000,cm,24.000,hours,99577,
AK-AB-43,"EAGLE RIVER 11.5 ESE, AK",61.23495,-149.27150,156 meters,snowfall,2015-02-28 16:00,0.000,cm,24.000,hours,99577,
AK-KP-3,"SOLDOTNA 5.1 E, AK",60.49019,-150.91380,87 meters,snowfall,2015-02-28 18:30,0.000,cm,24.000,hours,99669,
