! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
37.1612_082.3599,Clinchco  Trained Spotter (X3720824),37.16121,-82.35986,430 meters,snowfall,2020-02-29 14:23,2.540,cm,21.000,hours,24226,
37.1773_082.2721,Birchleaf  Other Federal (X3720823),37.17733,-82.27209,391 meters,snowfall,2020-02-29 14:24,3.810,cm,25.000,hours,24220,
37.1773_082.2721,Birchleaf  Other Federal (X3720823),37.17733,-82.27209,391 meters,snowfall,2020-02-29 14:24,3.810,cm,21.000,hours,24220,
37.2000_080.4100,1 NE MERRIMAC  NWS OFFICE (X3720804),37.20000,-80.41000,653 meters,snowfall,2020-02-29 12:00,3.302,cm,24.000,hours,24060,
37.2165_080.7472,VA GILES 1 W POPLAR HILL PUBLIC (X3720807),37.21650,-80.74720,594 meters,snowfall,2020-02-29 12:50,4.572,cm,24.000,hours,24134,
37.2786_082.0993,Grundy  Co-Op Observer (GRUV2),37.27860,-82.09930,319 meters,snowfall,2020-02-29 12:00,2.540,cm,24.000,hours,24614,
37.3244_080.7225,1 NE Pearisburg  Social Media (X3730807),37.32440,-80.72250,558 meters,snowfall,2020-02-29 13:11,4.064,cm,24.000,hours,24134,
37.3584_082.1874,Big Rock  Other Federal (X3740822),37.35844,-82.18736,280 meters,snowfall,2020-02-29 14:20,2.540,cm,25.000,hours,24614,
37.3584_082.1874,Big Rock  Other Federal (X3740822),37.35844,-82.18736,280 meters,snowfall,2020-02-29 14:20,2.540,cm,21.000,hours,24614,
37.5973_081.8204,R.D. Bailey Lake  Co-Op Observer (BLYW2),37.59730,-81.82040,423 meters,snowfall,2020-02-29 12:00,3.810,cm,24.000,hours,24839,
37.5990_081.3429,Wyco  Public (X3760813),37.59900,-81.34288,483 meters,snowfall,2020-02-29 13:54,7.620,cm,25.000,hours,25811,
37.5990_081.3429,Wyco  Public (X3760813),37.59900,-81.34288,483 meters,snowfall,2020-02-29 13:54,7.620,cm,21.000,hours,25811,
37.6600_080.9800,1 NNE JUMPING BRANCH  POST OFFICE (X3770810),37.66000,-80.98000,716 meters,snowfall,2020-02-29 13:00,7.620,cm,24.000,hours,25969,
37.8491_081.9869,LOGAN (X3780820),37.84910,-81.98690,246 meters,snowfall,2020-02-29 12:00,5.080,cm,19.000,hours,25601,
37.8660_081.9845,1 SSE WEST LOGAN  CO-OP OBSERVER (X3790820),37.86600,-81.98450,201 meters,snowfall,2020-02-29 12:00,1.270,cm,24.000,hours,25601,
37.9800_080.4200,3 W RENICK  EMERGENCY MNGR (X3800804),37.98000,-80.42000,841 meters,snowfall,2020-02-29 13:00,5.080,cm,24.000,hours,24966,
37.9820_081.1477,OAK HILL (X3800811),37.98200,-81.14770,603 meters,snowfall,2020-02-29 14:28,7.620,cm,25.000,hours,25901,
37.9820_081.1477,OAK HILL (X3800811),37.98200,-81.14770,603 meters,snowfall,2020-02-29 14:28,7.620,cm,21.000,hours,25901,
38.0255_080.6811,WV GREENBRIER 3 SSE QUINWOOD CO-OP OBSERVER (X3800806),38.02550,-80.68110,1030 meters,snowfall,2020-02-29 15:00,16.256,cm,24.000,hours,25981,
38.1025_081.8464,1.6 NW Danville  Co-Op Observer (MADW2),38.10250,-81.84640,209 meters,snowfall,2020-02-29 13:00,1.270,cm,24.000,hours,25053,
38.1879_080.8484,6.7 S Summersville  Co-Op Observer (MNBW2),38.18790,-80.84840,596 meters,snowfall,2020-02-29 12:00,15.240,cm,24.000,hours,26679,
38.2844_080.8441,SUMMERSVILLE (X3830808),38.28440,-80.84410,590 meters,snowfall,2020-02-29 14:29,10.160,cm,25.000,hours,26651,
38.2844_080.8441,SUMMERSVILLE (X3830808),38.28440,-80.84410,590 meters,snowfall,2020-02-29 14:29,10.160,cm,21.000,hours,26651,
38.2869_079.8181,3 NE FROST  CO-OP OBSERVER (FSTW2),38.28690,-79.81810,891 meters,snowfall,2020-02-29 11:30,4.572,cm,24.000,hours,24954,
38.2872_081.7874,3 E Alum Creek  CoCoRaHS (WV-KN-1),38.28720,-81.78740,220 meters,snowfall,2020-02-29 11:00,4.318,cm,24.000,hours,25309,
38.3139_081.7186,5 SW WFO CHARLESTON (RLXW2),38.31388,-81.71861,288 meters,snowfall,2020-02-29 12:00,4.064,cm,24.000,hours,25309,
38.3205_080.6458,1 NE Craigsville  CoCoRaHS (X3830806),38.32050,-80.64580,720 meters,snowfall,2020-02-29 14:53,15.240,cm,26.000,hours,26205,
38.3205_080.6458,1 NE Craigsville  CoCoRaHS (X3830806),38.32050,-80.64580,720 meters,snowfall,2020-02-29 14:53,15.240,cm,22.000,hours,26205,
38.3370_080.6452,1 NE Craigsville  CoCoRaHS (WV-NC-4),38.33700,-80.64520,679 meters,snowfall,2020-02-29 12:00,9.652,cm,24.000,hours,26205,
38.3423_083.1038,Olive Hill  Co-Op Observer (OLVK2),38.34230,-83.10380,272 meters,snowfall,2020-02-29 12:55,2.540,cm,24.000,hours,41164,
38.3448_081.9017,5 WSW St. Albans  CoCoRaHS (WV-KN-18),38.34480,-81.90170,216 meters,snowfall,2020-02-29 11:21,3.048,cm,24.000,hours,25177,
38.3494_081.6734,Weberwood  NWS Employee (X3830817),38.34941,-81.67339,272 meters,snowfall,2020-02-29 12:00,5.334,cm,24.000,hours,25303,
38.3495_081.6710,Weberwood  NWS Employee (X3830817),38.34950,-81.67100,294 meters,snowfall,2020-02-29 07:17,5.334,cm,18.000,hours,25303,
38.3495_081.6710,Weberwood  NWS Employee (X3830817),38.34950,-81.67100,294 meters,snowfall,2020-02-29 07:17,5.334,cm,14.000,hours,25303,
38.3566_079.9621,4 SW Cass  CoCoRaHS (WV-PC-4),38.35660,-79.96210,738 meters,snowfall,2020-02-29 12:00,7.620,cm,24.000,hours,24927,
38.3759_081.8093,1 ESE St. Albans  CoCoRaHS (WV-KN-9),38.37590,-81.80930,186 meters,snowfall,2020-02-29 13:00,3.048,cm,24.000,hours,25177,
38.3807_081.5313,6 ENE Charleston  CoCoRaHS (WV-KN-25),38.38070,-81.53130,241 meters,snowfall,2020-02-29 14:15,3.556,cm,24.000,hours,25311,
38.3833_081.8339,SAINT ALBANS (STAW2),38.38333,-81.83388,203 meters,snowfall,2020-02-29 14:18,3.048,cm,24.000,hours,25177,
38.3833_081.8339,SAINT ALBANS (STAW2),38.38333,-81.83388,203 meters,snowfall,2020-02-29 14:15,3.048,cm,24.000,hours,25177,
38.3990_079.9949,SNOWSHOE  CO-OP OBSERVER (X3840800),38.39900,-79.99490,1475 meters,snowfall,2020-02-29 16:00,17.780,cm,23.000,hours,26291,
38.3990_079.9949,SNOWSHOE  CO-OP OBSERVER (X3840800),38.39900,-79.99490,1475 meters,snowfall,2020-02-29 11:00,15.240,cm,24.000,hours,26291,
38.4056_082.4036,2 ESE Huntington  CoCoRaHS (WV-CB-17),38.40560,-82.40360,203 meters,snowfall,2020-02-29 13:00,0.508,cm,24.000,hours,25705,
38.4060_082.3813,3 E Huntington  CoCoRaHS (WV-CB-2),38.40600,-82.38130,182 meters,snowfall,2020-02-29 13:00,0.508,cm,24.000,hours,25705,
38.4102_080.5551,COWEN (X3840806),38.41020,-80.55510,679 meters,snowfall,2020-02-29 13:55,7.620,cm,25.000,hours,26206,
38.4102_080.5551,COWEN (X3840806),38.41020,-80.55510,679 meters,snowfall,2020-02-29 13:55,7.620,cm,21.000,hours,26206,
38.4157_082.0278,2 SSW Hurricane  CoCoRaHS (X3840820),38.41565,-82.02783,244 meters,snowfall,2020-02-29 12:00,1.778,cm,24.000,hours,25526,
38.4874_081.3493,CLENDENIN  PUBLIC (X3850813),38.48740,-81.34930,220 meters,snowfall,2020-02-29 13:04,5.080,cm,24.000,hours,25045,
38.4874_081.3493,CLENDENIN  PUBLIC (X3850813),38.48740,-81.34930,220 meters,snowfall,2020-02-29 13:04,5.080,cm,20.000,hours,25045,
38.4946_083.0183,1 W WARNOCK  CO-OP OBSERVER (X3850830),38.49460,-83.01830,258 meters,snowfall,2020-02-29 12:30,1.524,cm,24.000,hours,41144,
38.5169_081.6453,1 SW SISSONVILLE COOP (SNVW2),38.51694,-81.64527,193 meters,snowfall,2020-02-29 12:00,3.048,cm,24.000,hours,25320,
38.5251_081.1179,VALLEY FORK  TRAINED SPOTTER (X3850811),38.52509,-81.11788,320 meters,snowfall,2020-02-29 13:16,5.080,cm,24.000,hours,25043,
38.5251_081.1179,VALLEY FORK  TRAINED SPOTTER (X3850811),38.52509,-81.11788,320 meters,snowfall,2020-02-29 13:16,5.080,cm,20.000,hours,25043,
38.5312_079.7714,1 S BARTOW  CO-OP OBSERVER (X3850798),38.53120,-79.77140,919 meters,snowfall,2020-02-29 12:30,10.668,cm,24.000,hours,24915,
38.6195_080.3821,4.0 SW Holly River State  Co-Op Observer (HVAW2),38.61950,-80.38210,487 meters,snowfall,2020-02-29 12:30,14.224,cm,24.000,hours,26222,
38.6470_081.7230,2 N LIBERTY  NWS EMPLOYEE (X3860817),38.64700,-81.72300,292 meters,snowfall,2020-02-29 10:30,5.334,cm,22.000,hours,25124,
38.6470_081.7230,2 N LIBERTY  NWS EMPLOYEE (X3860817),38.64700,-81.72300,292 meters,snowfall,2020-02-29 10:30,5.334,cm,18.000,hours,25124,
38.6649_080.7672,Gassaway  Co-Op Observer (GASW2),38.66490,-80.76720,251 meters,snowfall,2020-02-29 13:00,0.254,cm,24.000,hours,26624,
38.7003_082.4736,WATERLOO (WATO1),38.70027,-82.47361,183 meters,snowfall,2020-02-29 12:00,1.270,cm,24.000,hours,45688,
38.7377_081.6904,6 S Ripley  CoCoRaHS (WV-JC-3),38.73770,-81.69040,285 meters,snowfall,2020-02-29 13:00,4.572,cm,24.000,hours,25271,
38.8009_081.3584,Spencer  Co-Op Observer (SPEW2),38.80090,-81.35840,295 meters,snowfall,2020-02-29 12:00,3.810,cm,24.000,hours,25276,
38.8203_081.8911,6 W Evans  Public (X3880819),38.82031,-81.89109,268 meters,snowfall,2020-02-29 12:59,2.540,cm,24.000,hours,25123,
38.8203_081.8911,6 W Evans  Public (X3880819),38.82031,-81.89109,268 meters,snowfall,2020-02-29 12:59,2.540,cm,20.000,hours,25123,
38.8207_082.1817,0.5 E Gallipolis  Co-Op Observer (GPSO1),38.82070,-82.18170,173 meters,snowfall,2020-02-29 13:48,1.016,cm,24.000,hours,45631,
38.8394_080.3963,3 SE Crawford  CoCoRaHS (WV-LW-4),38.83940,-80.39630,486 meters,snowfall,2020-02-29 12:00,2.540,cm,24.000,hours,26343,
38.8561_080.3074,2 NE ROCK CAVE  CO-OP OBSERVER (RCVW2),38.85610,-80.30740,551 meters,snowfall,2020-02-29 13:20,2.286,cm,24.000,hours,26218,
38.8611_082.0225,6 E Point Pleasant  CoCoRaHS (WV-MS-1),38.86110,-82.02250,206 meters,snowfall,2020-02-29 13:00,1.270,cm,24.000,hours,25253,
38.8765_079.9831,Mabie  Public (X3890800),38.87649,-79.98313,685 meters,snowfall,2020-02-29 13:12,7.620,cm,24.000,hours,26257,
38.8765_079.9831,Mabie  Public (X3890800),38.87649,-79.98313,685 meters,snowfall,2020-02-29 13:12,7.620,cm,20.000,hours,26257,
38.9098_079.6512,Alpena  Social Media (X3890797),38.90983,-79.65117,831 meters,snowfall,2020-02-29 13:11,10.160,cm,24.000,hours,26254,
38.9098_079.6512,Alpena  Social Media (X3890797),38.90983,-79.65117,831 meters,snowfall,2020-02-29 13:11,10.160,cm,20.000,hours,26254,
38.9773_079.9505,JUNIOR  BROADCAST MEDIA (X3900800),38.97730,-79.95050,538 meters,snowfall,2020-02-29 13:54,5.080,cm,25.000,hours,26250,
38.9773_079.9505,JUNIOR  BROADCAST MEDIA (X3900800),38.97730,-79.95050,538 meters,snowfall,2020-02-29 13:54,5.080,cm,21.000,hours,26250,
39.0457_082.6292,JACKSON (X3900826),39.04570,-82.62920,200 meters,snowfall,2020-02-29 13:56,1.270,cm,25.000,hours,45640,
39.0457_082.6292,JACKSON (X3900826),39.04570,-82.62920,200 meters,snowfall,2020-02-29 13:56,1.270,cm,21.000,hours,45640,
39.4195_080.6561,2 NNW Center Point  CoCoRaHS (WV-DD-1),39.41950,-80.65610,256 meters,snowfall,2020-02-29 12:00,2.286,cm,24.000,hours,26339,
39.4700_080.8571,3 ESE MIDDLEBOURNE  CO-OP OBSERVER (X3950809),39.47000,-80.85710,232 meters,snowfall,2020-02-29 11:00,0.762,cm,24.000,hours,26320,
3OI,"LAMONI,IA",40.62330,-93.95000,338 meters,snowfall,2020-02-29 13:00,0.000,cm,24.000,hours,50140,
3SE,SPENCER 1N,43.16530,-95.14670,403 meters,snowfall,2020-03-01 06:00,0.000,cm,24.000,hours,51301,
41.0420_082.2126,1 NNE Sullivan  CoCoRaHS (OH-AS-5),41.04200,-82.21260,341 meters,snowfall,2020-02-29 12:00,0.254,cm,24.000,hours,44880,
41.0428_081.8193,5 WNW Wadsworth  CoCoRaHS (OH-MD-1),41.04280,-81.81930,368 meters,snowfall,2020-02-29 10:00,1.016,cm,24.000,hours,44281,
41.1311_081.4000,MONROE FALLS  CO-OP OBSERVER (STWO1),41.13110,-81.40000,341 meters,snowfall,2020-02-29 12:00,1.016,cm,24.000,hours,44278,
41.1403_081.4956,CUYAHOGA FALLS (CLE2128),41.14030,-81.49560,317 meters,snowfall,2020-02-29 12:53,1.270,cm,12.000,hours,44221,
41.1412_081.8534,1 ENE Medina  CoCoRaHS (OH-MD-10),41.14120,-81.85340,318 meters,snowfall,2020-02-29 12:30,1.016,cm,24.000,hours,44256,
41.1623_081.5037,1 ESE Cuyahoga Falls  CoCoRaHS (OH-SM-5),41.16230,-81.50370,302 meters,snowfall,2020-02-29 12:00,1.778,cm,24.000,hours,44223,
41.1970_080.9871,NEWTON FALLS (CLE2322),41.19700,-80.98710,292 meters,snowfall,2020-02-29 13:21,2.032,cm,12.000,hours,44444,
41.1977_080.9721,1 N Newton Falls  CoCoRaHS (OH-TR-4),41.19770,-80.97210,280 meters,snowfall,2020-02-29 12:00,2.032,cm,24.000,hours,44444,
41.1978_081.6324,BATH TWP  TRAINED SPOTTER (CLE2135),41.19780,-81.63240,360 meters,snowfall,2020-02-29 14:59,3.810,cm,12.000,hours,44333,
41.2008_081.3389,4 NE Kent  CoCoRaHS (OH-PT-10),41.20080,-81.33890,319 meters,snowfall,2020-02-29 13:00,3.810,cm,24.000,hours,44240,
41.2098_081.3548,2 SSW Streetsboro  CoCoRaHS (OH-PT-8),41.20980,-81.35480,338 meters,snowfall,2020-02-29 12:00,2.540,cm,24.000,hours,44241,
41.2282_080.8472,WARREN (CLE2324),41.22820,-80.84720,278 meters,snowfall,2020-02-29 11:47,2.032,cm,12.000,hours,44485,
41.2288_081.7159,HINCKLEY  TRAINED SPOTTER (CLE2006),41.22880,-81.71590,291 meters,snowfall,2020-02-29 13:36,5.080,cm,12.000,hours,44233,
41.2498_081.8133,1 NE Brunswick  CoCoRaHS (OH-MD-2),41.24980,-81.81330,345 meters,snowfall,2020-02-29 12:00,3.810,cm,24.000,hours,44212,
41.2499_081.8127,BRUNSWICK (CLE2007),41.24990,-81.81270,346 meters,snowfall,2020-02-29 12:00,3.810,cm,12.000,hours,44212,
41.2574_080.6670,Youngstown Regional Airport  Trained Spotter (CLE2302),41.25735,-80.66700,362 meters,snowfall,2020-03-01 00:00,1.270,cm,12.000,hours,44473,
41.2574_080.6670,Youngstown Regional Airport  Trained Spotter (CLE2302),41.25735,-80.66700,362 meters,snowfall,2020-02-29 11:51,1.778,cm,12.000,hours,44473,
41.2688_081.5174,2 N CLE AIRPORT  TRAINED SPOTTER (CLE2141),41.26880,-81.51740,315 meters,snowfall,2020-02-29 12:00,3.810,cm,12.000,hours,44236,
41.2817_081.7774,NORTH ROYALTON  TRAINED SPOTTER (CLE1155),41.28170,-81.77740,300 meters,snowfall,2020-02-29 14:22,4.064,cm,12.000,hours,44133,
41.2883_080.7647,Mosquito Creek Lake  Co-Op Observer (MOSO1),41.28830,-80.76470,272 meters,snowfall,2020-02-29 12:00,3.810,cm,24.000,hours,44410,
41.2942_081.2316,1 NNW Mantua  CoCoRaHS (OH-PT-13),41.29420,-81.23160,396 meters,snowfall,2020-02-29 12:00,10.160,cm,24.000,hours,44255,
41.2982_081.8151,1 SE Strongsville  Trained Spotter (CLE1180),41.29818,-81.81507,305 meters,snowfall,2020-02-29 13:00,3.810,cm,24.000,hours,44136,
41.2982_081.8151,1 SE Strongsville  Trained Spotter (CLE1180),41.29818,-81.81507,305 meters,snowfall,2020-02-29 12:59,3.810,cm,12.000,hours,44136,
41.3151_081.1434,HIRAM (CLE2220),41.31510,-81.14340,367 meters,snowfall,2020-02-29 13:00,10.160,cm,12.000,hours,44234,
41.3160_081.1434,N Hiram  CoCoRaHS (OH-PT-9),41.31600,-81.14340,360 meters,snowfall,2020-02-29 13:00,11.430,cm,24.000,hours,44234,
41.3192_081.6799,Broadview Heights  Social Media (X4130817),41.31920,-81.67990,356 meters,snowfall,2020-02-29 14:42,5.080,cm,12.000,hours,44147,
41.3292_080.7272,Cortland  Trained Spotter (X4130807),41.32922,-80.72719,313 meters,snowfall,2020-02-29 12:00,5.588,cm,12.000,hours,44410,
41.3763_082.0992,Elyria  Trained Spotter (CLE1010),41.37628,-82.09918,218 meters,snowfall,2020-02-29 13:05,4.064,cm,12.000,hours,44035,
41.3763_082.0992,Elyria  Trained Spotter (CLE1010),41.37628,-82.09918,218 meters,snowfall,2020-02-29 12:22,4.064,cm,24.000,hours,44035,
41.4019_081.8479,Cleveland Hopkins Airport  Trained Spotter (CLE1104),41.40193,-81.84787,232 meters,snowfall,2020-02-29 11:51,6.604,cm,12.000,hours,44135,
41.4067_081.4682,2 NW Solon  Public (X4140815),41.40667,-81.46820,324 meters,snowfall,2020-02-29 10:30,20.320,cm,12.000,hours,44139,
41.4088_081.7448,2 NNW Parma  CoCoRaHS (OH-CY-24),41.40880,-81.74480,261 meters,snowfall,2020-02-29 13:00,6.350,cm,24.000,hours,44129,
41.4159_081.9847,N RIDGEVILLE (CLE1009),41.41590,-81.98470,213 meters,snowfall,2020-02-29 12:02,3.556,cm,12.000,hours,44039,
41.4295_081.7112,CLEVELAND-OLD BROOKLYN (CLE1126),41.42950,-81.71120,240 meters,snowfall,2020-02-29 10:37,5.080,cm,12.000,hours,44109,
41.4330_081.4097,CHAGRIN FALLS  SNOW SPOTTER (CLE1172),41.43300,-81.40970,275 meters,snowfall,2020-02-29 13:15,10.414,cm,12.000,hours,44022,
41.4659_081.0677,1 NE Middlefield  Trained Spotter (X4150811),41.46585,-81.06772,354 meters,snowfall,2020-03-01 01:36,3.302,cm,12.000,hours,44062,
41.4659_081.0677,1 NE Middlefield  Trained Spotter (X4150811),41.46585,-81.06772,354 meters,snowfall,2020-02-29 13:01,10.668,cm,12.000,hours,44062,
41.4716_081.1803,BURTON (CLE1314),41.47160,-81.18030,345 meters,snowfall,2020-02-29 14:18,10.160,cm,12.000,hours,44021,
41.4727_081.1835,2 W Burton  Trained Spotter (CLE1337),41.47271,-81.18346,355 meters,snowfall,2020-02-29 15:00,12.192,cm,12.000,hours,44021,
41.4948_081.5867,2 SW Cleveland Heights  Trained Spotter (CLE1181),41.49481,-81.58671,276 meters,snowfall,2020-02-29 13:30,1.524,cm,12.000,hours,44106,
41.4976_080.5746,2 S Williamsfield  Trained Spotter (CLE2331),41.49761,-80.57464,346 meters,snowfall,2020-02-29 14:24,8.890,cm,12.000,hours,44093,
41.5363_080.8353,ORWELL 1E  SNOW SPOTTER (CLE1445),41.53630,-80.83530,278 meters,snowfall,2020-02-29 14:15,8.890,cm,12.000,hours,44076,
41.5844_081.2035,CHARDON (CLE1302),41.58440,-81.20350,395 meters,snowfall,2020-02-29 13:46,13.970,cm,12.000,hours,44024,
41.5903_081.0480,1 SSE Montville  CoCoRaHS (OH-GG-4),41.59030,-81.04800,381 meters,snowfall,2020-02-29 11:30,16.510,cm,24.000,hours,44064,
41.5909_081.0473,MONTVILLE (CLE1322),41.59090,-81.04730,379 meters,snowfall,2020-02-29 23:26,1.270,cm,12.000,hours,44064,
41.5909_081.0473,MONTVILLE (CLE1322),41.59090,-81.04730,379 meters,snowfall,2020-02-29 11:54,11.430,cm,12.000,hours,44064,
41.6333_080.1432,1 S Meadville  Trained Spotter (CLE0350),41.63328,-80.14322,363 meters,snowfall,2020-02-29 15:00,8.890,cm,12.000,hours,16335,
41.6346_080.6614,1 E DORSET  SNOW SPOTTER (CLE1453),41.63460,-80.66140,308 meters,snowfall,2020-02-29 11:57,9.652,cm,12.000,hours,44032,
41.6417_076.4981,4 NW New Albany  Trained Spotter (X4160765),41.64174,-76.49810,630 meters,snowfall,2020-02-29 14:31,2.540,cm,15.000,hours,18832,
41.6516_076.8463,Canton  Co-Op Observer (CNTP1),41.65160,-76.84630,351 meters,snowfall,2020-02-29 13:00,0.762,cm,24.000,hours,17724,
41.6544_080.1373,MEADVILLE  SNOW SPOTTER (CLE0342),41.65440,-80.13730,451 meters,snowfall,2020-02-29 13:17,10.414,cm,12.000,hours,16335,
41.6807_081.2654,2 WNW Concord  Trained Spotter (CLE1255),41.68070,-81.26535,224 meters,snowfall,2020-02-29 14:32,1.270,cm,12.000,hours,44077,
41.6898_081.3089,1 E Mentor  Trained Spotter (CLE1214),41.68981,-81.30887,208 meters,snowfall,2020-02-29 12:35,2.032,cm,24.000,hours,44060,
41.6972_080.9056,3 ENE Trumbull  Trained Spotter (CLE1480),41.69720,-80.90557,270 meters,snowfall,2020-02-29 14:35,11.430,cm,12.000,hours,44084,
41.7260_080.9910,3 E South Madison  Trained Spotter (CLE1474),41.72602,-80.99102,280 meters,snowfall,2020-02-29 13:34,8.128,cm,12.000,hours,44041,
41.7300_080.9476,GENEVA 7S  SNOW SPOTTER (X4170809),41.73000,-80.94760,298 meters,snowfall,2020-02-29 15:40,7.620,cm,12.000,hours,44084,
41.7396_080.5416,PIERPONT 2SE (CLE1412),41.73960,-80.54160,330 meters,snowfall,2020-02-29 13:00,18.542,cm,12.000,hours,44082,
41.7413_080.7594,JEFFERSON  SNOW SPOTTER (X4170808),41.74130,-80.75940,284 meters,snowfall,2020-02-29 13:01,7.620,cm,12.000,hours,44047,
41.8165_080.4254,3 WNW Springboro  CoCoRaHS (PA-CW-8),41.81650,-80.42540,303 meters,snowfall,2020-02-29 12:00,12.192,cm,24.000,hours,16435,
41.8166_080.4333,3 WNW Springboro  Co-Op Observer (SBOP1),41.81660,-80.43330,310 meters,snowfall,2020-02-29 12:00,12.192,cm,24.000,hours,16435,
41.8210_079.8343,CANADOHTA LAKE (CLE0326),41.82100,-79.83430,435 meters,snowfall,2020-02-29 13:55,19.558,cm,12.000,hours,16438,
41.8222_080.1028,CAMBRIDGE SPRINGS  SNOW SPOTTER (CLE0344),41.82220,-80.10280,383 meters,snowfall,2020-03-01 02:17,2.540,cm,12.000,hours,16403,
41.8222_080.1028,CAMBRIDGE SPRINGS  SNOW SPOTTER (CLE0344),41.82220,-80.10280,383 meters,snowfall,2020-02-29 13:00,24.638,cm,12.000,hours,16403,
41.8275_080.5321,MONROE TWP  SNOW SPOTTER (X4180805),41.82750,-80.53210,300 meters,snowfall,2020-02-29 14:58,13.208,cm,12.000,hours,44030,
41.8344_081.0520,MADISON-ON-THE-LAKE (CLE1242),41.83440,-81.05200,184 meters,snowfall,2020-02-29 11:31,2.032,cm,12.000,hours,44057,
