! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,Zip_Code,
RANI4,"RANDOLPH,IA",40.86670,-95.56670,295 meters,snowfall,2009-02-28 16,12.700,cm,24,hours,51649,
PCHA4,SITE 1,36.26390,-90.96810,100 meters,snowfall,2009-02-28 13,12.700,cm,24,hours,72455,
ORDN1,NO.2,41.60000,-98.95000,652 meters,snowfall,2009-02-28 13,12.700,cm,24,hours,68862,
NFLN1,"4MI.W NORFOLK,NE",42.02830,-97.48280,470 meters,snowfall,2009-02-28 12,12.700,cm,24,hours,68701,
MSSS2,MISSION,43.30000,-100.66670,782 meters,snowfall,2009-02-28 14,12.700,cm,24,hours,57555,
KNGA2,KING'S LAKE,61.61810,-149.36780,,snowfall,2009-02-28 16,12.700,cm,24,hours,99654,
GRWM7,GREENWOOD,38.84830,-94.35530,307 meters,snowfall,2009-02-28 15,12.700,cm,24,hours,64034,
FLTN1,"FULLERTON,NE",41.36670,-97.96670,503 meters,snowfall,2009-02-28 14,12.700,cm,24,hours,68638,
CARS2,"1MI.S CARTHAGE,SD",44.15000,-97.71670,431 meters,snowfall,2009-02-28 12,12.700,cm,24,hours,57323,
BLON1,"BLOOMFIELD,NE",42.60000,-97.63330,523 meters,snowfall,2009-02-28 13,12.700,cm,24,hours,68718,
BEOM7,BELTON 2W,38.81490,-94.54760,333 meters,snowfall,2009-02-28 16,12.700,cm,24,hours,64012,
AURA2,AURORA,64.86140,-147.75890,137 meters,snowfall,2009-03-01 06,12.700,cm,24,hours,99709,
ATMM4,ATLANTIC MINE 5NW,47.15440,-88.71670,264 meters,snowfall,2009-02-28 13,12.700,cm,24,hours,49905,
8801C_MADIS,"WHITE LAKE 10.9 S, SD",43.57153,-98.74240,496 meters,snowfall,2009-02-28 14,12.700,cm,24,hours,57383,
7113C_MADIS,"PRESHO 13.8 NW, SD",44.03854,-100.26560,580 meters,snowfall,2009-02-28 14,12.700,cm,24,hours,57576,
PLTN1,"1MI.E PLATTSMOUTH,NE",41.00000,-95.88330,321 meters,snowfall,2009-02-28 14,12.192,cm,24,hours,68048,
WAKN1,"WAKEFIELD,NE",42.26670,-96.86670,428 meters,snowfall,2009-02-28 23,11.938,cm,24,hours,68784,
UTYM7,UNITY VILLAGE,38.94830,-94.39690,278 meters,snowfall,2009-02-28 18,11.938,cm,24,hours,64064,
STJ,ST JOSEPH 4 WNW,39.77360,-94.92330,253 meters,snowfall,2009-03-01 00,11.938,cm,24,hours,64505,
RYMN1,"2MI.NE RAYMOND,NE",40.96670,-96.75000,372 meters,snowfall,2009-02-28 13,11.938,cm,24,hours,68428,
DVDN1,"DAVID CITY,NE",41.25000,-97.13330,491 meters,snowfall,2009-02-28 12,11.938,cm,24,hours,68632,
7089C_MADIS,"MILESVILLE 6.1 NW, SD",44.52363,-101.59790,679 meters,snowfall,2009-02-28 15,11.684,cm,24,hours,57552,
VRMS2,"2MI.SE VERMILLION,SD",42.76250,-96.91940,347 meters,snowfall,2009-02-28 19,11.430,cm,24,hours,57069,
SIDI4,"SIDNEY,IA",40.75000,-95.65000,353 meters,snowfall,2009-02-28 13,11.430,cm,24,hours,51652,
SBTN1,SHUBERT 2SW,40.20330,-95.70860,329 meters,snowfall,2009-02-28 13,11.430,cm,24,hours,68437,
ORGM7,OREGON,39.98080,-95.14640,321 meters,snowfall,2009-02-28 16,11.430,cm,24,hours,64473,
NLHN1,NELIGH,42.13030,-98.02750,540 meters,snowfall,2009-02-28 13,11.430,cm,24,hours,68756,
FKMA2,FORT KNOX MINE,65.00330,-147.34080,494 meters,snowfall,2009-03-01 06,11.430,cm,24,hours,99712,
BUEA2,BUTTE 1W,61.53790,-149.05610,28 meters,snowfall,2009-02-28 17,11.430,cm,24,hours,99645,
6979C_MADIS,"LYMAN COUNTY, SD",43.90271,-100.06080,557 meters,snowfall,2009-02-28 13,11.430,cm,24,hours,57568,
4339O_MADIS,"LOGAN 1.5 NNW, IA",41.66544,-95.79790,383 meters,snowfall,2009-02-28 14,11.430,cm,24,hours,51546,
STBM7,STANBERRY,40.22000,-94.54440,275 meters,snowfall,2009-02-28 22,11.176,cm,24,hours,64489,
PPLN1,"PAPILLION,NE",41.15000,-96.05000,330 meters,snowfall,2009-02-28 13,11.176,cm,24,hours,68046,
EFLA2,EAST FARMERS LOOP,64.89720,-147.68140,215 meters,snowfall,2009-03-01 06,11.176,cm,24,hours,99712,
ROKI4,"RED OAK,IA",41.00000,-95.23330,321 meters,snowfall,2009-02-28 13,10.922,cm,24,hours,51566,
MALN1,"MALCOLM,NE",40.91670,-96.86670,408 meters,snowfall,2009-02-28 14,10.922,cm,24,hours,68402,
7109C_MADIS,"DRAPER 4.3 SSE, SD",43.86564,-100.51950,648 meters,snowfall,2009-02-28 13,10.922,cm,24,hours,57531,
1721C_MADIS,"BRECKENRIDGE 3.4 SSE, CO",39.42940,-106.03300,3144 meters,snowfall,2009-02-28 14,10.922,cm,24,hours,80424,
UNDI4,UNDERWOOD,41.38940,-95.68110,330 meters,snowfall,2009-02-28 13,10.668,cm,24,hours,51576,
OMA,EPPLEY AIRFIELD,41.30220,-95.89330,297 meters,snowfall,2009-03-01 00,10.668,cm,24,hours,68110,
CNWA2,"5MI.NW FAIRBANKS,AK",64.93330,-147.83330,290 meters,snowfall,2009-02-28 18,10.668,cm,24,hours,99709,
BNTN1,"BENNINGTON,NE",41.36670,-96.13330,366 meters,snowfall,2009-02-28 13,10.668,cm,24,hours,68007,
LSIM7,LEES SUMMIT 3E,38.91000,-94.32400,304 meters,snowfall,2009-02-28 13,10.414,cm,24,hours,64063,
YTNS2,"2MI.SE YANKTON,SD",42.87830,-97.36330,357 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,57078,
YKN,CHAN GURNEY MUNICIPAL AIRPORT,42.91670,-97.38560,391 meters,snowfall,2009-02-28 12,10.160,cm,24,hours,57078,
WYNN1,"WAYNE,NE",42.23330,-97.00920,439 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68787,
WPTN1,"WEST POINT,NE",41.83330,-96.71670,396 meters,snowfall,2009-02-28 14,10.160,cm,24,hours,68788,
WESN1,WESTON 3NW,41.22110,-96.77750,413 meters,snowfall,2009-02-28 12,10.160,cm,24,hours,68040,
TEKN1,"TEKAMAH,NE",41.76670,-96.23330,358 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68061,
SYCN1,"SYRACUSE,NE",40.65000,-96.18330,312 meters,snowfall,2009-02-28 12,10.160,cm,24,hours,68446,
SAVM7,SAVANNAH 1S,39.93060,-94.82940,327 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,64485,
PRGN1,"PRAGUE,NE",41.35000,-96.81670,436 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68050,
OFF,OFFUTT AFB,41.11810,-95.91250,300 meters,snowfall,2009-03-01 00,10.160,cm,24,hours,68113,
MADN1,"MADISON,NE",41.83060,-97.45610,478 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68748,
LNK,LINCOLN MUNICIPAL AIRPORT,40.85080,-96.75890,355 meters,snowfall,2009-03-01 00,10.160,cm,24,hours,68524,
LKSS2,LAKE SHARP PROJECT,44.06670,-99.46670,440 meters,snowfall,2009-02-28 14,10.160,cm,24,hours,57339,
HLDS2,PIERRE-26MI.E,44.35890,-99.80440,515 meters,snowfall,2009-02-28 14,10.160,cm,24,hours,57536,
FCLN1,FT CALHOUN 4W,41.44670,-96.09190,399 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68023,
EONK1,EASTON,39.34370,-95.11780,278 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,66020,
EFFK1,EFFINGHAM,39.53000,-95.39670,339 meters,snowfall,2009-02-28 12,10.160,cm,24,hours,66023,
CTEN1,DOANE COLLEGE,40.61670,-96.95000,438 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68333,
CRTI4,"2MI.SW CRESTON,IA",41.03690,-94.39440,402 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,50801,
CLDI4,"CLARINDA,IA",40.73330,-95.03330,312 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,51632,
BNTS2,PIERRE-20MI.NE,44.51670,-99.98330,489 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,57522,
BDGM8,BRIDGER 2N,45.32610,-108.90910,1095 meters,snowfall,2009-02-28 14,10.160,cm,24,hours,59014,
ARCN1,"ARCADIA,NE",41.42190,-99.13330,655 meters,snowfall,2009-02-28 13,10.160,cm,24,hours,68815,
PLTM7,PLATTSBURG,39.56680,-94.45450,292 meters,snowfall,2009-02-28 13,9.906,cm,24,hours,64477,
WLHN1,"WOLBACH,NE",41.40000,-98.40000,561 meters,snowfall,2009-02-28 13,9.652,cm,24,hours,68882,
SLKM7,SMITHVILLE LAKE,39.39030,-94.55530,273 meters,snowfall,2009-02-28 13,9.652,cm,24,hours,64089,
LEXK1,LENEXA,38.94520,-94.73000,320 meters,snowfall,2009-02-28 15,9.652,cm,24,hours,66215,
6995O_MADIS,"SEYMOUR 1.1 WNW, MO",37.15565,-92.78560,500 meters,snowfall,2009-02-28 13,9.652,cm,24,hours,65746,
NOPA2,"NORTH POLE,AK",64.75000,-147.33330,145 meters,snowfall,2009-03-01 06,9.398,cm,24,hours,99705,
MERN1,"MERRIMAN,NE",42.91530,-101.70060,999 meters,snowfall,2009-02-28 13,9.398,cm,24,hours,69218,
9165C_MADIS,"HOPKINS 3.9 WSW, MO",40.53581,-94.88790,362 meters,snowfall,2009-02-28 13,9.398,cm,24,hours,64461,
RUON1,"2MI.W RULO,NE",40.05310,-95.45220,284 meters,snowfall,2009-02-28 13,9.144,cm,24,hours,68431,
SHLN1,"3MI.NE SHELBY,NE",41.21780,-97.38940,498 meters,snowfall,2009-02-28 13,8.890,cm,24,hours,68662,
KNXM7,KNOXVILLE,39.43830,-94.01150,296 meters,snowfall,2009-02-28 15,8.890,cm,24,hours,64084,
GREN1,"GREELEY,NE",41.55000,-98.53330,618 meters,snowfall,2009-02-28 13,8.890,cm,24,hours,68842,
CENS2,"6MI.SE CENTERVILLE,SD",43.04310,-96.90330,390 meters,snowfall,2009-02-28 14,8.890,cm,24,hours,57004,
ARNN1,"ARNOLD,NE",41.42420,-100.19310,829 meters,snowfall,2009-02-28 14,8.890,cm,24,hours,69120,
8523O_MADIS,"LAWRENCE 1.3 NW, KS",38.97450,-95.27510,316 meters,snowfall,2009-02-28 18,8.890,cm,24,hours,66049,
7624C_MADIS,"GALLATIN 0.2 NNW, MO",39.91249,-93.96470,281 meters,snowfall,2009-02-28 13,8.890,cm,24,hours,64640,
4060O_MADIS,"TAYLOR COUNTY, IA",40.80060,-94.91020,353 meters,snowfall,2009-02-28 13,8.890,cm,24,hours,51646,
1960C_MADIS,"OLATHE 3.3 ENE, KS",38.90490,-94.75690,315 meters,snowfall,2009-02-28 13,8.890,cm,24,hours,66062,
STHA2,"42MI.NE FAIRBANKS,AK",65.21610,-147.18750,283 meters,snowfall,2009-02-28 19,8.636,cm,24,hours,99712,
MTAI4,"5MI.SW MOUNT AYR,IA",40.68280,-94.29440,349 meters,snowfall,2009-02-28 13,8.636,cm,24,hours,50854,
LEEM7,LEES SUMMIT REED WLR,38.88030,-94.33580,317 meters,snowfall,2009-02-28 14,8.636,cm,24,hours,64086,
LBEM7,LIBERTY 3NW,39.28730,-94.47880,299 meters,snowfall,2009-02-28 14,8.636,cm,24,hours,64157,
EKTA2,EKLUTNA WATER TREATMENT PLANT (WTP),61.44940,-149.32280,195 meters,snowfall,2009-02-28 21,8.382,cm,24,hours,00198,
BUTM7,BUTLER 4W,38.26120,-94.40500,241 meters,snowfall,2009-02-28 13,8.128,cm,24,hours,64730,
BASK1,BASEHOR 3NE,39.16920,-94.90690,295 meters,snowfall,2009-02-28 12,8.128,cm,24,hours,66007,
5003C_MADIS,"BRECKENRIDGE 3.3 SE, CO",39.46880,-106.01090,3267 meters,snowfall,2009-02-28 16,8.128,cm,24,hours,80424,
LKWM7,"LOCKWOOD,MO",37.38940,-93.95330,336 meters,snowfall,2009-03-01 01,3.810,cm,11,hours,65682,
OAKI4,"2MI.E OAKLAND,IA",41.31330,-95.39060,352 meters,snowfall,2009-02-28 13,7.874,cm,24,hours,51560,
7309C_MADIS,"BISON 4.5 SE, SD",45.47993,-102.39570,810 meters,snowfall,2009-02-28 13,7.874,cm,24,hours,57620,
6976C_MADIS,"KADOKA 2.8 WNW, SD",43.85280,-101.55810,717 meters,snowfall,2009-02-28 13,7.874,cm,24,hours,57543,
WLTN1,"WALTHILL,NE",42.15170,-96.49110,372 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68067,
WITS2,MITCHELL-36MI.W,43.73330,-98.71670,496 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,57383,
VALM7,VALLEY CITY,38.86500,-93.60970,219 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,65336,
STPN1,"SAINT PAUL,NE",41.20000,-98.45000,545 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68873,
SEWN1,SITE 1,40.90000,-97.08330,441 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,68434,
RATM7,NO.2,38.97440,-94.48170,292 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,64138,
OSEI4,"3MI.WSW OSCEOLA,IA",41.01670,-93.81670,345 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,50213,
OSCN1,"OSCEOLA,NE",41.18420,-97.55000,509 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68651,
OPSK1,OVERLAND PARK S OF 87TH,38.97000,-94.68410,323 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,66212,
MYVM7,MARYVILLE,40.34580,-94.83410,302 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,64468,
LWNT1,LAWRENCEBURG WWTP,35.23970,-87.35220,251 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,38464,
LAMM7,"LAMAR,MO",37.49940,-94.26970,304 meters,snowfall,2009-02-28 12,7.620,cm,24,hours,64759,
KCWM7,KANSAS CITY NEWCASTLE,38.89000,-94.60450,299 meters,snowfall,2009-02-28 12,7.620,cm,24,hours,64145,
KCPM7,KANSAS CITY 1SE,39.03330,-94.59860,300 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,64112,
HRTK1,"HORTON,KS",39.66670,-95.51670,312 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,66439,
HRRM7,HARRISONVILLE,38.64940,-94.35670,276 meters,snowfall,2009-02-28 15,7.620,cm,24,hours,64701,
HLTK1,"1MI.W HOLTON,KS",39.46670,-95.76670,343 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,66436,
HIGM7,HIGGINSVILLE,39.07330,-93.70750,256 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,64037,
GLHA2,GOLDSTREAM HILLS,64.92360,-147.88750,244 meters,snowfall,2009-02-28 17,7.620,cm,24,hours,99709,
GAVS2,"9MI.NW GANN VALLEY,SD",44.07720,-99.15080,487 meters,snowfall,2009-02-28 17,7.620,cm,24,hours,57339,
GALA2,GALENA COOP,64.74110,-156.87720,46 meters,snowfall,2009-03-01 03,7.620,cm,24,hours,99765,
FRMN1,"FAIRMONT,NE",40.63500,-97.58670,502 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68354,
FABN1,FAIRBURY,40.13560,-97.17140,416 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68352,
ERTA2,"EAGLE RIVER,AK",61.33110,-149.56110,108 meters,snowfall,2009-02-28 07,7.620,cm,24,hours,99577,
ELMM7,ELM,38.86800,-94.03520,259 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,64061,
DNTK1,DENTON,39.71670,-95.25000,304 meters,snowfall,2009-02-28 16,7.620,cm,24,hours,66017,
DESK1,DE SOTO,38.97940,-94.97030,266 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,66018,
CLXC2,CLIMAX COOP,39.37640,-106.19940,3536 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,80461,
CLRM7,CLEARWATER DAM - BLACK RVR,37.11670,-90.78330,200 meters,snowfall,2009-02-28 12,7.620,cm,24,hours,63965,
BRCN1,"1MI.N BEATRICE,NE",40.30000,-96.74940,397 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68310,
BNRK1,BONNER SPRINGS,39.06360,-94.89610,262 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,66012,
BEDI4,"1MI.NNW BEDFORD,IA",40.68330,-94.71670,364 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,50833,
BEAK1,"2MI.NNW BEATTIE,KS",39.90000,-96.43330,396 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,66406,
BCNI4,"1MI.N BEACONSFIELD,IA",40.82360,-94.04390,359 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,50074,
AUDI4,"AUDUBON,IA",41.71670,-94.93330,394 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,50025,
ASHN1,PLASTIC RAIN GAGE & RRG-F&P,41.25000,-98.80000,629 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,68817,
ALAM7,ALBANY,40.24860,-94.33080,284 meters,snowfall,2009-02-28 12,7.620,cm,24,hours,64402,
8407C_MADIS,"CRESTON 0.7 NE, IA",41.06541,-94.35450,396 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,50801,
7342C_MADIS,"BISON 24.1 SW, SD",45.32401,-102.87680,851 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,57649,
7071C_MADIS,"MARTIN 11.7 E, SD",43.15627,-101.49290,914 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,57574,
7023C_MADIS,"MILLER 10.2 NW, SD",44.62013,-99.13980,479 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,57362,
6966C_MADIS,"DIMOCK 10.2 W, SD",43.49747,-98.18880,472 meters,snowfall,2009-02-28 14,7.620,cm,24,hours,57331,
4733C_MADIS,"MOUNDVILLE 2.3 S, MO",37.73300,-94.44790,266 meters,snowfall,2009-03-01 01,7.620,cm,24,hours,64771,
4255C_MADIS,"BENDENA 4.4 S, KS",39.67658,-95.18060,314 meters,snowfall,2009-02-28 13,7.620,cm,24,hours,66008,
1962C_MADIS,"OVERLAND PARK 4.3 NNE, KS",38.97485,-94.66870,319 meters,snowfall,2009-02-28 13,7.366,cm,24,hours,66212,
YORN1,"YORK,NE",40.86670,-97.60000,488 meters,snowfall,2009-02-28 13,7.112,cm,24,hours,68467,
PAWN1,"PAWNEE CITY,NE",40.10000,-96.15000,356 meters,snowfall,2009-02-28 14,7.112,cm,24,hours,68420,
MHE,MITCHELL MUNICIPAL AIRPORT,43.77470,-98.03830,395 meters,snowfall,2009-02-28 12,7.112,cm,24,hours,57301,
GLLM7,GALLATIN 1W,39.91330,-93.98030,282 meters,snowfall,2009-02-28 14,7.112,cm,24,hours,64640,
CCPM7,CONCEPTION,40.23940,-94.68330,330 meters,snowfall,2009-02-28 13,7.112,cm,24,hours,64433,
RAMM7,RAYMORE,38.79830,-94.44360,323 meters,snowfall,2009-02-28 13,6.858,cm,24,hours,64083,
3549C_MADIS,"RAYMORE 1.2 SE, MO",38.79830,-94.44360,323 meters,snowfall,2009-02-28 13,6.858,cm,24,hours,64083,
GOFK1,"3MI.WSW GOFF,KS",39.65000,-95.98330,418 meters,snowfall,2009-02-28 19,6.604,cm,24,hours,66428,
CHAA2,CHATANIKA RIVER AT ELLIOTT HWY BRIDGE,65.08530,-147.72170,168 meters,snowfall,2009-02-28 09,6.604,cm,24,hours,99712,
UIHM7,URICH 2SW,38.43060,-94.02520,240 meters,snowfall,2009-02-28 15,6.350,cm,24,hours,64788,
TOP,"TOPEKA, KS",39.07220,-95.63060,275 meters,snowfall,2009-03-01 00,6.350,cm,24,hours,66616,
PTTM7,PATTONSBURG 2S,40.01470,-94.12940,250 meters,snowfall,2009-02-28 13,6.350,cm,24,hours,64670,
MASN1,"MASON CITY,NE",41.22220,-99.29860,693 meters,snowfall,2009-02-28 12,6.350,cm,24,hours,68855,
LORI4,"LORIMOR,IA",41.11670,-94.05170,368 meters,snowfall,2009-02-28 13,6.350,cm,24,hours,50149,
LEXM7,LEXINGTON 3E,39.18270,-93.85480,252 meters,snowfall,2009-02-28 13,6.350,cm,24,hours,64067,
IPDM7,INDEPENDENCE,39.06470,-94.38610,282 meters,snowfall,2009-02-28 13,6.350,cm,24,hours,64055,
GTTS2,PIERRE 49MI.NE,45.01670,-99.95000,638 meters,snowfall,2009-02-28 14,6.350,cm,24,hours,57442,
ENFV1,ENOSBURG FALLS 2,44.90960,-72.81370,129 meters,snowfall,2009-02-28 12,6.350,cm,24,hours,05450,
DNSI4,"DENISON,IA",42.03580,-95.32970,418 meters,snowfall,2009-02-28 13,6.350,cm,24,hours,51442,
