! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
BNTQ2,BURNT BRIDGE CREEK,52.48100,-126.24900,1324 meters,swe,2012-03-02 06,123.012,cm,,
SWCW1,SWIFT CREEK,46.16370,-122.18410,1369 meters,swe,2012-03-02 06,122.174,cm,98648,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,swe,2012-03-02 06,115.570,cm,98852,
WLFQ2,WOLF RIVER,49.70400,-125.67900,1426 meters,swe,2012-03-02 06,115.189,cm,,
BHWOL_MADIS,WOLF R. UPPER,49.68060,-125.74170,1611 meters,swe,2012-03-02 06,115.189,cm,,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,swe,2012-03-02 06,113.589,cm,,
SAWW1,SAWMILL RIDGE,47.15990,-121.42170,1416 meters,swe,2012-03-02 06,112.776,cm,98022,
CPCM8,COPPER CAMP,47.08160,-112.72960,2131 meters,swe,2012-03-02 06,112.776,cm,59639,
MOLQ2,MOLSON CREEK SNOW PILLOW,52.22220,-118.22500,1941 meters,swe,2012-03-02 06,112.065,cm,,
STZI1,SCHWEITZER BASIN,48.37430,-116.63920,1857 meters,swe,2012-03-02 06,111.252,cm,83856,
APSW1,ALPINE MEADOWS,47.77960,-121.69850,1065 meters,swe,2012-03-02 06,110.490,cm,98294,
LSLI1,LOST LAKE,47.07190,-115.95810,1692 meters,swe,2012-03-02 06,108.458,cm,83873,
AZUQ2,AZURE RIVER,52.59600,-119.72400,1625 meters,swe,2012-03-02 06,108.102,cm,,
CRAI1,CRATER MEADOWS,46.56310,-115.28830,1814 meters,swe,2012-03-02 06,106.934,cm,83544,
PDSC1,PARADISE,38.05000,-119.66670,2365 meters,swe,2012-03-02 06,106.655,cm,00040,
RXSW1,REX RIVER,47.30200,-121.60480,1151 meters,swe,2012-03-02 06,106.172,cm,98022,
BVPW1,BEAVER PASS,48.87930,-121.25570,1113 meters,swe,2012-03-02 06,105.664,cm,00072,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,swe,2012-03-02 06,105.410,cm,98648,
HEDQ2,HEDRICK LAKE,54.10600,-121.00600,1118 meters,swe,2012-03-02 06,105.410,cm,,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,swe,2012-03-02 06,104.394,cm,97031,
HEMI1,HEMLOCK BUTTE,46.48110,-115.63360,1772 meters,swe,2012-03-02 06,103.886,cm,83544,
COLI1,COOL CREEK,46.76360,-115.29530,1928 meters,swe,2012-03-02 06,101.346,cm,83544,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,swe,2012-03-02 06,100.584,cm,00076,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,swe,2012-03-02 06,99.060,cm,98852,
PONQ2,MOUNT PONDOSY,53.16670,-126.86670,1334 meters,swe,2012-03-02 06,99.009,cm,,
ELSW1,ELBOW LAKE,48.69090,-121.90890,932 meters,swe,2012-03-02 06,98.552,cm,00072,
KUSW1,SKOOKUM CREEK,47.68450,-121.60950,1020 meters,swe,2012-03-02 06,98.298,cm,98024,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,swe,2012-03-02 06,96.266,cm,98288,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,swe,2012-03-02 05,95.758,cm,59916,
CEDQ2,CEDAR-KITEEN,55.15200,-128.71000,914 meters,swe,2012-03-02 06,94.310,cm,,
TWLM8,TWIN LAKES,46.14260,-114.50540,1955 meters,swe,2012-03-02 06,94.234,cm,59840,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,swe,2012-03-02 06,93.472,cm,59872,
MPSW1,MEADOWS PASS,47.28310,-121.47200,975 meters,swe,2012-03-02 06,91.948,cm,98045,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,swe,2012-03-02 06,91.440,cm,98648,
WHSW1,WATERHOLE,47.94490,-123.42590,1526 meters,swe,2012-03-02 06,89.662,cm,98362,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,swe,2012-03-02 06,89.662,cm,98022,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,swe,2012-03-02 05,89.662,cm,59923,
SLKQ2,ST LEON CREEK SNOW PILLOW,50.43330,-117.70000,1836 meters,swe,2012-03-02 06,86.919,cm,,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,swe,2012-03-02 06,86.512,cm,,
JUMQ2,JUMP CREEK SNOW PILLOW,48.96950,-124.27620,1136 meters,swe,2012-03-02 06,85.801,cm,,
NFJM8,NORTH FORK JOCKO,47.27260,-113.75620,1864 meters,swe,2012-03-02 06,85.598,cm,59868,
TUGA2,TURNAGAIN PASS,60.78040,-149.18330,,swe,2012-03-02 06,85.344,cm,99631,
MKZO3,MCKENZIE,44.21040,-121.87290,1460 meters,swe,2012-03-02 06,85.090,cm,00069,
SASW1,SASSE RIDGE,47.38490,-121.06330,1328 meters,swe,2012-03-02 06,84.836,cm,98922,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,swe,2012-03-02 06,84.328,cm,97828,
YESA2,MT ALYESKA,60.95980,-149.08600,,swe,2012-03-02 06,83.820,cm,00198,
TEM21,MT. ALYESKA,60.97000,-149.08000,,swe,2012-03-02 06,83.820,cm,00198,
TKSW1,TINKHAM CREEK,47.33220,-121.46950,917 meters,swe,2012-03-02 06,83.312,cm,98045,
TRIW1,TRINITY SNOTEL,48.07500,-120.84970,879 meters,swe,2012-03-02 06,83.058,cm,98826,
SHPW1,SHEEP CANYON,46.19320,-122.25450,1221 meters,swe,2012-03-02 06,82.550,cm,98649,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,swe,2012-03-02 06,82.296,cm,83837,
COPW1,CORRAL PASS,47.01850,-121.46500,1772 meters,swe,2012-03-02 06,81.534,cm,98022,
GRNQ2,GREEN MOUNTAIN SNOW PILLOW,50.79560,-122.92470,1772 meters,swe,2012-03-02 06,79.604,cm,,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,swe,2012-03-02 06,79.502,cm,98922,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,swe,2012-03-02 06,79.197,cm,,
NOIM8,NOISY BASIN,48.15670,-113.94620,1859 meters,swe,2012-03-02 05,78.740,cm,59901,
GRVA2,GRANDVIEW,60.60830,-149.06310,,swe,2012-03-02 06,78.740,cm,99631,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,swe,2012-03-02 06,78.740,cm,83544,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,swe,2012-03-02 06,78.232,cm,98648,
WLLQ2,WAHLEACH LAKE SNOW PILLOW,49.23330,-121.58330,1313 meters,swe,2012-03-02 06,78.029,cm,,
YNKQ2,YANKS PEAK EAST,52.83333,-121.35000,1712 meters,swe,2012-03-02 06,78.003,cm,,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,swe,2012-03-02 06,77.978,cm,59860,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,swe,2012-03-02 06,77.978,cm,83805,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,swe,2012-03-02 06,76.962,cm,83012,
BHWLA_MADIS,WAHLEACH LK,49.23330,-121.56670,1432 meters,swe,2012-03-02 06,76.810,cm,,
BADM8,BADGER PASS,48.13090,-113.02320,2092 meters,swe,2012-03-02 06,76.454,cm,59448,
SHDQ2,SHEDIN RIVER SNOW PILLOW,55.86250,-127.69820,1319 meters,swe,2012-03-02 06,75.895,cm,,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,swe,2012-03-02 06,75.438,cm,83638,
WCSW1,WELLS CREEK,48.86610,-121.78980,1231 meters,swe,2012-03-02 06,75.184,cm,00072,
EACQ2,EAST CREEK SNOW PILLOW,50.63970,-116.92970,2077 meters,swe,2012-03-02 06,75.006,cm,,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,swe,2012-03-02 06,74.930,cm,59758,
THBW1,THUNDER BASIN,48.52780,-120.98980,1307 meters,swe,2012-03-02 06,74.168,cm,98267,
INPA2,INDIAN PASS,61.06580,-149.48540,,swe,2012-03-02 06,72.898,cm,00198,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,swe,2012-03-02 06,72.898,cm,59030,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,swe,2012-03-02 06,72.644,cm,82190,
GORQ1,GORDON LAKE LOOKOUT NEAR FORT MCMURRAY,56.61750,-110.49440,513 meters,swe,2012-03-02 06,72.415,cm,,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,swe,2012-03-02 06,71.882,cm,59917,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,swe,2012-03-02 06,71.882,cm,00074,
MTWQ2,MOUNT WELLS SNOW PILLOW,53.73330,-126.41670,1468 meters,swe,2012-03-02 06,71.399,cm,,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,swe,2012-03-02 06,71.374,cm,83012,
LCKQ1,LOST CREEK,50.17390,-114.71000,2096 meters,swe,2012-03-02 06,71.298,cm,,
BLAO3,BLAZED ALDER,45.42870,-121.85650,1128 meters,swe,2012-03-02 06,70.866,cm,97049,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,swe,2012-03-02 06,70.612,cm,80487,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1428 meters,swe,2012-03-02 06,70.612,cm,98937,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,swe,2012-03-02 06,70.104,cm,59802,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,swe,2012-03-02 06,69.850,cm,83601,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,swe,2012-03-02 06,69.342,cm,84321,
LBKV1,LYE BROOK,43.05000,-73.03330,724 meters,swe,2012-03-02 05,69.342,cm,05250,
FLKQ2,FLOE LAKE SNOW PILLOW,51.05000,-116.13330,2028 meters,swe,2012-03-02 06,68.250,cm,,
IRKW1,INDIAN ROCK,45.99080,-120.80770,1624 meters,swe,2012-03-02 06,68.072,cm,98620,
VNNI1,VIENNA MINE,43.79940,-114.85270,2727 meters,swe,2012-03-02 06,67.310,cm,83340,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,swe,2012-03-02 06,67.056,cm,82190,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,swe,2012-03-02 06,67.056,cm,83525,
WHPW1,WHITE PASS E.S.,46.64230,-121.38070,1362 meters,swe,2012-03-02 06,66.040,cm,98937,
HATA2,HATCHER PASS,61.79390,-149.27860,,swe,2012-03-02 06,65.786,cm,00006,
LAKW1,LYNN LAKE,47.20170,-121.77970,1196 meters,swe,2012-03-02 06,65.532,cm,98022,
GRLW1,GREEN LAKE,46.54740,-121.17090,1803 meters,swe,2012-03-02 06,65.278,cm,98937,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,swe,2012-03-02 06,64.262,cm,83631,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,swe,2012-03-02 06,64.262,cm,59935,
TOHW1,TOUCHET,46.11870,-117.85050,1688 meters,swe,2012-03-02 06,64.008,cm,99328,
GCRA2,GROUSE CREEK DIVIDE,60.25970,-149.34230,,swe,2012-03-02 06,64.008,cm,99664,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,swe,2012-03-02 06,63.500,cm,97733,
EYKA2,MT EYAK,60.56440,-145.71330,,swe,2012-03-02 06,63.500,cm,99574,
PKMQ2,PARK MOUNTAIN SNOW PILLOW,50.44720,-118.61970,1850 meters,swe,2012-03-02 06,63.398,cm,,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,swe,2012-03-02 06,62.992,cm,97739,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2764 meters,swe,2012-03-02 05,62.230,cm,82414,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,swe,2012-03-02 06,62.230,cm,83601,
SPMW1,SPENCER MEADOW,46.17970,-121.92650,1043 meters,swe,2012-03-02 06,61.976,cm,98648,
LKTI1,LOOKOUT,47.45790,-115.70580,1571 meters,swe,2012-03-02 06,61.468,cm,83846,
EXGA2,EXIT GLACIER,60.19000,-149.62000,,swe,2012-03-02 06,61.214,cm,00011,
WRSA2,WORTHINGTON SNOTEL,61.19640,-145.63580,,swe,2012-03-02 06,60.960,cm,99686,
UPPA2,UPPER TSAINA RIVER,61.19110,-145.64810,,swe,2012-03-02 06,60.960,cm,99686,
SVPI1,SAVAGE PASS,46.46630,-114.63330,1891 meters,swe,2012-03-02 06,60.960,cm,83525,
SWSW1,SWAMP CREEK,48.57150,-120.78250,1201 meters,swe,2012-03-02 06,60.706,cm,98267,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,swe,2012-03-02 06,59.944,cm,00100,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,swe,2012-03-02 06,59.182,cm,81130,
BLPU1,BEN LOMOND PEAK,41.37600,-111.94410,2350 meters,swe,2012-03-02 06,58.928,cm,84310,
MUDO3,MUD RIDGE,45.25370,-121.73660,1250 meters,swe,2012-03-02 06,58.674,cm,00070,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,swe,2012-03-02 06,58.420,cm,83122,
SHAI1,SHANGHI SUMMIT,46.56610,-115.74190,1405 meters,swe,2012-03-02 06,58.420,cm,83544,
NSTQ2,NOSTETUKO RIVER,51.24166,-124.45833,1478 meters,swe,2012-03-02 06,58.293,cm,,
ZIRC2,ZIRKEL,40.79490,-106.59540,2855 meters,swe,2012-03-02 06,58.166,cm,80480,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,swe,2012-03-02 06,57.912,cm,97834,
RORO3,ROARING RIVER,43.90120,-122.03070,1514 meters,swe,2012-03-02 06,57.658,cm,00069,
TABN5,TAOS POWDERHORN SNOW COURSE(05N14),36.58330,-105.45000,3320 meters,swe,2012-03-02 06,57.404,cm,87580,
BKSI1,BIG CREEK SUMMIT,44.62640,-115.79370,2005 meters,swe,2012-03-02 06,57.150,cm,83611,
RAGI1,RAGGED MOUNTAIN,47.85580,-117.03670,1283 meters,swe,2012-03-02 06,56.896,cm,83854,
SCSI1,SECESH SUMMIT,45.18850,-115.97310,1977 meters,swe,2012-03-02 06,56.642,cm,83638,
MSRQ2,MISSION RIDGE SNOW PILLOW,40.76250,-122.20780,326 meters,swe,2012-03-02 06,56.490,cm,96065,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,swe,2012-03-02 06,56.134,cm,82083,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,swe,2012-03-02 06,56.134,cm,83654,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,swe,2012-03-02 06,56.134,cm,99139,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,swe,2012-03-02 06,56.134,cm,97627,
JKPI1,JACKSON PEAK,44.05090,-115.44320,2158 meters,swe,2012-03-02 06,55.118,cm,83622,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,swe,2012-03-02 06,55.118,cm,59736,
BLWW4,BLACKWATER SNOTEL,44.37670,-109.79330,3007 meters,swe,2012-03-02 05,54.864,cm,82414,
AKAQ1,AKAMINA PASS,49.02720,-114.05280,1808 meters,swe,2012-03-02 06,54.458,cm,,
CMBC2,COLUMBUS BASIN,37.44150,-108.02440,3300 meters,swe,2012-03-02 06,54.356,cm,81301,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,swe,2012-03-02 06,54.102,cm,81130,
QUPW1,QUARTZ PEAK,47.87930,-117.08940,1435 meters,swe,2012-03-02 06,54.102,cm,99021,
HRKC1,HARKNESS FLAT,40.41800,-120.27500,1382 meters,swe,2012-03-02 06,53.873,cm,00019,
SDMM8,SADDLE MTN.,45.69260,-113.96820,2407 meters,swe,2012-03-02 06,53.848,cm,83463,
LMDO3,LITTLE MEADOWS,44.61320,-122.22600,1230 meters,swe,2012-03-02 06,53.848,cm,00077,
BLTW4,BEARTOOTH LAKE SNOTEL,44.94300,-109.56750,2859 meters,swe,2012-03-02 05,53.594,cm,82435,
SOSC2,SCHOFIELD PASS,39.01520,-107.04880,3266 meters,swe,2012-03-02 06,53.340,cm,81623,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,swe,2012-03-02 06,53.340,cm,83014,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,swe,2012-03-02 06,53.340,cm,82325,
CORA2,COOPER LAKE,60.39030,-149.69360,,swe,2012-03-02 06,53.340,cm,99572,
SPRM8,SPUR PARK,46.77960,-110.62170,2465 meters,swe,2012-03-02 06,52.578,cm,59452,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,swe,2012-03-02 06,52.578,cm,83122,
NFRO3,NORTH FORK,45.55050,-122.00310,944 meters,swe,2012-03-02 06,52.578,cm,97019,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,swe,2012-03-02 06,52.578,cm,83342,
HIRO3,HIGH RIDGE,45.69680,-118.10660,1501 meters,swe,2012-03-02 06,52.578,cm,97801,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,swe,2012-03-02 06,52.324,cm,83113,
FMNU1,FARMINGTON,40.97480,-111.80930,2415 meters,swe,2012-03-02 06,52.324,cm,84025,
MCKI1,MICA CREEK,47.15080,-116.26690,1389 meters,swe,2012-03-02 06,52.070,cm,83873,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,swe,2012-03-01 08,52.070,cm,82325,
SUNQ1,SUNSHINE VILLAGE,51.07860,-115.78000,2213 meters,swe,2012-03-02 06,51.587,cm,,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,swe,2012-03-02 06,51.562,cm,84321,
SKAM8,SKALKAHO SUMMIT,46.24210,-113.77250,2215 meters,swe,2012-03-02 05,51.308,cm,59840,
BLSA2,BENTALIT LODGE,61.94000,-150.99000,,swe,2012-03-02 06,51.308,cm,99688,
BASI1,BANNER SUMMIT,44.30340,-115.23450,2158 meters,swe,2012-03-02 06,51.308,cm,83637,
MTKM8,MOUNT LOCKHART,47.91730,-112.82380,1963 meters,swe,2012-03-02 05,51.054,cm,59422,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,swe,2012-03-02 06,51.054,cm,83122,
PAVW,VALDEZ WEATHER STATION OFFICE,61.13333,-146.35000,,swe,2012-03-01 18,50.800,cm,99686,
BUSW1,BURNT MOUNTAIN,47.04440,-121.94030,1268 meters,swe,2012-03-02 06,50.546,cm,98321,
MORQ2,MORRISSEY RIDGE SNOW PILLOW,49.44830,-114.96920,1857 meters,swe,2012-03-02 06,49.581,cm,,
SNSI1,SUNSET,47.55550,-115.82420,1703 meters,swe,2012-03-02 06,49.530,cm,83873,
WPKW4,WHISKEY PARK,41.00290,-106.90850,2742 meters,swe,2012-03-02 06,49.276,cm,82325,
PRKW4,PARKER PEAK SNOTEL,44.73400,-109.91480,2880 meters,swe,2012-03-02 05,49.276,cm,82190,
MSCI1,MOSCOW MOUNTAIN,46.80500,-116.85350,1432 meters,swe,2012-03-02 06,49.276,cm,83843,
WHEI1,WHITE ELEPHANT,44.53270,-111.41090,2348 meters,swe,2012-03-02 06,48.768,cm,83429,
TMCM8,TWELVEMILE CREEK,46.14300,-114.44760,1693 meters,swe,2012-03-02 06,48.768,cm,59840,
CSCO3,COLD SPRINGS CAMP,42.53310,-122.17680,1824 meters,swe,2012-03-02 06,48.768,cm,97627,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,swe,2012-03-02 06,48.514,cm,83525,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,swe,2012-03-02 06,48.514,cm,97883,
WBRI1,WEST BRANCH,45.07220,-116.45410,1715 meters,swe,2012-03-02 06,48.260,cm,83654,
WHTM8,WHITE MILL,45.04580,-109.90990,2666 meters,swe,2012-03-02 06,48.006,cm,59030,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,2929 meters,swe,2012-03-02 06,48.006,cm,83013,
BLSC2,BISON LAKE,39.76490,-107.35680,3339 meters,swe,2012-03-02 06,48.006,cm,81601,
SPSC2,SPUD MOUNTAIN,37.69870,-107.77710,3251 meters,swe,2012-03-02 06,47.752,cm,81433,
SRCQ1,SOUTH RACEHORSE CREEK,49.78920,-114.61100,1922 meters,swe,2012-03-02 06,47.701,cm,,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,swe,2012-03-02 06,47.244,cm,82331,
LITW4,LITTLE SNAKE RIVER,41.07050,-106.94280,2728 meters,swe,2012-03-01 08,47.244,cm,82325,
BLDW4,BALD MOUNTAIN SNOTEL,44.80070,-107.84440,2869 meters,swe,2012-03-02 05,46.990,cm,82426,
LOHW1,LOST HORSE,46.35730,-121.08120,1558 meters,swe,2012-03-02 06,46.736,cm,00074,
GRCW1,GROUSE CAMP,47.28110,-120.48770,1646 meters,swe,2012-03-02 06,46.736,cm,98926,
BSCW4,BASE CAMP SNOTEL,43.94580,-110.44680,2235 meters,swe,2012-03-02 06,46.736,cm,83013,
MPLM8,MADISON PLATEAU,44.58620,-111.11630,2359 meters,swe,2012-03-02 06,46.482,cm,59758,
BOMM8,BOULDER MOUNTAIN,46.55960,-111.28970,2412 meters,swe,2012-03-01 08,46.228,cm,59645,
COLC2,COLUMBINE,40.39480,-106.60410,2790 meters,swe,2012-03-02 06,45.974,cm,80430,
BOSQ2,BOSS MOUNTAIN MINE,52.11666,-120.86666,1450 meters,swe,2012-03-02 06,45.796,cm,,
MLKI1,MILL CREEK SUMMIT,44.47210,-114.48990,2690 meters,swe,2012-03-02 06,45.720,cm,83226,
MGSW1,MOUNT GARDNER,47.35770,-121.56800,877 meters,swe,2012-03-02 06,45.720,cm,98045,
INCW4,INDIAN CREEK SNOTEL,42.30020,-110.67750,2870 meters,swe,2012-03-02 06,45.720,cm,83114,
BSDW4,BONE SPRINGS DIVIDE SNOTEL,44.67890,-107.58110,2852 meters,swe,2012-03-02 05,45.720,cm,82441,
WRMM8,WARM SPRINGS,46.27370,-113.16400,2394 meters,swe,2012-03-02 06,45.466,cm,59858,
MTCW1,MOUNT CRAG,47.76410,-123.02600,1203 meters,swe,2012-03-02 06,45.466,cm,98320,
HOPO3,HOGG PASS,44.42040,-121.85660,1466 meters,swe,2012-03-02 06,45.466,cm,00077,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,swe,2012-03-02 06,45.466,cm,83237,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2568 meters,swe,2012-03-02 06,45.212,cm,83340,
FRLO3,FOURMILE LAKE,42.43930,-122.22880,1829 meters,swe,2012-03-02 06,44.958,cm,97627,
CUMW1,COUGAR MOUNTAIN,47.27670,-121.67140,998 meters,swe,2012-03-02 06,44.958,cm,98022,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,swe,2012-03-02 06,44.704,cm,81641,
MDBC1,MIDDLE BOULDER 1 SNOW COURSE,41.21690,-122.80690,2043 meters,swe,2012-03-01 12,44.704,cm,96031,
CSPW4,CASPER MOUNTAIN SNOTEL,42.73390,-106.31860,2429 meters,swe,2012-03-02 06,44.704,cm,82601,
CRRM8,CARROT BASIN,44.96190,-111.29400,2803 meters,swe,2012-03-02 06,44.450,cm,59758,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,swe,2012-03-02 06,44.196,cm,83126,
TYLO3,TAYLOR GREEN,45.07710,-117.55070,1748 meters,swe,2012-03-02 06,43.942,cm,97814,
GCKQ1,GARDINER CREEK - GARD,49.36100,-114.51580,1930 meters,swe,2012-03-02 06,43.713,cm,,
MGMI1,MAGIC MOUNTAIN,42.18070,-114.28660,2129 meters,swe,2012-03-02 06,43.434,cm,83301,
LOPU1,LOOKOUT PEAK,40.83730,-111.70920,2490 meters,swe,2012-03-02 06,43.434,cm,00100,
TILQ1,THREE ISLE LAKE,50.63140,-115.27940,2165 meters,swe,2012-03-02 06,43.205,cm,,
SQWC1,SQUAW VALLEY G.C.,39.19000,-120.26480,2427 meters,swe,2012-03-02 06,43.180,cm,96145,
MCRU1,MONTE CRISTO,41.46580,-111.49670,2729 meters,swe,2012-03-02 06,43.180,cm,84321,
CPSC2,COLUMBINE PASS,38.41790,-108.38250,2797 meters,swe,2012-03-02 06,43.180,cm,81424,
SUUA2,SUMMIT CREEK,60.61710,-149.53130,,swe,2012-03-02 06,42.926,cm,99631,
SKRW4,SOUTH ENTRANCE YNP SNAKE RIVER STATION - SNOTEL,44.13360,-110.66920,2103 meters,swe,2012-03-02 06,42.926,cm,82190,
HRSC1,HORSE MEADOWS,38.15810,-119.66190,2624 meters,swe,2012-03-01 12,42.926,cm,95335,
BCDO3,BILLIE CREEK DIVIDE,42.40720,-122.26620,1616 meters,swe,2012-03-02 06,42.926,cm,97627,
