! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
WHSW1,WATERHOLE,47.94490,-123.42590,1526 meters,swe,2018-03-01 05,105.410,cm,98362,
MRBW1,JUNE LAKE,46.14800,-122.15480,1065 meters,swe,2018-03-01 06,105.410,cm,98648,
SPLW1,SURPRISE LAKES,46.09500,-121.76350,1310 meters,swe,2018-03-01 06,101.854,cm,98648,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,swe,2018-03-01 06,101.600,cm,98288,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,swe,2018-03-01 06,101.092,cm,59872,
TENQ2,TENQUILLE LAKE,50.53600,-122.93000,1671 meters,swe,2018-03-01 06,100.406,cm,,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,swe,2018-03-01 05,100.076,cm,59923,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,swe,2018-03-01 06,96.266,cm,98852,
MOLQ2,MOLSON CREEK SNOW PILLOW,52.22220,-118.22500,1941 meters,swe,2018-03-01 06,96.088,cm,,
BVPW1,BEAVER PASS,48.87930,-121.25570,1113 meters,swe,2018-03-01 01,96.012,cm,00072,
WCSW1,WELLS CREEK,48.86610,-121.78980,1231 meters,swe,2018-03-01 06,93.472,cm,00072,
GTHW4,GRAND TARGHEE SNOTEL,43.77930,-110.92780,2825 meters,swe,2018-03-01 06,93.218,cm,83012,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,swe,2018-03-01 06,92.710,cm,83544,
MTHO3,MT HOOD TEST SITE,45.32100,-121.71580,1649 meters,swe,2018-03-01 06,91.440,cm,97028,
WHTM8,WHITE MILL,45.04580,-109.90990,2666 meters,swe,2018-03-01 06,90.932,cm,59030,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,swe,2018-03-01 06,90.932,cm,59758,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,swe,2018-03-01 06,90.678,cm,98648,
CHIM8,CHICAGO RIDGE,48.06220,-115.69750,1744 meters,swe,2018-03-01 06,90.170,cm,59853,
CCUQ2,CARIBOU CREEK UPPER,51.10920,-117.22830,2176 meters,swe,2018-03-01 06,88.798,cm,,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,swe,2018-03-01 06,88.646,cm,59802,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2764 meters,swe,2018-03-01 05,88.138,cm,82414,
PPAQ2,PINE PASS,55.35310,-122.63720,1386 meters,swe,2018-03-01 06,87.909,cm,,
BHPYN_MADIS,PINE PASS,55.35310,-122.63720,1386 meters,swe,2018-03-01 06,87.909,cm,,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,swe,2018-03-01 06,87.630,cm,59917,
BLTW4,BEARTOOTH LAKE SNOTEL,44.94300,-109.56750,2859 meters,swe,2018-03-01 05,87.122,cm,82435,
BKSO3,BEAR GRASS,44.32530,-122.09380,1445 meters,swe,2018-03-01 06,85.344,cm,00077,
SHPW1,SHEEP CANYON,46.19320,-122.25450,1221 meters,swe,2018-03-01 06,84.836,cm,98649,
CPCM8,COPPER CAMP,47.08160,-112.72960,2131 meters,swe,2018-03-01 06,84.836,cm,59639,
TSAQ2,TSAI CREEK,54.64600,-127.67500,1366 meters,swe,2018-03-01 06,84.404,cm,,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,swe,2018-03-01 06,84.328,cm,83805,
MBSW4,MED BOW,41.37830,-106.34680,3205 meters,swe,2018-03-01 06,83.312,cm,82331,
KUSW1,SKOOKUM CREEK,47.68450,-121.60950,1020 meters,swe,2018-03-01 06,83.312,cm,98024,
CLPQ2,COLPITTI CREEK,51.60780,-117.61080,2133 meters,swe,2018-03-01 06,83.210,cm,,
BLKQ2,BLACKWALL PEAK SNOW PILLOW,49.10000,-120.76670,1898 meters,swe,2018-03-01 06,83.109,cm,,
MOQI1,MOSQUITO RIDGE,48.05740,-116.23050,1606 meters,swe,2018-03-01 06,82.296,cm,83837,
KYKQ2,KEYSTONE CREEK SNOW PILLOW,51.41140,-118.36080,1852 meters,swe,2018-03-01 06,81.991,cm,,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,swe,2018-03-01 06,81.534,cm,97031,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,swe,2018-03-01 06,81.534,cm,82190,
RXSW1,REX RIVER,47.30200,-121.60480,1151 meters,swe,2018-03-01 06,81.280,cm,98022,
EACQ2,EAST CREEK SNOW PILLOW,50.63970,-116.92970,2077 meters,swe,2018-03-01 06,80.289,cm,,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,swe,2018-03-01 06,80.010,cm,82190,
PINW1,PINTO ROCK,46.32310,-121.94210,1360 meters,swe,2018-03-01 06,77.470,cm,98648,
TRIW1,TRINITY SNOTEL,48.07500,-120.84970,879 meters,swe,2018-03-01 06,76.200,cm,98826,
GORQ1,GORDON LAKE LOOKOUT NEAR FORT MCMURRAY,56.61750,-110.49440,513 meters,swe,2018-03-01 06,76.022,cm,,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,swe,2018-03-01 06,75.692,cm,98022,
WHSM8,ELK PEAK,46.48450,-110.71250,2317 meters,swe,2018-03-01 06,75.438,cm,59645,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,swe,2018-03-01 06,74.676,cm,59736,
BARQ2,BARNES CREEK SNOW PILLOW,50.06670,-118.35000,1595 meters,swe,2018-03-01 06,73.508,cm,,
THBW1,THUNDER BASIN,48.52780,-120.98980,1307 meters,swe,2018-03-01 06,73.406,cm,98267,
MLKO3,MILK SHAKES,45.98220,-117.94880,1701 meters,swe,2018-03-01 06,73.406,cm,97828,
WRMM8,WARM SPRINGS,46.27370,-113.16400,2394 meters,swe,2018-03-01 06,72.898,cm,59858,
MTCW1,MOUNT CRAG,47.76410,-123.02600,1203 meters,swe,2018-03-01 06,72.898,cm,98320,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,swe,2018-03-01 06,72.898,cm,98922,
BLWW4,BLACKWATER SNOTEL,44.37670,-109.79330,3007 meters,swe,2018-03-01 05,72.898,cm,82414,
YNKQ2,YANKS PEAK EAST,52.83166,-121.35472,1682 meters,swe,2018-03-01 06,72.212,cm,,
PRKW4,PARKER PEAK SNOTEL,44.73400,-109.91480,2880 meters,swe,2018-03-01 05,72.136,cm,82190,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,swe,2018-03-01 06,72.136,cm,83638,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,swe,2018-03-01 06,71.882,cm,83525,
SVPI1,SAVAGE PASS,46.46630,-114.63330,1891 meters,swe,2018-03-01 06,71.628,cm,83525,
SAWW1,SAWMILL RIDGE,47.15990,-121.42170,1416 meters,swe,2018-03-01 06,70.612,cm,98022,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,swe,2018-03-01 06,70.612,cm,00074,
SASW1,SASSE RIDGE,47.38490,-121.06330,1328 meters,swe,2018-03-01 06,70.358,cm,98922,
KOSQ2,KOSTAL LAKE SNOW PILLOW,52.20360,-120.03220,1762 meters,swe,2018-03-01 04,70.002,cm,,
MNPM8,MONUMENT PEAK,45.21760,-110.23700,2678 meters,swe,2018-03-01 06,69.850,cm,59047,
FLKQ2,FLOE LAKE SNOW PILLOW,51.05000,-116.13330,2028 meters,swe,2018-03-01 06,69.698,cm,,
SDMM8,SADDLE MTN.,45.69260,-113.96820,2407 meters,swe,2018-03-01 06,69.596,cm,83463,
PONQ2,MOUNT PONDOSY,53.16670,-126.86670,1334 meters,swe,2018-03-01 06,69.494,cm,,
BIRQ2,COLUMBIA RIVER AT BIRCHBANK,49.17780,-117.71640,409 meters,swe,2018-03-01 06,69.393,cm,,
MPSW1,MEADOWS PASS,47.28310,-121.47200,975 meters,swe,2018-03-01 06,69.342,cm,98045,
TOWC2,TOWER,40.53740,-106.67680,3245 meters,swe,2018-03-01 06,68.834,cm,80487,
RVCQ2,REVOLUTION CREEK SNOW PILLOW,53.78330,-120.36670,1693 meters,swe,2018-03-01 06,67.691,cm,,
SKTW1,SKATE CREEK,46.64330,-121.83040,1155 meters,swe,2018-03-01 06,67.056,cm,98377,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,swe,2018-03-01 06,67.056,cm,83122,
BLAO3,BLAZED ALDER,45.42870,-121.85650,1128 meters,swe,2018-03-01 06,66.802,cm,97049,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,swe,2018-03-01 06,66.294,cm,83012,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,swe,2018-03-01 06,66.040,cm,83122,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,swe,2018-03-01 06,65.786,cm,99139,
BRCM8,BRACKETT CREEK,45.89110,-110.93850,2259 meters,swe,2018-03-01 06,65.532,cm,59714,
ELSW1,ELBOW LAKE,48.69090,-121.90890,932 meters,swe,2018-03-01 05,65.278,cm,00072,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,2929 meters,swe,2018-03-01 06,63.246,cm,83013,
LLPC1,LOWER LASSEN PEAK SNOW COURSE,40.46810,-121.50690,2514 meters,swe,2018-02-28 12,63.246,cm,96071,
CRRM8,CARROT BASIN,44.96190,-111.29400,2803 meters,swe,2018-03-01 06,62.738,cm,59758,
MTKM8,MOUNT LOCKHART,47.91730,-112.82380,1963 meters,swe,2018-03-01 06,62.484,cm,59422,
BHLJU_MADIS,LAJOIE UPPER,50.85940,-123.18360,1878 meters,swe,2018-03-01 06,61.900,cm,,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,swe,2018-03-01 06,61.468,cm,84321,
MCKI1,MICA CREEK,47.15080,-116.26690,1389 meters,swe,2018-03-01 06,61.468,cm,83873,
MKZO3,MCKENZIE,44.21040,-121.87290,1460 meters,swe,2018-03-01 05,60.452,cm,00069,
LKTI1,LOOKOUT,47.45790,-115.70580,1571 meters,swe,2018-03-01 06,60.452,cm,83846,
SNSI1,SUNSET,47.55550,-115.82420,1703 meters,swe,2018-03-01 06,59.944,cm,83873,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,swe,2018-03-01 06,59.690,cm,97733,
LCKQ1,LOST CREEK,50.17390,-114.71000,2096 meters,swe,2018-03-01 06,59.665,cm,,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,swe,2018-03-01 06,59.436,cm,59935,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,swe,2018-03-01 06,58.928,cm,83113,
SPRM8,SPUR PARK,46.77960,-110.62170,2465 meters,swe,2018-03-01 06,58.928,cm,59452,
SHFM8,SHOWER FALLS,45.40130,-110.95760,2465 meters,swe,2018-03-01 06,58.928,cm,59730,
SKAM8,SKALKAHO SUMMIT,46.24210,-113.77250,2215 meters,swe,2018-03-01 06,58.674,cm,59840,
BRRI1,BRUNDAGE RESERVOIR,45.04320,-116.13250,1925 meters,swe,2018-03-01 06,58.674,cm,83654,
MPLM8,MADISON PLATEAU,44.58620,-111.11630,2359 meters,swe,2018-03-01 06,58.166,cm,59758,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,swe,2018-03-01 06,57.658,cm,83525,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1428 meters,swe,2018-03-01 05,57.150,cm,98937,
TKSW1,TINKHAM CREEK,47.33220,-121.46950,917 meters,swe,2018-03-01 06,56.896,cm,98045,
PLCM8,PLACER BASIN,45.41910,-110.08840,2683 meters,swe,2018-03-01 06,56.896,cm,59052,
MLKI1,MILL CREEK SUMMIT,44.47210,-114.48990,2690 meters,swe,2018-03-01 06,56.896,cm,83226,
WHEI1,WHITE ELEPHANT,44.53270,-111.41090,2348 meters,swe,2018-03-01 06,56.388,cm,83429,
BLHW4,BLACKHALL MTN,41.05620,-106.71380,3005 meters,swe,2018-03-01 06,56.388,cm,82325,
SLFW4,CENTENNIAL 8NW,41.35120,-106.28770,3249 meters,swe,2018-02-28 17,56.007,cm,82055,
BOMM8,BOULDER MOUNTAIN,46.55960,-111.28970,2412 meters,swe,2018-03-01 06,55.880,cm,59645,
MSRQ2,MISSION RIDGE SNOW PILLOW,40.76250,-122.20780,326 meters,swe,2018-03-01 06,55.702,cm,96065,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,swe,2018-03-01 06,55.626,cm,83601,
LELC1,LEAVITT LAKE,38.27600,-119.61180,2928 meters,swe,2018-03-01 06,55.626,cm,96107,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,swe,2018-03-01 06,55.372,cm,82331,
MNCQ2,MISSION CREEK SNOW PILLOW,49.95000,-118.95000,1766 meters,swe,2018-03-01 06,55.194,cm,,
VNNI1,VIENNA MINE SNOTEL,43.79940,-114.85270,2727 meters,swe,2018-03-01 06,55.118,cm,83340,
ZIRC2,ZIRKEL,40.79490,-106.59540,2855 meters,swe,2018-03-01 06,54.356,cm,80480,
SPMW1,SPENCER MEADOW,46.17970,-121.92650,1043 meters,swe,2018-03-01 06,54.356,cm,98648,
MORQ2,MORRISSEY RIDGE SNOW PILLOW,49.44830,-114.96920,1857 meters,swe,2018-03-01 06,54.305,cm,,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,swe,2018-03-01 06,54.102,cm,97627,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,swe,2018-03-01 06,53.594,cm,82083,
SCSI1,SECESH SUMMIT,45.18850,-115.97310,1977 meters,swe,2018-03-01 06,53.594,cm,83638,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,swe,2018-03-01 06,53.340,cm,83122,
NSTQ2,NOSTETUKO RIVER,51.24166,-124.45833,1478 meters,swe,2018-03-01 06,53.010,cm,,
SWSW1,SWAMP CREEK,48.57150,-120.78250,1201 meters,swe,2018-03-01 06,52.832,cm,98267,
MTWQ2,MOUNT WELLS SNOW PILLOW,53.73330,-126.41670,1468 meters,swe,2018-03-01 06,52.705,cm,,
WLDQ2,WILDCAT CREEK,51.69640,-116.62940,2121 meters,swe,2018-03-01 06,52.502,cm,,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,swe,2018-03-01 06,52.324,cm,82325,
SYLW4,SYLVAN LAKE SNOTEL,44.47790,-110.15540,2588 meters,swe,2018-03-01 06,52.070,cm,82190,
SOSC2,SCHOFIELD PASS,39.01520,-107.04880,3266 meters,swe,2018-03-01 06,51.816,cm,81623,
SUNQ1,SUNSHINE VILLAGE,51.07860,-115.78000,2213 meters,swe,2018-03-01 06,51.587,cm,,
BSKM8,LONE MOUNTAIN,45.27410,-111.42690,2694 meters,swe,2018-03-01 06,51.562,cm,59729,
NVRM8,NEVADA RIDGE,46.84250,-112.50770,2148 meters,swe,2018-03-01 06,51.054,cm,59639,
HRSC1,HORSE MEADOWS,38.15810,-119.66190,2624 meters,swe,2018-03-01 06,51.029,cm,95335,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,swe,2018-03-01 06,50.800,cm,97883,
TOHW1,TOUCHET,46.11870,-117.85050,1688 meters,swe,2018-03-01 06,50.546,cm,99328,
BOSQ2,BOSS MOUNTAIN MINE,52.11138,-120.86805,1454 meters,swe,2018-03-01 06,50.495,cm,,
GROQ2,GRANO CREEK SNOW PILLOW,49.55000,-118.68330,1803 meters,swe,2018-03-01 06,50.394,cm,,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,swe,2018-03-01 06,50.292,cm,83014,
BKLW4,BROOKLYN LAKE,41.35880,-106.23210,3115 meters,swe,2018-03-01 06,50.038,cm,82055,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,swe,2018-03-01 06,49.530,cm,83237,
YHDQ2,YELLOWHEAD SNOW PILLOW,52.90000,-118.55000,1829 meters,swe,2018-03-01 06,49.403,cm,,
HIRO3,HIGH RIDGE,45.69680,-118.10660,1501 meters,swe,2018-03-01 06,49.276,cm,97801,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,swe,2018-03-01 06,49.022,cm,84321,
MTRA2,MT. RYAN,65.25110,-146.15130,852 meters,swe,2018-03-01 06,48.768,cm,99712,
MUDO3,MUD RIDGE,45.25370,-121.73660,1250 meters,swe,2018-03-01 06,48.514,cm,00070,
ABRM8,ALBRO LAKE,45.59710,-111.95920,2597 meters,swe,2018-03-01 06,48.514,cm,59721,
QUPW1,QUARTZ PEAK,47.87930,-117.08940,1435 meters,swe,2018-03-01 06,48.260,cm,99021,
LMDO3,LITTLE MEADOWS,44.61320,-122.22600,1230 meters,swe,2018-03-01 06,48.260,cm,00077,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2549 meters,swe,2018-03-01 06,48.006,cm,95728,
SHDQ2,SHEDIN RIVER SNOW PILLOW,55.86250,-127.69820,1319 meters,swe,2018-03-01 06,47.904,cm,,
WPKW4,WHISKEY PARK,41.00290,-106.90850,2742 meters,swe,2018-03-01 06,47.752,cm,82325,
WLVW4,WOLVERINE SNOTEL,44.80430,-109.65700,2330 meters,swe,2018-03-01 06,47.752,cm,82414,
WCSC2,WOLF CREEK SNOTEL,37.47920,-106.80170,3363 meters,swe,2018-03-01 06,47.752,cm,81130,
UPPA2,UPPER TSAINA RIVER,61.19110,-145.64810,529 meters,swe,2018-03-01 06,47.498,cm,99686,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,swe,2018-03-01 06,47.498,cm,97834,
GRCM8,GRAVE CREEK,48.91450,-114.76660,1330 meters,swe,2018-03-01 06,47.498,cm,59917,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2568 meters,swe,2018-03-01 06,47.498,cm,83340,
BASI1,BANNER SUMMIT,44.30340,-115.23450,2158 meters,swe,2018-03-01 06,47.498,cm,83637,
RKPM8,ROCKER PEAK,46.35620,-112.26180,2433 meters,swe,2018-03-01 06,46.990,cm,59634,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,swe,2018-03-01 06,46.990,cm,83601,
SCEC1,SCHNEIDER,38.74690,-120.06810,2671 meters,swe,2018-02-28 12,46.736,cm,96150,
KRCM8,KRAFT CREEK,47.42750,-113.77530,1460 meters,swe,2018-03-01 06,46.736,cm,59826,
LWTM8,LOWER TWIN,45.50870,-111.92280,2419 meters,swe,2018-03-01 06,46.482,cm,59745,
EMCM8,EMERY CREEK,48.43410,-113.93730,1321 meters,swe,2018-03-01 06,46.482,cm,59901,
CINW4,CINNABAR PARK,41.23840,-106.23100,2957 meters,swe,2018-03-01 06,46.482,cm,82055,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,swe,2018-03-01 05,46.228,cm,97739,
IRKW1,INDIAN ROCK,45.99080,-120.80770,1624 meters,swe,2018-02-28 21,45.974,cm,98620,
SFSM8,S FORK SHIELDS,46.08970,-110.43360,2483 meters,swe,2018-03-01 06,45.720,cm,59086,
MULM8,MULE CREEK,45.40960,-112.95930,2535 meters,swe,2018-03-01 06,45.720,cm,59725,
RAGI1,RAGGED MOUNTAIN,47.85580,-117.03670,1283 meters,swe,2018-03-01 06,45.212,cm,83854,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,swe,2018-03-01 06,45.212,cm,89511,
MNCA2,MONUMENT CREEK,65.07830,-145.87070,570 meters,swe,2018-03-01 06,44.755,cm,99712,
WELC1,WHEELER LK SNOW COURSE,38.51810,-119.98500,2451 meters,swe,2018-02-28 20,44.450,cm,00044,
NGMC1,NEW GRACE MEADOW SNOW COURSE,38.15000,-119.61690,2861 meters,swe,2018-02-28 20,44.450,cm,00040,
LLKA2,LONG LAKE,58.18600,-133.83220,248 meters,swe,2018-03-01 06,44.450,cm,99801,
JKPI1,JACKSON PEAK,44.05090,-115.44320,2158 meters,swe,2018-03-01 06,44.450,cm,83622,
GCKW4,GLADE CREEK - DCP,44.13330,-110.74610,2265 meters,swe,2018-03-01 06,44.450,cm,82190,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,swe,2018-03-01 06,44.450,cm,83126,
WHPW1,WHITE PASS E.S.,46.64230,-121.38070,1362 meters,swe,2018-03-01 06,44.196,cm,98937,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,swe,2018-03-01 06,44.196,cm,81641,
GRLW1,GREEN LAKE,46.54740,-121.17090,1803 meters,swe,2018-03-01 06,44.196,cm,98937,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,swe,2018-03-01 06,44.196,cm,97463,
SCRW4,SHELL CREEK SNOTEL,44.50010,-107.42940,2925 meters,swe,2018-03-01 06,43.942,cm,82432,
LITW4,LITTLE SNAKE RIVER,41.07050,-106.94280,2728 meters,swe,2018-03-01 06,43.942,cm,82325,
BLDW4,BALD MOUNTAIN SNOTEL,44.80070,-107.84440,2869 meters,swe,2018-03-01 06,43.942,cm,82426,
TEUA2,TEUCHET CREEK,64.94580,-145.51870,462 meters,swe,2018-03-01 06,43.790,cm,99714,
TILQ1,THREE ISLE LAKE,50.63140,-115.27940,2165 meters,swe,2018-03-01 06,43.434,cm,,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,swe,2018-03-01 06,43.434,cm,83342,
SBDU1,SNOWBIRD,40.56400,-111.65500,2942 meters,swe,2018-03-01 06,43.180,cm,00100,
RBCC1,RBICON PEAK 1 SNOW COURSE,38.99190,-120.14190,2564 meters,swe,2018-02-28 20,43.180,cm,96150,
LAKW1,LYNN LAKE,47.20170,-121.77970,1196 meters,swe,2018-03-01 06,43.180,cm,98022,
SAJM8,SACAJAWEA,45.87400,-110.92780,2020 meters,swe,2018-03-01 06,42.926,cm,59714,
MYMQ2,MOYIE MOUNTAIN SNOW PILLOW,49.25000,-115.76670,1920 meters,swe,2018-03-01 06,42.901,cm,,
GRCW1,GROUSE CAMP,47.28110,-120.48770,1646 meters,swe,2018-03-01 06,42.672,cm,98926,
MANM8,MANY GLACIER,48.79700,-113.67050,1500 meters,swe,2018-03-01 06,42.418,cm,59434,
BHNTY_MADIS,NORTH TYAUGHTON CK,51.14750,-122.79390,1947 meters,swe,2018-03-01 06,42.012,cm,,
MOKI1,MOOSE CREEK,45.67010,-113.95320,1896 meters,swe,2018-03-01 06,41.910,cm,83463,
INCW4,INDIAN CREEK SNOTEL,42.30020,-110.67750,2870 meters,swe,2018-03-01 06,41.910,cm,83114,
KRWW4,KIRWIN SNOTEL,43.86070,-109.32160,2927 meters,swe,2018-03-01 05,41.656,cm,82433,
BRLM8,BARKER LAKES,46.09710,-113.13040,2514 meters,swe,2018-03-01 06,41.402,cm,59711,
SQPM8,SLEEPING WOMAN,47.17900,-114.33370,1869 meters,swe,2018-03-01 06,41.148,cm,59831,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,swe,2018-03-01 06,41.148,cm,83631,
SLIC1,SLIDE CANYON,38.10000,-119.43330,3030 meters,swe,2018-03-01 06,40.716,cm,00040,
NFRO3,NORTH FORK,45.55050,-122.00310,944 meters,swe,2018-03-01 06,40.640,cm,97019,
