! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,Zip_Code,
STZI1,SCHWEITZER BASIN,48.37430,-116.63920,1857 meters,swe,2009-03-01 06,76.708,cm,83856,
RVCQ2,REVOLUTION CREEK,53.78333,-120.37361,,swe,2009-03-01 06,76.302,cm,,
MELC1,MEADOW LK SNOW COURSE,39.41690,-120.50810,2290 meters,swe,2009-02-28 12,75.692,cm,95728,
CUMC2,CUMBRES TRESTLE,37.01880,-106.45180,3054 meters,swe,2009-02-28 08,75.184,cm,81120,
GNLC1,GIANELLI,38.20500,-119.89190,2568 meters,swe,2009-02-28 12,74.930,cm,95335,
SHPW1,SHEEP CANYON,46.19320,-122.25450,1221 meters,swe,2009-03-01 06,74.676,cm,98649,
REDO3,RED HILL,45.46430,-121.70430,1346 meters,swe,2009-03-01 06,74.168,cm,97031,
TGLU1,TONY GROVE LAKE,41.89840,-111.62960,2579 meters,swe,2009-03-01 06,73.914,cm,84321,
HOOM8,HOODOO BASIN,46.97500,-115.03490,1852 meters,swe,2009-03-01 02,73.660,cm,59872,
FSHM8,FISHER CREEK,45.06230,-109.94490,2784 meters,swe,2009-03-01 05,73.406,cm,59030,
AZUQ2,AZURE RIVER,52.59166,-119.72888,1625 meters,swe,2009-03-01 06,73.101,cm,,
BLAO3,BLAZED ALDER,45.42870,-121.85650,1128 meters,swe,2009-03-01 06,72.898,cm,97049,
VNVC1,VAN VLECKV_REMARKS=,38.94500,-120.30500,2058 meters,swe,2009-02-28 12,71.882,cm,00051,
NFCW4,NORTH FRENCH CREEK,41.33080,-106.37560,3093 meters,swe,2009-03-01 06,71.882,cm,82331,
TIOC1,TIOGA PASS-DANA MEADOWS,37.89310,-119.25690,2959 meters,swe,2009-02-28 12,71.374,cm,95389,
SLKQ2,ST. LEON,50.43472,-117.70000,,swe,2009-03-01 06,71.298,cm,,
STMC1,STOUTS MEADOW GOES,41.16670,-121.93330,1658 meters,swe,2009-02-28 12,70.612,cm,96065,
MOLQ2,MOLSON CRK,52.22222,-118.23888,,swe,2009-03-01 06,70.536,cm,,
WILW4,WILLOW CREEK SNOTEL,42.81510,-110.83520,2471 meters,swe,2009-03-01 06,70.358,cm,83122,
RELC1,LOWER RELIEF VALLEY,38.24330,-119.75830,2483 meters,swe,2009-02-28 12,70.358,cm,95335,
CSSC1,CSS LAB,39.32570,-120.36810,2103 meters,swe,2009-03-01 06,70.358,cm,96162,
WCSC2,WOLF CREEK SUMMIT,37.47920,-106.80170,3363 meters,swe,2009-03-01 02,70.104,cm,81130,
SODC1,SODA SPRINGS 1E,39.32560,-120.36720,2115 meters,swe,2009-02-28 12,70.104,cm,96162,
ILKC1,INDEPENDENCE LAKE,39.42750,-120.31340,2576 meters,swe,2009-03-01 06,69.850,cm,95728,
ZIRC2,ZIRKEL,40.79490,-106.59540,2855 meters,swe,2009-03-01 06,69.596,cm,80480,
SLIC1,SLIDE CANYON,38.10000,-119.43330,3030 meters,swe,2009-02-28 12,69.596,cm,00040,
SHMC1,SHIMMY LAKE GOES,41.00530,-122.80170,1954 meters,swe,2009-02-28 12,69.596,cm,96052,
FOIC1,FORNI RIDGE,38.80500,-120.21310,2300 meters,swe,2009-02-28 12,69.342,cm,95720,
BEDO3,IRISH TAYLOR,43.80350,-121.94850,1690 meters,swe,2009-03-01 06,69.342,cm,97739,
TOPW4,TWO OCEAN PLATEAU SNOTEL,44.15180,-110.22120,2829 meters,swe,2009-03-01 06,69.088,cm,82190,
STTM8,STUART MOUNTAIN,46.99510,-113.92660,2215 meters,swe,2009-03-01 05,69.088,cm,59802,
SMLO3,SUMMIT LAKE,43.44910,-122.13830,1720 meters,swe,2009-03-01 06,68.834,cm,97733,
OLDW4,OLD BATTLE,41.15400,-106.96940,3021 meters,swe,2009-03-01 06,68.580,cm,82325,
MSPM8,MOSS PEAK,47.68490,-113.96230,2061 meters,swe,2009-03-01 05,68.580,cm,59860,
LCSC1,LOWER CARSON PASS SNOW COURSE,38.69310,-119.99810,2579 meters,swe,2009-02-28 20,68.580,cm,00044,
PKMQ2,PARK MOUNTAIN,50.44722,-118.61527,,swe,2009-03-01 06,68.072,cm,,
GDLC1,GOLD LAKE,39.66670,-120.61670,2114 meters,swe,2009-02-28 12,68.072,cm,96124,
FTMM8,FLATTOP MTN.,48.80240,-113.85720,1915 meters,swe,2009-03-01 05,68.072,cm,59916,
WPKW4,WHISKEY PARK,41.00290,-106.90850,2742 meters,swe,2009-03-01 06,67.818,cm,82325,
LITW4,LITTLE SNAKE RIVER,41.07050,-106.94280,2728 meters,swe,2009-03-01 06,67.818,cm,82325,
BLBM8,BLACK BEAR,44.50830,-111.12800,2492 meters,swe,2009-02-28 23,67.818,cm,59758,
ECOC1,ECHO PEAK,38.84900,-120.07850,2332 meters,swe,2009-03-01 06,67.564,cm,96150,
PMNM8,POORMAN CREEK,48.12670,-115.62330,1547 meters,swe,2009-03-01 05,67.056,cm,59923,
FRTC1,FOUR TREES,39.81310,-121.32110,1585 meters,swe,2009-02-28 12,67.056,cm,00028,
CHMC1,CHILKOOT MEADOW,37.40810,-119.49000,2228 meters,swe,2009-02-28 12,67.056,cm,93643,
PLPC1,PILOT PEAK,39.78610,-120.87500,2090 meters,swe,2009-02-28 12,66.802,cm,95981,
DDSI1,DEADWOOD SUMMIT,44.54480,-115.56300,2091 meters,swe,2009-03-01 06,66.548,cm,83638,
WRDC1,WARD CREEK #3,39.13560,-120.21760,2069 meters,swe,2009-03-01 06,66.294,cm,96145,
MRSW1,MORSE LAKE,46.90570,-121.48270,1646 meters,swe,2009-03-01 06,66.040,cm,98937,
BCBC1,BLACKCAP BASIN GOES,37.06670,-118.76670,3137 meters,swe,2009-02-28 12,66.040,cm,00017,
USJC2,UPPER SAN JUAN,37.48580,-106.83530,3097 meters,swe,2009-02-28 08,65.786,cm,81130,
UBCC1,UPPER BURNT CORRAL MEADOW,37.18330,-118.93330,2968 meters,swe,2009-02-28 12,65.024,cm,00017,
SLTC1,SLATE CREEK,41.04610,-122.48110,1741 meters,swe,2009-02-28 12,65.024,cm,96051,
LPSW1,LONE PINE,46.27140,-121.96290,1222 meters,swe,2009-03-01 06,65.024,cm,98648,
LOTC2,LOST DOG,40.81590,-106.74840,,swe,2009-03-01 06,65.024,cm,80428,
CSCO3,COLD SPRINGS CAMP,42.53310,-122.17680,1859 meters,swe,2009-03-01 06,64.770,cm,97627,
BLSC2,BISON LAKE,39.76490,-107.35680,3339 meters,swe,2009-03-01 06,64.770,cm,81601,
SMPW1,STAMPEDE PASS,47.27450,-121.34160,1187 meters,swe,2009-03-01 06,64.516,cm,98022,
TRMI1,TRINITY MTN.,43.62900,-115.43820,2382 meters,swe,2009-03-01 06,64.262,cm,83601,
TUMQ2,TUMEKA CREEK,57.24027,-129.70416,,swe,2009-03-01 06,64.008,cm,,
PUTC1,PIUTE PASS,37.24000,-118.68670,3446 meters,swe,2009-02-28 20,64.008,cm,00017,
DHLM8,DARKHORSE LAKE,45.17370,-113.58450,2726 meters,swe,2009-03-01 05,64.008,cm,59736,
PPLQ2,PULPIT LAKE,57.53333,-126.73333,,swe,2009-03-01 06,63.906,cm,,
LYNC1,LYONS CK SNOW COURSE,38.81190,-120.24310,2054 meters,swe,2009-02-28 20,63.754,cm,00051,
RXSW1,REX RIVER,47.30200,-121.60480,1151 meters,swe,2009-03-01 06,63.246,cm,98022,
RORO3,ROARING RIVER,43.90120,-122.03070,1514 meters,swe,2009-03-01 06,62.992,cm,00069,
MAMC1,MAMMOTH PASS,37.61000,-119.03310,2866 meters,swe,2009-02-28 12,62.992,cm,00020,
ANSO3,ANNIE SPRINGS,42.87010,-122.16520,1838 meters,swe,2009-03-01 06,62.992,cm,97627,
GRSW4,GRASSY LAKE SNOTEL,44.12610,-110.83440,2239 meters,swe,2009-03-01 06,62.738,cm,83012,
FDCC1,FORESTDALE CREEK,38.68250,-119.95970,2454 meters,swe,2009-03-01 06,62.738,cm,96120,
DOMQ2,DOME MOUNTAIN,53.62194,-121.02444,1768 meters,swe,2009-03-01 06,62.611,cm,,
RESC2,RABBIT EARS,40.36780,-106.74040,2882 meters,swe,2009-03-01 06,62.230,cm,80487,
MTWQ2,MT. WELLS,53.75000,-126.41666,,swe,2009-03-01 06,61.620,cm,,
KLBU1,KOLOB,37.53000,-113.05000,2805 meters,swe,2009-03-01 06,61.468,cm,84720,
MITC1,MITCHELL MEADOWS,36.73690,-118.70000,3018 meters,swe,2009-03-01 06,61.214,cm,00026,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,swe,2009-02-28 08,60.960,cm,81641,
ELSW1,ELBOW LAKE,48.69090,-121.90890,932 meters,swe,2009-03-01 06,60.960,cm,00072,
ELBI1,ELK BUTTE,46.84000,-116.12230,1731 meters,swe,2009-03-01 06,60.960,cm,83544,
CSTO3,CASCADE SUMMIT,43.59050,-122.06010,1558 meters,swe,2009-03-01 06,60.960,cm,97463,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,swe,2009-03-01 06,60.706,cm,82083,
HRPW1,HARTS PASS,48.72040,-120.65850,1982 meters,swe,2009-03-01 06,60.706,cm,00076,
COLC2,COLUMBINE,40.39480,-106.60410,2790 meters,swe,2009-03-01 06,60.452,cm,80430,
WTMC1,WET MEADOWS,36.34810,-118.57190,2733 meters,swe,2009-03-01 06,60.198,cm,00026,
SPSC2,SPUD MOUNTAIN,37.69870,-107.77710,3251 meters,swe,2009-03-01 06,60.198,cm,81433,
EVNW4,EVENING STAR SNOTEL,44.65260,-109.78420,2804 meters,swe,2009-03-01 05,59.690,cm,82414,
COPW1,CORRAL PASS,47.01850,-121.46500,1772 meters,swe,2009-03-01 06,59.690,cm,98022,
LOPU1,LOOKOUT PEAK,40.83730,-111.70920,2490 meters,swe,2009-03-01 06,59.182,cm,00100,
JEMC1,GEM PASS,37.78000,-119.17810,3333 meters,swe,2009-02-28 12,59.182,cm,93529,
FRLO3,FOURMILE LAKE,42.43930,-122.22880,1829 meters,swe,2009-03-01 06,59.182,cm,97627,
BIMC1,BIG MEADOWS,36.71670,-118.85000,2339 meters,swe,2009-02-28 12,59.182,cm,00026,
FRWC1,FAREWELL GAP SNOW COURSE,36.41190,-118.58310,3092 meters,swe,2009-02-28 20,58.674,cm,00026,
REDQ2,REDFISH CREEK,49.69000,-117.08638,1283 meters,swe,2009-03-01 06,58.318,cm,,
PCRW1,PARK CREEK RIDGE,48.44490,-120.91550,1411 meters,swe,2009-03-01 06,58.166,cm,98852,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,swe,2009-03-01 06,57.912,cm,84321,
PCRU1,PARRISH CREEK,40.93420,-111.81370,2376 meters,swe,2009-03-01 06,57.912,cm,84014,
MDVU1,MIDWAY VALLEY,37.56920,-112.83780,3012 meters,swe,2009-03-01 06,57.912,cm,84720,
CXSC1,CARSON PASS,38.69310,-119.99340,2598 meters,swe,2009-03-01 06,57.912,cm,00044,
TYLC1,TENAYA LK SNOW COURSE,37.83810,-119.44810,2500 meters,swe,2009-02-28 12,57.658,cm,00058,
BMPW1,BUMPING RIDGE,46.81000,-121.33060,1402 meters,swe,2009-03-01 06,57.658,cm,98937,
NFRO3,NORTH FORK,45.55050,-122.00310,951 meters,swe,2009-03-01 06,57.404,cm,97019,
EBTC1,EBBETTS PASS,38.54960,-119.80470,2643 meters,swe,2009-03-01 06,57.404,cm,00044,
STAM8,STAHL PEAK,48.90900,-114.86300,1854 meters,swe,2009-03-01 05,57.150,cm,59917,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,2929 meters,swe,2009-03-01 06,56.896,cm,83013,
TIMU1,TIMPANOGOS DIVIDE,40.42820,-111.61630,2498 meters,swe,2009-02-28 08,56.896,cm,00071,
BLCC1,BLOODS CREEK,38.45000,-120.03500,2198 meters,swe,2009-02-28 12,56.896,cm,00044,
SPMW1,SPENCER MEADOW,46.17970,-121.92650,1043 meters,swe,2009-03-01 06,56.642,cm,98648,
LMDO3,LITTLE MEADOWS,44.61320,-122.22600,1230 meters,swe,2009-03-01 06,56.642,cm,00077,
YESA2,MT ALYESKA,60.95980,-149.08600,469 meters,swe,2009-03-01 06,56.388,cm,00198,
TEM21,MT. ALYESKA,60.97000,-149.08000,469 meters,swe,2009-03-01 06,56.388,cm,00198,
LPSI1,LOLO PASS,46.63450,-114.58070,1621 meters,swe,2009-03-01 06,56.388,cm,83525,
WLLQ2,WAHLEACH LK,49.23333,-121.56666,283 meters,swe,2009-03-01 06,56.363,cm,,
SVNW1,STEVENS PASS,47.74650,-121.09250,1217 meters,swe,2009-03-01 06,56.134,cm,98288,
MRSN2,MT ROSE SKI AREA,39.31570,-119.89470,2688 meters,swe,2009-03-01 06,56.134,cm,89511,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,swe,2009-03-01 06,55.880,cm,83122,
CRLC1,CHARLOTTE LAKE,36.79690,-118.42190,3642 meters,swe,2009-02-28 12,55.372,cm,93633,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,swe,2009-03-01 06,55.372,cm,83126,
BVPW1,BEAVER PASS,48.87930,-121.25570,1103 meters,swe,2009-03-01 06,55.372,cm,00072,
LPPC1,LAKE KAWEAH POOL,36.41440,-119.00280,193 meters,swe,2009-03-01 06,55.245,cm,93271,
HMGC1,HUMBUG,40.11500,-121.36810,1981 meters,swe,2009-02-28 12,55.118,cm,00028,
RAIW1,RAINY PASS,48.51870,-120.73580,1505 meters,swe,2009-03-01 06,54.864,cm,98852,
PSCC1,PASCOES,35.96690,-118.35000,2942 meters,swe,2009-03-01 06,54.864,cm,00026,
LKIC2,LAKE IRENE,40.41430,-105.81980,3258 meters,swe,2009-03-01 06,54.864,cm,80447,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,swe,2009-03-01 06,54.864,cm,83237,
CPSC1,"20L11 - CAPLES LAKES, CA (NEAR CPLC1)",38.71670,-120.05000,2476 meters,swe,2009-02-28 20,54.864,cm,96120,
CMBC2,COLUMBUS BASIN,37.44150,-108.02440,3300 meters,swe,2009-03-01 06,54.864,cm,81301,
GBRQ2,GREAT BEAR,51.25138,-117.49166,,swe,2009-03-01 06,54.788,cm,,
SVMO3,SEVENMILE MARSH,42.69830,-122.14170,1746 meters,swe,2009-03-01 06,54.610,cm,97627,
HYSC1,HUYSINK,39.28190,-120.52690,2089 meters,swe,2009-02-28 12,54.610,cm,95724,
AGPC1,AGNEW PASS (GOES),37.72670,-119.14190,2858 meters,swe,2009-02-28 12,54.610,cm,00020,
DRLC2,DRY LAKE,40.53400,-106.78130,2529 meters,swe,2009-03-01 06,54.356,cm,80487,
XSCA3,SNOWSLIDE CANYON,35.34160,-111.65060,2983 meters,swe,2009-03-01 06,54.102,cm,86001,
VNNI1,VIENNA MINE,43.79940,-114.85270,2727 meters,swe,2009-03-01 06,54.102,cm,83340,
MPSW1,MEADOWS PASS,47.28310,-121.47200,1067 meters,swe,2009-03-01 06,54.102,cm,98045,
FARU1,FARMINGTON LOWER,40.99200,-111.81700,2101 meters,swe,2009-03-01 06,54.102,cm,84025,
GRMC1,GREEN MTN,37.55500,-119.23810,2409 meters,swe,2009-02-28 12,53.848,cm,00020,
STZC1,STATE LAKES SNOW SENSOR,36.92690,-118.57390,3157 meters,swe,2009-03-01 06,53.594,cm,93633,
LWSW4,LEWIS LAKE DIVIDE SNOTEL,44.20860,-110.66630,2402 meters,swe,2009-03-01 06,53.594,cm,82190,
HIRO3,HIGH RIDGE,45.69680,-118.10660,1501 meters,swe,2009-03-01 06,53.340,cm,97801,
PONQ2,PONDOSY LK,53.16666,-126.86666,,swe,2009-03-01 06,53.264,cm,,
WWRC1,WHITE WOLF RAWS,37.86170,-119.65110,2452 meters,swe,2009-02-28 12,53.086,cm,00040,
PRVC2,PARK RESERVOIR,39.04640,-107.87410,3033 meters,swe,2009-03-01 06,52.832,cm,81413,
PHBW4,PHILLIPS BENCH SNOTEL,43.51950,-110.91100,2464 meters,swe,2009-03-01 06,52.832,cm,83014,
HIGC1,HIGHLANDS LAKES GOES,41.09170,-122.49170,1805 meters,swe,2009-02-28 12,52.832,cm,96091,
WRMM8,WARM SPRINGS,46.27370,-113.16400,2394 meters,swe,2009-03-01 05,52.324,cm,59858,
WBSW4,WEBBER SPRINGS,41.15950,-106.92710,2821 meters,swe,2009-03-01 06,52.324,cm,82325,
SCSI1,SECESH SUMMIT,45.18850,-115.97310,1977 meters,swe,2009-03-01 06,52.324,cm,83638,
MLSC2,MOLAS LAKE,37.74930,-107.68870,3251 meters,swe,2009-03-01 06,52.070,cm,81433,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,swe,2009-03-01 06,52.070,cm,83122,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,swe,2009-03-01 06,51.816,cm,83113,
PTHW1,POTATO HILL,46.34920,-121.51430,1371 meters,swe,2009-03-01 06,51.816,cm,00074,
NLSC2,NORTH LOST TRAIL,39.07810,-107.14390,2804 meters,swe,2009-03-01 06,51.816,cm,81623,
POSC1,POISON RIDGE,37.40310,-119.52000,2133 meters,swe,2009-02-28 12,51.562,cm,93644,
ELKC2,ELK RIVER,40.84780,-106.96870,2666 meters,swe,2009-03-01 06,51.562,cm,80428,
BNKC1,BONANZA KING,41.08310,-122.61670,1782 meters,swe,2009-02-28 12,51.562,cm,96091,
TMRC1,TAMARACK SUMMIT,37.16360,-119.20080,2332 meters,swe,2009-02-28 12,51.308,cm,00017,
MLDU1,MILL-D NORTH,40.65880,-111.63680,2741 meters,swe,2009-03-01 06,51.308,cm,84121,
LKTI1,LOOKOUT,47.45790,-115.70580,1571 meters,swe,2009-03-01 06,51.308,cm,83846,
HDLI1,HIDDEN LAKE,48.89370,-116.75750,1525 meters,swe,2009-03-01 06,51.308,cm,83805,
BKSI1,BIG CREEK SUMMIT,44.62640,-115.79370,2005 meters,swe,2009-03-01 06,51.308,cm,83611,
BCDO3,BILLIE CREEK DIVIDE,42.40720,-122.26620,1616 meters,swe,2009-03-01 06,51.054,cm,97627,
MLKI1,MILL CREEK SUMMIT,44.47210,-114.48990,2682 meters,swe,2009-03-01 06,50.800,cm,83226,
MCRU1,MONTE CRISTO,41.46580,-111.49670,2729 meters,swe,2009-03-01 06,50.800,cm,84321,
CRRM8,CARROT BASIN,44.96190,-111.29400,2803 meters,swe,2009-03-01 02,50.800,cm,59758,
BUSW1,BURNT MOUNTAIN,47.04440,-121.94030,1268 meters,swe,2009-03-01 06,50.800,cm,98321,
EACQ2,EAST CREEK,50.63333,-116.93333,,swe,2009-03-01 06,50.622,cm,,
RMPC2,RED MOUNTAIN PASS,37.89180,-107.71340,3381 meters,swe,2009-03-01 06,50.546,cm,81433,
PRKW4,PARKER PEAK SNOTEL,44.73400,-109.91480,2880 meters,swe,2009-03-01 05,50.546,cm,82190,
LAKW1,LYNN LAKE,47.20170,-121.77970,1196 meters,swe,2009-03-01 06,50.546,cm,98022,
HOPO3,HOGG PASS,44.42040,-121.85660,1466 meters,swe,2009-03-01 06,50.546,cm,00077,
SKZC2,SHARKSTOOTH,37.50360,-108.11370,3285 meters,swe,2009-03-01 06,50.292,cm,81328,
SHAI1,SHANGHI SUMMIT,46.56610,-115.74190,1405 meters,swe,2009-03-01 06,50.292,cm,83544,
GRZC1,GRIZZLY RIDGE,39.91690,-120.64500,2110 meters,swe,2009-02-28 12,50.292,cm,95983,
TUGA2,TURNAGAIN PASS,60.78040,-149.18330,573 meters,swe,2009-03-01 06,50.038,cm,99631,
PGMC1,PEREGOY MEADOWS SNOW COURSE,37.66690,-119.62500,2152 meters,swe,2009-02-28 20,50.038,cm,00058,
FISW1,FISH LAKE,47.53570,-121.08550,1063 meters,swe,2009-03-01 06,50.038,cm,98922,
BADM8,BADGER PASS,48.13090,-113.02320,2092 meters,swe,2009-03-01 05,50.038,cm,59448,
FLKQ2,FLOE LAKE,51.05555,-116.14444,,swe,2009-03-01 06,49.886,cm,,
SVPI1,SAVAGE PASS,46.46630,-114.63330,1891 meters,swe,2009-03-01 06,49.784,cm,83525,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,swe,2009-03-01 06,49.784,cm,83631,
ATAI1,ATLANTA SUMMIT,43.75690,-115.23910,2308 meters,swe,2009-03-01 06,49.784,cm,83601,
CPPW1,COOPER PASS,47.42970,-121.21080,1022 meters,swe,2009-03-01 06,49.378,cm,98922,
CKKQ2,COOK CREEK SNOW PILLOW NEAR BLUE RIVER,52.17833,-119.30388,1280 meters,swe,2009-03-01 06,49.174,cm,,
BLKQ2,BLACKWALL PEAK,49.09500,-120.76805,1939 meters,swe,2009-03-01 06,49.174,cm,,
SDFC1,SAND FLAT,41.35000,-122.24500,2081 meters,swe,2009-02-28 12,49.022,cm,96067,
PICM8,PIKE CREEK,48.30300,-113.32870,1806 meters,swe,2009-03-01 05,49.022,cm,59448,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,swe,2009-03-01 06,49.022,cm,97883,
INPA2,INDIAN PASS,61.06580,-149.48540,716 meters,swe,2009-03-01 06,49.022,cm,00198,
EMSI1,EMIGRANT SUMMIT,42.36060,-111.56090,2259 meters,swe,2009-03-01 06,49.022,cm,83263,
CINW4,CINNABAR PARK,41.23840,-106.23100,2957 meters,swe,2009-02-28 08,49.022,cm,82055,
BRTC2,BEARTOWN,37.71410,-107.51210,3535 meters,swe,2009-03-01 06,49.022,cm,81433,
